engIPA10000,w,d͡ʒʌŋɡəl,jungle
engIPA5000,r,guests,ɡɛsts
engIPA5000,w,mæm,ma'am
engIPA5000,r,wage,weɪd͡ʒ
engIPA5000,w,sʌmtaɪmz,sometimes
engIPA10000,r,wants,wɔnts
engIPA10000,w,bɑːɹɡən,bargain
engIPA5000,r,bright,bɹaɪt
engIPA2000,r,within,wɪðɪn
engIPA10000,r,liberal,lɪbəɹəl
engIPA5000,r,occasionally,əkeɪʒnəli
engIPA10000,w,vælv,valve
engIPA10000,r,recommended,ɹɛkəmɛndɪd
engIPA10000,w,əspɛʃəli,especially
engIPA5000,r,when,wɪn
engIPA5000,w,klin,clean
engIPA10000,w,dɛmoʊ,demo
engIPA5000,r,shore,ʃɔɹ
engIPA10000,w,jɝɪn,urine
engIPA10000,r,embrace,ɛmbɹeɪs
engIPA10000,r,cited,saɪtɪd
engIPA10000,r,enjoys,ɪnd͡ʒɔɪz
engIPA2000,r,service,sɝvɪs
engIPA5000,r,william,wɪliəm
engIPA10000,w,ɔɹɡənaɪz,organize
engIPA5000,r,resolution,ɹɛzəljuʃən
engIPA10000,r,manners,mænɚz
engIPA10000,r,static,stætɪk
engIPA10000,r,remedies,ɹɛmədiz
engIPA2000,w,θɪŋk,think
engIPA5000,r,damaged,dæmɪd͡ʒd
engIPA5000,r,agreed,əɡɹid
engIPA5000,r,vehicles,viəkl̩z
engIPA10000,r,want,wɔnt
engIPA10000,w,ɡlɪmps,glimpse
engIPA2000,r,original,əɹɪd͡ʒənəl
engIPA10000,r,sucks,sʌks
engIPA10000,r,demanding,dəmændɪŋ
engIPA5000,r,engineers,ɛnd͡ʒɪnɪɹz
engIPA10000,r,bust,bʌst
engIPA10000,r,rod,ɹɑd
engIPA10000,w,bi,be
engIPA10000,w,ʍɪp,whip
engIPA5000,w,dɪd,did
engIPA10000,r,obsession,əbsɛʃən
engIPA10000,w,fɪləsɑfɪkl̩,philosophical
engIPA10000,w,tɔk,talk
engIPA5000,w,θɹu,through
engIPA10000,w,ʌndəɹteɪkən,undertaken
engIPA10000,w,ɪʃud,issued
engIPA10000,r,vietnam,vitnæm
engIPA10000,w,piɑnoʊ,piano
engIPA5000,w,stɹɔŋɡɚ,stronger
engIPA5000,w,t͡ʃiːf,chief
engIPA10000,w,klaɪənt,client
engIPA10000,r,filling,fɪlɪŋ
engIPA5000,w,faɪlz,files
engIPA10000,r,resident,ɹɛzɪdənt
engIPA10000,r,costa,kɑstə
engIPA10000,r,xi,saɪ
engIPA10000,w,seɪvɪŋ,saving
engIPA2000,w,ɛkənɑmɪk,economic
engIPA10000,r,bicycle,baɪsɪkl̩
engIPA10000,r,chambers,t͡ʃeɪmbɚz
engIPA10000,w,næɹətɪv,narrative
engIPA10000,w,mɑɹθə,martha
engIPA10000,w,keɪbəl,cable
engIPA5000,w,pɹæktɪkəl,practical
engIPA2000,w,stɑpt,stopped
engIPA10000,r,defended,dɪfɛndɪd
engIPA5000,w,kɝnəl,colonel
engIPA10000,r,australia,ɔstɹɛljə
engIPA10000,w,paʊnd,lb
engIPA10000,w,ɪnsɝt,insert
engIPA5000,w,ɪntəɹɪsts,interests
engIPA10000,r,nearby,nɪəɹbaɪ
engIPA5000,r,situation,sɪt͡ʃuweɪʃən
engIPA10000,r,frontier,fɹɑntɪɹ
engIPA10000,r,merger,mɝd͡ʒɚ
engIPA5000,r,circuit,sɝkɪt
engIPA10000,w,ʌm,um
engIPA10000,r,post,poʊst
engIPA10000,r,wool,wʊl
engIPA5000,w,əv,of
engIPA10000,r,rock,ɹɑk
engIPA10000,r,really,ɹɪli
engIPA10000,w,wɜɪ̯k,work
engIPA10000,r,capitol,kæpɪtəl
engIPA10000,r,denied,dɪnaɪd
engIPA2000,r,read,ɹɛd
engIPA5000,w,kɑntɹɪbjuʃənz,contributions
engIPA10000,w,mɑːɹʃəl,marshal
engIPA10000,r,affair,əfɛɹ
engIPA10000,w,oʊbisɪti,obesity
engIPA10000,r,observation,ɑbzɚveɪʃən
engIPA10000,r,ways,weɪz
engIPA10000,r,dense,dɛns
engIPA5000,w,lɛŋkθ,length
engIPA5000,r,founder,faʊndɚ
engIPA10000,w,bɝk,burke
engIPA10000,w,kæɹɪbiːən,caribbean
engIPA5000,r,amongst,əmʌŋst
engIPA10000,r,seoul,soʊl
engIPA10000,w,bæt,bat
engIPA2000,r,missing,mɪsɪŋ
engIPA10000,w,baɪ,bye
engIPA10000,w,mɝdɚd,murdered
engIPA10000,w,ɹɛzɪdənt,resident
engIPA10000,r,activation,æktəveɪʃən
engIPA5000,r,unable,ʌneɪbəl
engIPA5000,r,mate,meɪt
engIPA10000,w,imɝd͡ʒ,emerge
engIPA10000,r,bake,beɪk
engIPA10000,r,existence,ɛɡzɪstəns
engIPA10000,w,ən,an'
engIPA10000,r,religion,ɹɪlɪd͡ʒən
engIPA10000,r,questioning,kwɛstjənɪŋ
engIPA10000,r,injury,ɪnd͡ʒɹi
engIPA5000,r,experiment,ɪkspɛɹəmənt
engIPA10000,w,oʊldəst,oldest
engIPA10000,r,whether,wɛðəɹ
engIPA10000,w,ɑpʃən,option
engIPA2000,r,member,mɛmbɚ
engIPA2000,r,average,ævɹɪd͡ʒ
engIPA10000,r,diversity,daɪvɜːɹsɪti
engIPA2000,w,kɪŋ,king
engIPA10000,r,salmon,sæmən
engIPA10000,w,pɛəɹəntɪŋ,parenting
engIPA10000,r,cousin,kʌzɪn
engIPA5000,r,research,ɹisɝt͡ʃ
engIPA10000,r,takes,teɪks
engIPA2000,r,workers,wɝkɚz
engIPA10000,r,tie,taɪ
engIPA10000,r,responsibility,ɹɪspɑnsəbɪləti
engIPA10000,r,explosive,ɛkspləʊsɪv
engIPA10000,w,mæθ,math
engIPA10000,w,daʊnloʊd,download
engIPA5000,r,being,biɪŋ
engIPA10000,w,wɔlət,wallet
engIPA5000,w,tɹænspɚteɪʃən,transportation
engIPA10000,w,juːd,you'd
engIPA10000,r,were,wɝ
engIPA10000,r,formula,fɔɹmjələ
engIPA10000,w,ɛdɪt,edit
engIPA10000,r,battle,bætl̩
engIPA5000,r,sleeping,sliːpɪŋ
engIPA10000,w,fɪlmz,films
engIPA10000,w,stʌmək,stomach
engIPA2000,w,spɑt,spot
engIPA10000,r,achieving,ət͡ʃiːvɪŋ
engIPA10000,w,sɝkl̩z,circles
engIPA10000,w,mænɚz,manners
engIPA5000,w,əbɹɔd,abroad
engIPA10000,w,meɪn,maine
engIPA2000,w,oʊnɚ,owner
engIPA10000,w,ɡɑtn̩,gotten
engIPA10000,w,stɹeɪnd͡ʒ,strange
engIPA10000,w,kwɛstjən,question
engIPA5000,w,tɛnɪs,tennis
engIPA10000,w,lɪft,lift
engIPA5000,r,teachers,tit͡ʃɚz
engIPA10000,r,bloom,bluːm
engIPA10000,r,wasn't,wʌzənt
engIPA5000,r,buddy,bʌdi
engIPA10000,r,compare,kəmpɛɚ
engIPA5000,w,mɛmbɚz,members
engIPA10000,r,souls,soʊlz
engIPA5000,r,burned,bɜːɹnd
engIPA5000,w,bænd,banned
engIPA10000,w,vjɛtnæm,vietnam
engIPA5000,r,sales,seɪlz
engIPA2000,r,them,ðʌm
engIPA10000,r,moved,muːvd
engIPA5000,w,ɡɑɹdən,garden
engIPA10000,r,roster,ɹɑstɚ
engIPA10000,w,dɛf,def
engIPA10000,r,'cause,kʌz
engIPA5000,w,əmɛɹɪkə,america
engIPA10000,r,northwest,nɔɹθwɛst
engIPA5000,w,ədʌlt,adult
engIPA10000,r,porch,pɔɹt͡ʃ
engIPA2000,w,ɛls,else
engIPA10000,r,eggs,ɛɡz
engIPA10000,r,possessions,pəzɛʃənz
engIPA5000,w,ti,tea
engIPA2000,w,ɪvɛnt͡ʃuli,eventually
engIPA5000,w,eɪpɹəl,april
engIPA2000,r,change,t͡ʃeɪnd͡ʒ
engIPA10000,w,æn,ann
engIPA10000,r,automatic,ɑːtəmætɪk
engIPA10000,r,toilet,tɔɪlət
engIPA10000,w,kɪt͡ʃən,kitchen
engIPA10000,r,combinations,kɑmbɪneɪʃənz
engIPA2000,w,ɡɑtə,gotta
engIPA10000,w,stʊd,stood
engIPA10000,w,pænəmɑː,panama
engIPA10000,w,lɪz,liz
engIPA10000,r,same,seɪm
engIPA2000,w,haɪɪst,highest
engIPA10000,w,lændmɑɹk,landmark
engIPA2000,w,əmʌŋ,among
engIPA10000,r,belly,bɛli
engIPA10000,r,i'll,ɑːl
engIPA5000,r,grass,ɡɹɑːs
engIPA10000,w,ɛkspɛktɪŋ,expecting
engIPA10000,r,rapper,ɹæpɚ
engIPA5000,w,bɹeɪks,breaks
engIPA10000,w,təmɑɹoʊ,tomorrow
engIPA10000,r,locks,lɔks
engIPA10000,r,needle,niːdəl
engIPA10000,r,text,tɛkst
engIPA10000,w,ənlɛs,unless
engIPA10000,r,answering,ænsɚɪŋ
engIPA10000,r,walked,wɔːkt
engIPA5000,w,kənɛktɪd,connected
engIPA10000,r,underwater,ʌndɚwɔtəɹ
engIPA10000,w,vaɪnəl,vinyl
engIPA10000,w,kənsɪdɚ,consider
engIPA10000,r,cricket,kɹɪkɪt
engIPA10000,r,fig,fɪɡ
engIPA5000,w,ivəl,evil
engIPA10000,r,reset,ɹəsɛt
engIPA10000,w,fiːt,feet
engIPA10000,r,weapon,wɛpən
engIPA2000,w,ɹiːzənz,reasons
engIPA5000,r,painting,peɪntɪŋ
engIPA10000,r,ratio,ɹeɪʃioʊ
engIPA10000,w,tɹuː,true
engIPA5000,r,catch,kɛt͡ʃ
engIPA10000,r,british,bɹɪtɪʃ
engIPA10000,r,stressed,stɹɛst
engIPA5000,r,immediate,ɪmidiɪt
engIPA10000,w,ɹɪliːvd,relieved
engIPA10000,w,swɪt͡ʃt,switched
engIPA10000,r,retained,ɹɪteɪnd
engIPA10000,r,addicted,ədɪktɪd
engIPA10000,r,tokyo,toʊkjoʊ
engIPA10000,w,beɪsbɔl,baseball
engIPA5000,r,discovery,dɪskʌvəɹi
engIPA5000,w,ɜɹ,her
engIPA5000,w,kənɡɹɛs,congress
engIPA10000,w,boɹ,bore
engIPA10000,w,loʊd,load
engIPA10000,r,worked,wɝkt
engIPA5000,w,pɹuvən,proven
engIPA10000,r,fellowship,fɛləʃɪp
engIPA5000,w,luːz,lose
engIPA10000,w,bɒmz,bombs
engIPA5000,w,dɔtɚ,daughter
engIPA5000,r,permission,pɚmɪʃən
engIPA2000,w,ɔɹdɚ,order
engIPA10000,w,njuzpeɪpɚ,newspaper
engIPA10000,w,pɹuvən,proven
engIPA10000,r,companies,kʌmpəniz
engIPA10000,w,hænd,hand
engIPA10000,w,ʌnjuːʒəl,unusual
engIPA10000,r,lame,leɪm
engIPA10000,w,noɹθ,north
engIPA10000,w,ɪnd͡ʒɔɪd,enjoyed
engIPA10000,w,ɪkstɛnsɪv,extensive
engIPA5000,w,tʃɛɹmən,chairman
engIPA10000,w,eɪʒə,asia
engIPA10000,r,days,deɪz
engIPA10000,r,brighton,bɹaɪtən
engIPA10000,w,ʌnfɛɚ,unfair
engIPA10000,r,senate,sɛnət
engIPA10000,r,row,ɹoʊ
engIPA10000,w,sɛntɪmənt,sentiment
engIPA10000,w,ɡɹuːps,groups
engIPA2000,r,small,smɔl
engIPA10000,r,nelson,nɛlsən
engIPA10000,r,paragraph,pæɹəɡɹæf
engIPA10000,w,tɛɚ,tear
engIPA10000,w,vɛnɛzweɪlə,venezuela
engIPA5000,w,faʊndɪd,founded
engIPA10000,r,infinite,ɪnfɪnɪt
engIPA5000,w,əsʌlt,assault
engIPA10000,w,θaʊzn̩dz,thousands
engIPA5000,r,letters,lɛtɚz
engIPA10000,w,stɛps,steps
engIPA10000,w,sɪləkɑn,silicon
engIPA10000,w,maɪnɔɹɪti,minority
engIPA10000,w,ɑpɚtunətiz,opportunities
engIPA10000,r,electrical,ɪlɛktɹɪkəl
engIPA10000,r,maple,meɪpl̩
engIPA10000,w,seɪfti,safety
engIPA10000,w,tɔl,tall
engIPA10000,w,kɹæft,craft
engIPA5000,r,nigeria,naɪd͡ʒɪɹiə
engIPA10000,r,bark,bɑɹk
engIPA10000,w,vɚd͡ʒɪnjə,virginia
engIPA5000,w,ɹɔ,raw
engIPA10000,r,cocktail,kɒkteɪl
engIPA10000,w,wɔɹnɪŋ,warning
engIPA10000,r,product,pɹɑdʌkt
engIPA5000,w,sɛkəndz,seconds
engIPA5000,r,europe,jɝəp
engIPA10000,r,push,pʊʃ
engIPA5000,r,institutions,ɪnstɪtuʃənz
engIPA5000,w,nɪɹli,nearly
engIPA2000,r,did,dɪd
engIPA10000,r,cell,sɛl
engIPA10000,r,homes,hoʊmz
engIPA10000,w,kleɪmd,claimed
engIPA5000,r,attractive,ətɹæktɪv
engIPA5000,w,lid,lead
engIPA10000,r,cos,kɑs
engIPA5000,r,industrial,ɪndʌstɹɪəl
engIPA10000,w,stjuɚt,stewart
engIPA2000,r,faith,feɪθ
engIPA10000,r,spoken,spoʊkən
engIPA10000,w,d͡ʒɔɪnz,joins
engIPA5000,w,ɡɑɹd,guard
engIPA5000,w,nid,need
engIPA5000,r,singer,sɪnd͡ʒəɹ
engIPA10000,w,səksɛsfl̩,successful
engIPA10000,w,tɹaɪb,tribe
engIPA5000,r,familiar,fɚmɪljɚ
engIPA10000,r,inequality,ɪnɪkwɒlɪti
engIPA5000,w,dɪɹɛktɚ,director
engIPA10000,r,joke,d͡ʒoʊk
engIPA10000,w,vɪzɪtɪd,visited
engIPA2000,w,hit,heat
engIPA5000,w,əveɪləbəl,available
engIPA10000,r,pharmaceutical,fɑɹməsjutɪkl̩
engIPA10000,r,darling,dɑɹlɪŋ
engIPA10000,r,al,æl
engIPA10000,w,ɛntɚteɪn,entertain
engIPA10000,r,seeds,siːdz
engIPA10000,w,səspɪʃəs,suspicious
engIPA10000,w,tɹænsfɚ,transfer
engIPA10000,r,showcase,ʃoʊkeɪs
engIPA5000,r,friends,fɹɛndz
engIPA5000,r,participate,pɑɹtɪsəpeɪt
engIPA2000,r,review,ɹɪvjuː
engIPA10000,r,brave,bɹeɪv
engIPA10000,w,taɪd,tied
engIPA10000,r,stanley,stænli
engIPA5000,r,passengers,pæsənd͡ʒɚz
engIPA10000,w,aɪsəleɪtɪd,isolated
engIPA10000,w,ɹɛzɪdəns,residence
engIPA10000,w,kwoʊtɪd,quoted
engIPA10000,r,remove,ɹɪmuːv
engIPA10000,r,theoretical,θiəɹɛtɪkəl
engIPA5000,w,lidɚ,leader
engIPA5000,w,ɡʌnə,gonna
engIPA2000,w,lɛdɪŋ,leading
engIPA2000,r,talk,tɔk
engIPA5000,r,other,ʌðɚ
engIPA5000,r,bag,beɪɡ
engIPA10000,r,exception,ɪksɛpʃən
engIPA10000,r,lucky,lʌki
engIPA10000,w,sɑs,sauce
engIPA10000,r,moscow,mɑskaʊ
engIPA10000,w,ɪmæd͡ʒɪn,imagine
engIPA10000,r,toy,tɔɪ
engIPA5000,w,bɪɚ,beer
engIPA10000,w,doʊnt,don't
engIPA10000,r,louisville,luːivɪl
engIPA10000,w,pæɹənts,parents
engIPA5000,w,diːp,deep
engIPA10000,w,flɛksɪbəl,flexible
engIPA5000,r,summary,sʌməɹi
engIPA10000,r,leadership,lidɚʃɪp
engIPA5000,r,offensive,ɔfɛnsɪv
engIPA10000,r,energy,ɛnɚd͡ʒi
engIPA10000,w,ðɛɚz,theirs
engIPA5000,r,efficient,əfɪʃənt
engIPA10000,w,kæɹən,karen
engIPA10000,r,marie,məɹiː
engIPA5000,w,ɔtoʊ,auto
engIPA10000,w,kɒkteɪl,cocktail
engIPA5000,w,fɚɡɑtn̩,forgotten
engIPA10000,w,ɛmplɔɪɚ,employer
engIPA10000,r,phases,feɪzɪz
engIPA2000,w,fɪɡɚ,figure
engIPA10000,w,fʌn,fun
engIPA5000,r,banned,bænd
engIPA10000,r,bow,boʊ
engIPA5000,r,hitting,hɪtɪŋ
engIPA10000,r,interest,ɪntəɹst
engIPA10000,r,yoga,joʊɡə
engIPA10000,w,floʊn,flown
engIPA10000,r,physically,fɪzɪkli
engIPA10000,r,dale,deɪl
engIPA10000,w,skʌl,skull
engIPA10000,r,thrown,θɹoʊn
engIPA10000,r,plaza,plɑːzə
engIPA10000,w,kənæl,canal
engIPA10000,r,prayers,pɹeɪɚz
engIPA2000,w,dɔɪŋ,doing
engIPA5000,w,əkɝz,occurs
engIPA10000,r,holder,hoʊldɚ
engIPA10000,r,heated,hiːtɪd
engIPA2000,w,fɛdəɹəl,federal
engIPA10000,w,ɹəsivɚ,receiver
engIPA10000,r,speech,spiːt͡ʃ
engIPA2000,r,hand,hænd
engIPA5000,w,bɹɪtɪʃ,british
engIPA5000,r,concerns,kənsɝnz
engIPA10000,r,imported,ɪmpɔɹtɪd
engIPA10000,r,regarding,ɹɪɡɑɹdɪŋ
engIPA10000,r,long,lɒŋ
engIPA5000,r,terrorist,tɛɹəɹɪst
engIPA10000,w,blæk,black
engIPA10000,w,mɛntəl,mental
engIPA10000,r,obesity,oʊbisɪti
engIPA5000,r,abuse,əbjus
engIPA5000,r,king,kiːŋ
engIPA2000,r,self,sɛlf
engIPA10000,w,fɹiː,free
engIPA10000,r,goal,ɡoʊl
engIPA5000,w,pɹəvaɪdɪŋ,providing
engIPA5000,w,mɪnɪt,minute
engIPA5000,r,incident,ɪnsɪdənt
engIPA10000,r,methodology,mɛθədɑləd͡ʒi
engIPA10000,w,faɪnli,finally
engIPA10000,r,riding,ɹaɪdɪŋ
engIPA2000,r,work,wɵːk
engIPA5000,w,fʊli,fully
engIPA10000,r,asylum,əsaɪləm
engIPA10000,w,stɹɑ,straw
engIPA10000,w,tɛɹəɹɪzəm,terrorism
engIPA10000,r,steps,stɛps
engIPA10000,r,subsidiary,sʌbsɪd͡ʒəɹi
engIPA2000,w,ɑpəɹeɪʃənz,operations
engIPA5000,r,yet,jɛt
engIPA10000,w,fɛloʊʃɪp,fellowship
engIPA5000,w,ədmɪtɪd,admitted
engIPA5000,r,subjects,səbd͡ʒɛkts
engIPA10000,w,əkɑmplɪʃt,accomplished
engIPA5000,r,acts,ækts
engIPA5000,w,pɹɑbli,probably
engIPA5000,r,guarantee,ɡʷɹəntiː
engIPA10000,w,ɪntɚfɪɹ,interfere
engIPA10000,r,plea,pliː
engIPA10000,r,affect,əfɛkt
engIPA5000,w,bɹɪŋɪŋ,bringing
engIPA2000,r,one,wʌn
engIPA2000,w,noʊbɑdi,nobody
engIPA10000,r,wanna,wʌnʊ
engIPA5000,r,ad,æd
engIPA5000,w,ɹɒb,rob
engIPA5000,r,calm,kɑm
engIPA10000,w,iːn,e'en
engIPA5000,w,wʊd,would
engIPA10000,r,diseases,dɪziːzɪz
engIPA10000,w,juːmɚ,humor
engIPA5000,r,martin,mɑɹtn̩
engIPA5000,r,upper,ʌpɚ
engIPA5000,r,bringing,bɹɪŋɪŋ
engIPA10000,r,connected,kənɛktɪd
engIPA10000,w,smaɪlɪŋ,smiling
engIPA10000,w,mɪkst,mixed
engIPA5000,r,headed,hɛdɪd
engIPA10000,r,sucking,sʌkɪŋ
engIPA5000,r,i'm,aɪm
engIPA10000,w,pɹədusɪz,produces
engIPA10000,r,losing,luːzɪŋ
engIPA10000,r,slavery,slævɹi
engIPA10000,r,versus,vɝs
engIPA10000,w,fɝ,fur
engIPA10000,w,teɪ̯p,tape
engIPA2000,w,əfɛkt,effect
engIPA10000,w,ænɪvɝsəɹi,anniversary
engIPA10000,r,mechanical,mɪkænɪkəl
engIPA5000,r,christmas,kɹɪsməs
engIPA10000,r,marina,məɹinə
engIPA10000,w,ɔːɡʌst,august
engIPA10000,w,stjupɪd,stupid
engIPA10000,w,ʃæloʊ,shallow
engIPA5000,r,mountain,maʊntən
engIPA2000,r,how,haʊ
engIPA10000,r,abusive,əbjusɪv
engIPA10000,r,relations,ɹɪleɪʃənz
engIPA5000,r,dry,dɹaɪ
engIPA2000,w,noʊbədi,nobody
engIPA2000,w,əɡɹiː,agree
engIPA2000,w,mɛnʃənd,mentioned
engIPA5000,r,growing,ɡɹoʊɪŋ
engIPA10000,w,æplɪkeɪʃən,application
engIPA10000,r,jordan,d͡ʒɔɹdən
engIPA10000,w,mʌnθ,month
engIPA10000,w,wɪɚd,weird
engIPA5000,w,sɔɹt,sort
engIPA10000,r,bureau,bjʊɹoʊ
engIPA5000,r,mouth,maʊθ
engIPA10000,w,swɪt͡ʃ,switch
engIPA10000,r,powell,paʊwəl
engIPA10000,w,daɪət,diet
engIPA5000,w,ɹɛstəɹənt,restaurant
engIPA5000,w,bɪkəz,because
engIPA10000,r,candle,kændl̩
engIPA10000,r,window,wɪndoʊ
engIPA10000,r,brussels,bɹʌsəlz
engIPA10000,r,gotta,ɡɑtə
engIPA2000,w,studn̩ts,students
engIPA5000,w,ɹeɪʃoʊ,ratio
engIPA5000,w,hɪp,hip
engIPA10000,r,where's,wɛəɹz
engIPA2000,r,people,pipl̩
engIPA5000,r,judge,d͡ʒʌd͡ʒ
engIPA10000,r,separately,sɛpəɹətli
engIPA5000,w,dɛfɪnɪtli,definitely
engIPA10000,w,ʃits,sheets
engIPA10000,w,meɪnteɪnɪŋ,maintaining
engIPA10000,r,invented,ɪnvɛntɪd
engIPA10000,w,tɹɛk,trek
engIPA10000,w,kɑmpəɹəbl̩,comparable
engIPA5000,w,ɹʌʃə,russia
engIPA10000,r,coupon,kuːpɑn
engIPA5000,r,culture,kʌlt͡ʃɚ
engIPA10000,w,wʌndɚ,wonder
engIPA5000,r,target,tɑɹɡɪt
engIPA2000,r,country,kʌntɹɪ
engIPA5000,r,problems,pɹɑbləmz
engIPA5000,w,wɛdɪŋ,wedding
engIPA5000,w,səptɛmbəɹ,september
engIPA5000,r,basically,beɪsɪkəli
engIPA10000,r,epidemic,ɛpɪdɛmɪk
engIPA10000,w,ælaɪz,allies
engIPA2000,r,parts,pɑːts
engIPA10000,w,dəliːt,delete
engIPA10000,w,tɹiːtɪd,treated
engIPA10000,w,t͡ʃiːtɪŋ,cheating
engIPA10000,r,spreading,spɹɛdɪŋ
engIPA10000,w,ækʃuəli,actually
engIPA5000,r,d,d
engIPA10000,w,dɛpjəti,deputy
engIPA5000,w,ɛnɡeɪd͡ʒd,engaged
engIPA5000,r,perfect,pɝfɪkt
engIPA10000,r,milwaukee,mɪlwɔːkiː
engIPA2000,w,faɪəɹ,fire
engIPA10000,r,carlos,kɑɹloʊs
engIPA2000,w,meɪl,male
engIPA10000,w,dɑːmənət,dominate
engIPA5000,r,ann,æn
engIPA10000,r,louise,ləwiːz
engIPA10000,r,forward,fɔɹɚd
engIPA5000,w,ilɛktɹɪsɪti,electricity
engIPA10000,w,t͡ʃeɪsɪŋ,chasing
engIPA5000,r,size,saɪz
engIPA10000,r,measured,mɛʒɚd
engIPA5000,w,mɑdl̩,model
engIPA10000,w,æd,ad
engIPA10000,w,ɪnstɪtuʃənəl,institutional
engIPA10000,w,kənsɝn,concern
engIPA5000,w,pɹəmoʊt,promote
engIPA10000,w,wɪkɪd,wicked
engIPA10000,r,passive,pæsɪv
engIPA5000,r,h,eɪtʃ
engIPA10000,w,kəmpjutɚ,computer
engIPA10000,w,foʊtəɡɹæfs,photographs
engIPA5000,w,sɝvz,serves
engIPA10000,r,manga,mɑŋɡə
engIPA10000,w,əkɝd,occurred
engIPA2000,r,operation,ɑpəɹeɪʃən
engIPA5000,w,vɑl,vol
engIPA10000,r,yahoo,jɑːhuː
engIPA5000,w,ɔlwiz,always
engIPA10000,r,o,oʊ
engIPA5000,w,vɝt͡ʃuəl,virtual
engIPA5000,w,mɛsɪd͡ʒ,message
engIPA10000,w,wɪð,with
engIPA10000,w,d͡ʒɔɪ,joy
engIPA10000,r,se,sɛ
engIPA2000,r,attention,ətɛnʃən
engIPA10000,w,sɛlɪŋ,selling
engIPA5000,r,six,sɪks
engIPA10000,w,pɹoʊtiːn,protein
engIPA10000,r,bringing,bɹɪŋɪŋ
engIPA10000,w,daɪɡɹæm,diagram
engIPA5000,r,general,d͡ʒɛnəɹəl
engIPA10000,r,wounds,wuːndz
engIPA10000,r,wind,wɪnd
engIPA10000,r,petition,pətɪʃən
engIPA10000,w,fɹʌm,from
engIPA10000,r,gray,ɡɹeɪ
engIPA10000,r,tech,tɛk
engIPA10000,r,tag,tæɡ
engIPA5000,r,an',n̩
engIPA10000,w,biː,bee
engIPA5000,w,ɛkwɪti,equity
engIPA10000,w,pɹʊti,pretty
engIPA5000,w,kæmɹə,camera
engIPA10000,w,klɪps,clips
engIPA10000,w,ɪŋlənd,england
engIPA10000,r,administrator,ədmɪnɪstɹeɪtɚ
engIPA5000,r,delicious,dəlɪʃəs
engIPA10000,w,stɔɹi,story
engIPA5000,r,poor,pʊɹ
engIPA5000,r,because,bəkʌz
engIPA10000,w,mɛmoʊ̯,memo
engIPA10000,r,smoked,smoʊkt
engIPA10000,w,æli,ally
engIPA2000,w,kʌntɹi,country
engIPA10000,r,generations,d͡ʒɛnəɹeɪʃənz
engIPA5000,r,facts,fækts
engIPA10000,w,wɪʃ,wish
engIPA5000,w,ɹiːt͡ʃt,reached
engIPA10000,r,adult,ədʌlt
engIPA2000,w,ɪz,is
engIPA5000,w,ɒɹɪ̈nd͡ʒ,orange
engIPA10000,r,eager,ɪɡɚ
engIPA5000,r,evening,ivnɪŋ
engIPA10000,r,wisconsin,wəskɑnsən
engIPA10000,r,vault,vɔlt
engIPA5000,r,rejected,ɹəd͡ʒɛktɪd
engIPA2000,w,ðɛɚ,their
engIPA10000,r,implies,ɪmplaɪz
engIPA10000,w,paʊɚ,power
engIPA5000,r,centre,sɛntɚ
engIPA10000,r,roller,ɹoʊlɚ
engIPA5000,w,seɪv,save
engIPA10000,r,corrected,kəɹɛktɪd
engIPA10000,r,rushed,ɹʌʃt
engIPA10000,w,neɪʃənwaɪd,nationwide
engIPA10000,r,pairs,pɛɹz
engIPA5000,w,əsoʊsieɪʃən,association
engIPA5000,r,somewhat,sʌmwʌt
engIPA10000,w,dɑmənənt,dominant
engIPA10000,r,falls,fɔːlz
engIPA10000,r,beloved,bɪlʌvd
engIPA10000,w,səbd͡ʒɛktɪd,subjected
engIPA10000,r,price,pɹaɪs
engIPA5000,w,mənjut,minute
engIPA10000,w,buːbz,boobs
engIPA10000,r,nuclear,njukjəlɚ
engIPA5000,w,ɛɡzət,exit
engIPA10000,w,fɚɡʌtn̩,forgotten
engIPA5000,r,castle,kæsl̩
engIPA5000,w,ɹoʊm,rome
engIPA10000,w,tjuzdeɪ,tuesday
engIPA5000,r,breakfast,breɪkfɑːst
engIPA5000,w,fɪɚ,fear
engIPA10000,r,lil,lɪl
engIPA5000,w,lʌɡʒəɹi,luxury
engIPA10000,w,lɔɪəɹ,lawyer
engIPA10000,w,baɪndɪŋ,binding
engIPA10000,r,melody,mɛlədi
engIPA10000,r,consist,kənsɪst
engIPA10000,r,industrial,ɪndʌstɹɪəl
engIPA5000,r,campus,kæmpəs
engIPA10000,r,adds,ædz
engIPA2000,w,kɔz,cause
engIPA5000,w,kaʊnsəl,council
engIPA5000,w,ɡɪft,gift
engIPA2000,w,wʌndɚfl̩,wonderful
engIPA10000,r,be,bi
engIPA10000,w,ʌndɚstændɪŋ,understanding
engIPA10000,w,hʌdsən,hudson
engIPA10000,r,assassination,əsæsɪneɪʃən
engIPA10000,w,vɛɹiəbl̩,variable
engIPA10000,w,dəskɹaɪb,describe
engIPA10000,r,hours,aʊɚz
engIPA10000,r,aggregate,æɡɹɪɡət
engIPA2000,w,ɪŋlɪʃ,english
engIPA10000,r,inland,ɪnlənd
engIPA10000,r,highly,haɪli
engIPA10000,w,læk,lack
engIPA5000,r,found,faʊnd
engIPA10000,r,code,koʊd
engIPA10000,r,then,ðɛn
engIPA5000,w,pleɪɚz,players
