Word,Pronunciation
region,ɹiːd͡ʒn̩
reported,ɹɪpɔɹtɪd
section,sɛkʃən
sort,sɔɹt
speed,spiːd
travel,tɹævəl
consider,kənsɪdɚ
drop,dɹɑp
fair,fɛɚ
feet,fiːt
kid,kɪd
link,lɪŋk
positive,pɑzɪtɪv
throughout,θɹuːaʊt
tour,tuːɹ
tour,tɔːɹ
tour,tɝ
tour,tʊəɹ
welcome,wɛlkəm
absolutely,æbsəlutli
additional,ədɪʃənəl
beyond,bijɑnd
conditions,kəndɪʃənz
earlier,ɝliɚ
extra,ɛkstɹə
forces,fɔɹsɪz
immediately,əmiːdiətli
immediately,ɪmiːdiətli
jobs,d͡ʒɑbz
leaving,liːvɪŋ
minute,maɪnjut
minute,mənjut
minute,mɪnɪt
nature,neɪt͡ʃɚ
numbers,nʌmbɚz
quick,kwɪk
sell,sɛl
significant,sɪɡnɪfəkənt
significant,sɪɡnɪfəɡənt
studies,stʌdiz
unless,ənlɛs
unless,ɪnlɛs
unless,ʌnlɛs
winning,wɪnɪŋ
agree,əɡɹi
agree,əɡɹiː
canada,kænədə
clean,klin
computer,kəmpjutɚ
construction,kənstɹʌkʃən
episode,ɛpəsoʊd
favorite,feɪvɹɪt
income,ɪnkʌm
justice,d͡ʒʌstɪs
manager,mænəd͡ʒɚ
movement,muːvmənt
photo,foʊtoʊ
posted,poʊstɪd
safety,seɪfti
scene,siːn
sold,soʊld
sounds,saʊnz
spend,spɛnd
statement,steɪtmənt
sun,sʌn
ability,əbɪləti
ability,əbɪlɪti
asking,æskɪŋ
calling,kɔːlɪŋ
coach,koʊt͡ʃ
collection,kəlɛkʃən
continued,kəntɪnjuːd
costs,kɔsts
definitely,dɛfnɪtli
definitely,dɛfənɪtli
definitely,dɛfɪnɪtli
designed,dɪzaɪnd
expected,ɪkspɛktɪd
friday,fɹaɪdeɪ
friday,fɹaɪdi
gun,ɡʌn
happens,hæpənz
heavy,hiːvi
heavy,hɛvi
includes,ɪnkluːdz
knowledge,nɑlɪd͡ʒ
particularly,pətɪkjəlɚli
search,sɝt͡ʃ
subject,səbd͡ʒɛkt
subject,sʌbd͡ʒɛkt
train,tɹeɪn
wide,waɪd
wow,waʊ̯
author,ɔθɚ
centre,sɛntɚ
claim,kleɪm
dad,dæd
developed,dɪvɛləpt
fear,fɪɚ
fear,fɪɹ
fit,fɪt
generally,d͡ʒɛnɚli
generally,d͡ʒɛnɚəli
german,d͡ʒɝmən
global,ɡloʊbəl
goals,ɡoʊlz
gotta,ɡɑtə
hotel,hoʊtɛl
interested,ɪntəɹɛstɪd
interested,ɪntɹəstɪd
judge,d͡ʒʌd͡ʒ
lady,leɪdi
lady,leɪɾi
leader,lidɚ
letter,lɛtɚ
lines,laɪnz
material,mətɪɹiəl
named,neɪmd
nobody,noʊbɑdi
nobody,noʊbədi
nobody,noʊbʌdi
opportunity,ɑpɚtjunəti
plus,plʌs
product,pɹɑdəkt
product,pɹɑdʌkt
regular,ɹɛɡjəlɚ
regular,ɹɛɡl̩ɚ
secretary,sɛkɹətɛɹi
sister,sɪstɚ
unit,juːnɪt
workers,wɝkɚz
annual,ænjuəl
anymore,ɛnimɔɹ
bar,bɑɹ
battle,bætl̩
brain,bɹeɪn
contract,kɑntɹækt
contract,kəntɹækt
degree,dɪɡɹiː
features,fit͡ʃɚz
finished,fɪnɪʃt
floor,floɹ
france,fɹæns
growing,ɡɹoʊɪŋ
hurt,hɝt
image,ɪmɪd͡ʒ
insurance,ɪnʃɝəns
insurance,ɪnʃʊɹəns
majority,məd͡ʒɑɹɪti
majority,məd͡ʒɔɹɪti
meant,mɛnt
opening,oʊpənɪŋ
opinion,əpɪnjən
physical,fɪzɪkəl
pro,pɹoʊ
reach,ɹiːt͡ʃ
rule,ɹuːl
seriously,siɹiəsli
seriously,sɪɹiəsli
sports,spɔɹts
stupid,stjupɪd
successful,səksɛsfl̩
active,æktɪv
administration,ədmɪnəstɹeɪʃən
approach,əpɹoʊt͡ʃ
australian,ɔstɹɛliən
australian,ɔstɹɛljən
biggest,bɪɡɪst
cancer,kænsɚ
civil,sɪvəl
dance,dæns
dance,dɑːns
defense,diːfɛns
defense,dɪfɛns
direction,daɪɹɛkʃən
independent,ɪndɪpɛndənt
master,mæstɚ
none,noʊn
none,nɒn
none,nʌn
reasons,ɹiːzənz
russia,ɹʌʃə
ship,ʃɪp
stock,stɑk
trump,tɹʌmp
weekend,wikɛnd
wonder,wʌndɚ
worst,wɝst
africa,æfɹɪkə
awesome,ɔsəm
band,bænd
beach,bit͡ʃ
cash,kæʃ
clearly,klɪɹli
commercial,kəmɝʃəl
compared,kəmpɛɹd
effort,ɛfɚt
ended,ɛndɪd
fan,fæn
fighting,faɪtɪŋ
imagine,ɪmæd͡ʒɪn
lack,læk
latest,leɪtɪst
learning,lɝnɪŋ
multiple,mʌltɪpl̩
older,oʊldɚ
operation,ɑpəɹeɪʃən
organization,ɔɹɡnɪzeɪʃən
organization,ɔɹɡənɪzeɪʃən
passed,pæst
pictures,pɪkt͡ʃɚz
protect,pɹətɛkt
secret,siːkɹɪt
senior,sinjɚ
spring,spɹɪŋ
sunday,sʌndeɪ
sunday,sʌndi
telling,tɛlɪŋ
wear,wɛəɹ
wear,wɪəɹ
activities,æktɪvətiz
address,ædɹɛs
address,ədɹɛs
analysis,ənæləsɪs
analysis,ənælɪsɪs
anyway,ɛniweɪ
bought,bɔt
calls,kɔlz
choose,t͡ʃuːz
christmas,kɹɪsməs
color,kʌlɚ
commission,kəmɪʃən
competition,kɑːmpətɪʃən
details,diːteɪlz
details,dɪteɪlz
direct,daɪɹɛkt
direct,daɪ̯əɹɛkt
direct,dəɹɛkt
dream,dɹiːm
easily,izəli
finish,fɪnɪʃ
grand,ɡɹænd
here's,hɪɹz
increased,ɪnkɹiːst
indian,ɪndiən
k,keɪ
literally,lɪtəɹəli
luck,lʌk
names,neɪmz
necessary,nɛsəsɛɹi
necessary,nɛsəɹi
resources,ɹisɔɹsɪz
resources,ɹɪzɔɹsɪz
rich,ɹɪt͡ʃ
skin,skɪn
supposed,spoʊst
supposed,səpoʊst
supposed,səpoʊzd
supposed,səpoʊzɪd
sweet,swit
thus,ðʌs
touch,tʌt͡ʃ
yesterday,jɛstɚdeɪ
yesterday,jɛstɚdi
caught,kɔːt
closed,kloʊzd
congress,kɑŋɡɹəs
congress,kənɡɹɛs
congress,kəŋɡɹɛs
damage,dæmɪd͡ʒ
directly,daɪɹɛktli
directly,dɪɹɛktli
disease,dɪziːz
doctor,dɑktɚ
doubt,daʊt
drink,dɹɪŋk
driving,dɹaɪvɪŋ
established,ɪstæblɪʃt
facebook,feɪsbʊk
feels,fijəlz
feels,fiːlz
fish,fɪʃ
gay,ɡeɪ
germany,d͡ʒɝməni
glad,ɡlæd
greater,ɡɹeɪtəɹ
grow,ɡɹoʊ
largest,lɑɹd͡ʒɪst
machine,məʃin
notice,noʊtɪs
overall,oʊvɚɔl
planning,plænɪŋ
professor,pɹəfɛsɚ
programs,pɹoʊɡɹæmz
records,ɹəkɔɹdz
records,ɹɛkɚdz
reports,ɹɪpɔɹts
shown,ʃoʊn
sit,sɪt
trip,tɹɪp
associated,əsoʊsieɪtɪd
associated,əsoʊʃieɪtɪd
basic,beɪsɪk
captain,kæptən
cars,kɑɹz
crime,kɹaɪm
effects,ɪfɛkts
explain,ɛkspleɪn
explain,ɪkspleɪn
fully,fʊli
highly,haɪli
holding,həʊldɪŋ
japan,d͡ʒəpæn
laws,lɔːz
male,meɪl
mrs,mɪsəz
mrs,mɪsɪz
parties,pɑɹtiz
plant,plænt
reality,ɹiæləti
reality,ɹiælɪti
smith,smɪθ
spot,spɑt
texas,tɛksəs
we'll,wiəl
we'll,wiːl
we'll,wəl
we'll,wɪl
winter,wɪntɚ
worse,wɝs
advice,ædvaɪs
agreement,əɡɹiːmənt
ain't,eɪnt
award,əwɔɹd
block,blɑk
broken,bɹoʊkən
broken,bɹoʊkɪn
caused,kɔzd
challenge,t͡ʃælənd͡ʒ
challenge,t͡ʃælɪnd͡ʒ
characters,kɛɹəktɚz
characters,kʰæɹəktɚz
christian,kɹɪstjən
christian,kɹɪst͡ʃən
christian,kɹɪʃt͡ʃən
comment,kɑmɛnt
equipment,ɪkwɪpmənt
eventually,ɪvɛnt͡ʃuli
eventually,ɪvɛnt͡ʃuəli
helped,hɛlpt
holy,hoʊli
killing,kɪlɪŋ
lots,lɑts
nation,neɪ̯ʃən
nation,neɪ̯ʃɪn
otherwise,ʌðɚwaɪz
peter,pitɚ
peter,piɾɚ
prices,pɹaɪsɪz
primary,pɹaɪməɹi
primary,pɹaɪmɛɹi
purpose,pɝpəs
rates,ɹeɪts
responsible,ɹɪspɑnsəbl̩
shop,ʃɑp
showing,ʃoʊɪŋ
sick,sɪk
teacher,tit͡ʃɚ
theory,θiəɹi
theory,θɪɚi
william,wɪliəm
william,wɪljəm
agency,eɪd͡ʒənsi
avoid,əvɔɪd
camera,kæməɹə
camera,kæmɹə
catch,kæt͡ʃ
catch,kɛt͡ʃ
cell,sɛl
coast,koʊst
comments,kɑmɛnts
drug,dɹʌɡ
economy,iːkɑnəmi
economy,əkɑnəmi
economy,ɪkɑnəmi
executive,ɪɡzɛkjətɪv
foot,fʊt
hall,hɔl
mass,mæs
meaning,miːnɪŋ
mission,mɪʃn̩
mission,mɪʃən
nine,naɪn
officers,ɔfɪsɚz
operations,ɑpəɹeɪʃənz
politics,pɑlɪtɪks
pop,pɑp
produced,pɹədust
ran,ɹæn
saturday,sætəɹdeɪ
saturday,sætəɹdi
status,stætəs
therefore,ðɛɚfɔɹ
trial,tɹaɪəl
weather,wɛðɚ
b'y,baɪ
activity,æktɪvəti
app,æp
application,æplɪkeɪʃən
claims,kleɪmz
coffee,kɔfi
complex,kɑmplɛks
complex,kəmplɛks
condition,kəndɪʃən
division,dɪvɪʒən
evening,ivnɪŋ
evening,iːvnɪŋ
evening,iːvənɪŋ
flight,flaɪt
freedom,fɹidəm
google,ɡuːɡəl
heat,hit
heat,hiːt
highest,haɪɪst
interview,ɪntɚvjuː
library,laɪbɹəɹi
library,laɪbɹɛɹi
located,loʊkeɪtɪd
location,loʊkeɪʃən
murder,mɝdɚ
obama,oʊbɑmə
offered,ɔfɚd
putting,pʊtɪŋ
putting,pʌtɪŋ
queen,kwiːn
seconds,sɛkəndz
seconds,sɛkənts
showed,ʃoʊd
sitting,sɪtɪŋ
standing,stændɪŋ
stars,stɑɹz
walking,wɔkɪŋ
accept,əksɛpt
accept,ɪksɛpt
actual,ækt͡ʃuəl
actual,ækt͡ʃəl
actual,ækʃuəl
actual,ækʃəl
appear,əpɪɹ
attempt,ətɛmpt
broke,bɹoʊk
channel,t͡ʃænəl
distance,dɪstɪns
eating,itɪŋ
exchange,ɛkst͡ʃeɪnd͡ʒ
fat,fæt
fell,fɛl
finding,faɪndɪŋ
glass,ɡlæs
glass,ɡlɑːs
learned,lɝnd
learned,lɝnɪd
losing,luːzɪŋ
mobile,moʊbaɪl
mobile,moʊbil
mobile,moʊbiːl
mobile,moʊbəl
northern,nɔɹðɚn
opened,oʊpənd
placed,pleɪst
powerful,paʊɚfəl
prior,pɹaɪɚ
protection,pɹətɛkʃən
reached,ɹiːt͡ʃt
receive,ɹɪsiːv
religious,ɹɪlɪd͡ʒəs
ride,ɹaɪd
robert,ɹɑbɚt
royal,ɹɔɪəl
screen,skɹiːn
serve,sɝv
signed,saɪnd
slow,sloʊ
species,spiːsiːz
species,spiːʃiːz
speech,spiːt͡ʃ
traffic,tɹæfɪk
tree,tɹi
types,taɪps
wearing,wɛɹɪŋ
who's,huːz
who's,ʍuːz
whom,huːm
wonderful,wʌndɚfl̩
agreed,əɡɹid
agreed,əɡɹiːd
airport,ɛɹpɔɹt
animals,ænɪməlz
appears,əpɪɹz
begin,biɡɪn
begin,bəɡɪn
begin,bɪɡɪn
bottom,bɑtəm
cities,sɪtiz
demand,dəmænd
demand,dɪmænd
engine,ɛnd͡ʒɪn
everybody,ɛvɹibɑdi
everybody,ɛvɹibʌdi
famous,feɪməs
ideas,aɪdiəz
investment,ɪnvɛsmənt
investment,ɪnvɛstmənt
keeping,kiːpɪŋ
lie,laɪ̯
notes,noʊts
partner,pɑɹtnɚ
plays,pleɪz
raised,ɹeɪzd
runs,ɹʌnz
sad,sæd
solution,səljuːʃən
songs,sɑŋz
songs,sɔŋz
sources,sɔɹsɪz
southern,sʌðɚn
square,skwɛɚ
stopped,stɑpt
structure,stɹʌkt͡ʃɚ
thomas,tɑməs
traditional,tɹədɪʃnəl
traditional,tɹədɪʃənəl
twice,twaɪs
wind,waɪnd
wind,wɪnd
worry,wəʊɹi
worry,wɝi
worry,wʌɹi
appeared,əpɪɹd
becomes,bəkʌmz
brand,brænd
brand,bɹænd
bus,bɐs
bus,bɔs
bus,bʊs
bus,bʌs
cent,sɛnt
chicago,ʃəkɑːɡo
chicago,ʃəkɔːɡo
chicago,ʃɪkɑɡoʊ
chicago,ʃɪkɔɡoʊ
count,kaʊnt
covered,kʌvəɹd
critical,kɹɪtɪkəl
digital,dɪd͡ʒɪtl̩
forced,fɔɹst
fourth,fɔɹθ
fresh,fɹɛʃ
lake,leɪk
mental,mɛntəl
mentioned,mɛnʃənd
missed,mɪst
mostly,moʊstli
mouth,maʊð
mouth,maʊθ
owner,oʊnɚ
previously,pɹiviəsli
realize,ɹiəlaɪz
remain,ɹɪmeɪn
scale,skeɪl
score,skɔɹ
smart,smɑɹt
surface,sɝːfəs
throw,θɹoʊ
tom,tɑm
totally,toʊtəli
twitter,twɪtəɹ
twitter,twɪtɚ
twitter,twɪt̬ɚ
views,vjuːz
wedding,wɛdɪŋ
you'd,juːd
acting,æktɪŋ
actions,ækʃənz
african,æfɹɪkən
arms,ɑɹmz
benefit,bɛnəfɪt
budget,bʌd͡ʒɪt
click,klɪk
estate,ɪsteɪt
failed,feɪld
faith,feɪθ
fashion,fæʃən
feature,fit͡ʃɚ
fund,fʌnd
generation,d͡ʒɛnəɹeɪʃən
hearing,hɪɹɪŋ
hill,hɪl
jack,d͡ʒæk
larger,lɑɹd͡ʒɚ
louis,luəs
louis,luɪs
louis,luːi
metal,mɛtəl
mid,mɪd
paris,pɛɹɪs
profile,pɹoʊfaɪl
pull,puːl
pull,pʊl
push,pʊʃ
push,pʌʃ
returned,ɹɪtɝnd
rose,ɹoʊz
seat,siːt
seemed,siːmd
sexual,sɛkʃuəl
target,tɑɹɡɪt
understanding,ʌndɚstændɪŋ
village,vɪlɪd͡ʒ
agent,eɪd͡ʒənt
agent,eɪd͡ʒɛnt
animal,ænɪməl
apply,æpəli
apply,əplaɪ
authority,əθɑɹəti
authority,əθɔɹəti
basis,beɪsɪs
becoming,bəkʌmɪŋ
becoming,bɪkʌmɪŋ
chris,kɹɪs
draw,dɹɔ
draw,d͡ʒɹɔ
dude,duːd
enter,ɛntɚ
ex,ɛks
follows,fɑloʊz
gain,ɡeɪn
individuals,ɪndɪvɪd͡ʒuəlz
japanese,d͡ʒæpəniːz
leaders,lidɚz
memory,mɛməɹi
prime,pɹaɪ̯m
prime,pɹiːm
projects,pɹɑd͡ʒɛkts
projects,pɹɑd͡ʒɪ̈kts
projects,pɹəd͡ʒɛkts
ring,ɹɪŋ
rise,ɹaɪs
rise,ɹaɪz
selling,sɛlɪŋ
served,sɝvd
silver,sɪlvɚ
soul,soʊl
spread,spɹɛd
supply,səplaɪ
supply,sʌpli
waste,weɪst
weird,wiɚd
weird,wɪɚd
adult,ædəlt
adult,ədʌlt
apparently,əpæɹəntliː
artist,ɑɹtɪst
chairman,tʃɛɹmən
edition,ɪdɪʃən
engineering,ɛnd͡ʒɪnɪəɹɪŋ
grade,ɡɹeɪd
happening,hæpnɪŋ
happening,hæpɪnɪŋ
healthy,hɛlθi
institute,ɪnstɪtjuːt
institute,ɪnstɪt͡ʃuːt
method,mɛθəd
mike,maɪk
monday,mʌndeɪ
monday,mʌndi
nations,neɪʃənz
obviously,ɑbviəsli
option,ɑpʃən
prison,pɹɪzən
provides,pɹəvaɪdz
remains,ɹɪmeɪnz
senate,sɛnət
senate,sɛnɪt
smaller,smɑlɚ
smaller,smɔlɚ
somebody,sʌmbɑdi
somebody,sʌmbədi
somebody,sʌmbʌdi
stone,stoʊn
strength,stɹɛŋθ
wild,waɪld
window,wɪndoʊ
winner,wɪnɚ
arrived,əɹaɪvd
bag,beɪɡ
bag,bæɡ
bag,bæːɡ
bag,bɛɡ
bet,bɛt
camp,kæmp
cast,kæst
christ,kɹaɪst
continues,kəntɪnjuːz
correct,kəɹɛkt
dangerous,deɪnd͡ʒəɹəs
dangerous,deɪnd͡ʒɚs
dangerous,deɪnd͡ʒɚəs
dangerous,deɪnʒɹəs
ed,ɛd
extremely,ɪkstɹiːmli
firm,fɜɹm
greatest,ɡɹeɪtɪst
handle,hændl̩
handle,hɛəndl̩
improve,ɪmpɹuːv
indeed,ɪndid
leaves,liːvz
negative,nɛɡətɪv
prevent,pɹɪvɛnt
removed,ɹɪmuːvd
richard,ɹɪt͡ʃɚd
spirit,spiɹɪt
spirit,spɪɹɪt
television,tɛləvɪʒən
television,tɛlɪvɪʒən
till,tɪl
trouble,tɹʌbəl
advantage,ədvæntɪd͡ʒ
apart,əpɑɹt
aware,əwɛɚ
cat,kæt
customers,kʌstəmɚz
decide,dɪsaɪd
dinner,dɪnəɹ
dollars,dɑlɚz
eastern,istɚn
fifth,fɪft
fifth,fɪfθ
fifth,fɪθ
function,fʌŋkʃən
gift,ɡɪft
helping,hɛlpɪŋ
herself,hɝsɛlf
herself,ɚsɛlf
impossible,ɪmpɑsəbl̩
influence,ɪnfluəns
items,aɪtəmz
joe,d͡ʒoʊ
mary,meiɹi
mary,mɛɹi
materials,mətɪɹiəlz
nor,nɔɹ
produce,pɹoʊdus
produce,pɹɑdus
produce,pɹədus
progress,pɹɑɡɹɛs
progress,pɹəɡɹɛs
proud,pɹaʊd
require,ɹɪkwaɪɹ
shooting,ʃuːtɪŋ
shut,ʃʌt
standards,stændɚdz
tells,tɛlz
thinks,θɪŋks
van,væn
wood,wʊd
background,bækɡɹaʊnd
background,bækɹaʊnd
birth,bɝð
birth,bɝθ
bridge,bɹɪd͡ʒ
charles,t͡ʃɑɹlz
charles,t͡ʃɑ˞lz
classes,klæsiːz
classes,klæsɪz
completed,kəmpliːtɪd
concept,kɑnsɛpt
copy,kɑpi
dear,dɪɹ
dogs,dɑɡz
dogs,dɔɡz
drugs,dɹʌɡz
efforts,ɛfɚts
garden,ɡɑɹdən
host,hoʊst
housing,haʊsɪŋ
housing,haʊzɪŋ
israel,ɪzɹaɪɛl
israel,ɪzɹeɪəl
israel,ɪzɹeɪɛl
israel,ɪzɹiəl
journal,d͡ʒɝnəl
labor,leɪbɚ
leadership,lidɚʃɪp
length,lɛntθ
length,lɛŋkθ
lucky,lʌki
neither,naɪðɚ
neither,niðɚ
onto,ɑntu
patient,peɪʃənt
possibly,pɑsəbli
prove,pɹuːv
rare,ɹɛɚ
rare,ɹɛɹ
setting,sɛtɪŋ
skills,skɪlz
software,sɔftwɛɹ
thousands,θaʊzn̩dz
tough,tʌf
d'y'ask,djask
d'y'ask,djɑːsk
d'y'ask,d͡ʒask
ad,eɪdi
ad,æd
alive,əlaɪv
apple,æpəl
balance,bæləns
birthday,bɝθdeɪ
bitch,bɪt͡ʃ
boss,bɔs
changing,t͡ʃeɪnd͡ʒɪŋ
connection,kənɛkʃən
dress,dɹɛs
easier,iziɚ
fellow,fɛloʊ
florida,floɹdə
florida,floɹədə
florida,floɹɪdə
florida,flɔɹədə
florida,flɔɹɪdə
horse,hoɹs
knowing,noʊɪŋ
liked,laɪkt
magic,mæd͡ʒɪk
managed,mænɪd͡ʒd
map,mæp
net,nɛt
owned,oʊnd
request,ɹɪkwɛst
stick,stɪk
they've,ðeɪv
turns,tɝnz
vehicle,vihɪkəl
vehicle,viəkəl
volume,vɑljum
volume,vɑljəm
wake,weɪk
beauty,bjuːti
billion,bɪljən
busy,bɪzi
buying,baɪɪŋ
cells,sɛlz
concerned,kənsɝnd
conversation,kɑnvəɹseɪʃən
corner,kɔɹnɚ
criminal,kɹɪmənəl
cultural,kəlt͡ʃəɹəl
develop,dɪvɛləp
driver,dɹaɪvɚ
ends,ɛndz
existing,ɪɡzɪstɪŋ
farm,fɑːɹm
file,faɪl
fix,fɪks
fly,flaɪ
frank,fɹeɪŋk
frank,fɹæŋk
guide,ɡaɪd
images,ɪmɪd͡ʒɪz
investigation,ɪnvɛstəɡeɪʃən
investigation,ɪnvɛstɪɡeɪʃən
mexico,mɛksɪkoʊ
operating,ɑpəɹeɪtɪŋ
paying,peɪɪŋ
presented,pɹɪzɛntɪd
raise,ɹeɪz
responsibility,ɹɪspɑnsəbɪləti
roll,ɹol
roll,ɹoʊl
slightly,slaɪtli
suggest,səɡd͡ʒɛst
surprise,səpɹaɪz
surprise,sɚpɹaɪz
technical,tɛknɪkəl
thoughts,θɔːts
treat,tɹiːt
unique,juːniːk
unique,jəniːk
variety,vəɹaɪəti
violence,vaɪələns
weapons,wɛpənz
yours,jɔɹz
yours,jɝz
youth,juθ
youth,juːθ
appreciate,əpɹiːsieɪt
appreciate,əpɹiːʃieɪt
appreciate,əpɹɪʃieɪt
bigger,bɪɡɚ
breaking,bɹeɪkɪŋ
discovered,dɪskʌvɚd
dry,dɹaɪ
edge,ɛd͡ʒ
evil,ivəl
evil,iːvəl
evil,iːvɪl
excited,ɪksaɪtɪd
forever,fəɹɛvɚ
funds,fʌndz
helps,hɛlps
henry,hɛnɹi
injury,ɪnd͡ʒɚi
injury,ɪnd͡ʒɹi
iron,aɪɚn
lovely,lʌvli
mad,mæd
magazine,mæɡəziːn
martin,mɑɹtn̩
martin,mɑɹtɪn
models,mɑdl̩s
offers,ɔfɚz
ordered,ɔɹdɚd
parliament,pɑɹləmənt
prepared,pɹɪpɛɹd
reference,ɹɛfəɹəns
religion,ɹɪlɪd͡ʒən
sites,saɪts
somewhere,sʌmwɛɹ
somewhere,sʌmʍɛɹ
stated,steɪtɪd
strategy,stɹætəd͡ʒi
teachers,tit͡ʃɚz
web,wɛb
wine,waɪn
accounts,əkaʊnts
arm,ɑɹm
audience,ɑdiəns
audience,ɔdiəns
bay,beɪ
blog,blɑɡ
blog,blɒɡ
closer,kloʊsɚ
closer,kloʊzɚ
core,koɹ
democratic,dɛməkɹætɪk
dropped,dɹɑpt
excellent,ɛksələnt
exist,ɪɡzɪst
figures,fɪɡjɚz
forms,fɔɹmz
guard,ɡɑɹd
honest,ɑnɪst
issued,ɪʃjud
issued,ɪʃud
joined,d͡ʒɔɪnd
jones,d͡ʒoʊnz
lee,liː
lies,laɪz
likes,laɪks
medicine,mɛdɪsɪn
mention,mɛnʃən
mountain,maʊntən
nuclear,njukjəlɚ
nuclear,njukliɚ
orders,ɔɹdɚz
port,pɔɹt
presence,pɹɛzəns
reaction,ɹiækʃən
reduce,ɹɪduːs
shoot,ʃuːt
sides,saɪdz
solid,sɑlɪd
spanish,spænɪʃ
sport,spɔɹt
steps,stɛps
stress,stɹɛs
taste,teɪst
tea,ti
victory,vɪktəɹi
victory,vɪktɹi
afternoon,æftɚnun
assistant,əsɪstənt
britain,bɹɪtən
citizens,sɪtɪzənz
classic,klæsɪk
clothes,kloʊðz
electric,əlɛktɹɪk
electric,ɪlɛktɹɪk
emergency,ɪmɝd͡ʒənsi
entirely,ɪntaɪɹli
facts,fæks
facts,fækts
failure,feɪljɚ
festival,fɛstəvəl
flat,flæt
fuel,fjuːl
fuel,fjuːəl
fuel,fjʊəl
harry,hæɹi
harry,hɛɹi
hello,həloʊ
hello,hɛloʊ
ill,ɪl
initial,ɪnɪʃəl
introduced,ɪntɹəduːst
johnson,d͡ʒɑnsən
kick,kɪk
mail,meɪl
matters,mætɚz
pair,pɛɹ
picked,pɪkt
pieces,piːsɪz
plane,pleɪn
plenty,plɛnti
prince,pɹɪns
proper,pɹɑpɚ
providing,pɹəvaɪdɪŋ
quarter,kwɔɹtɚ
regional,ɹiːd͡ʒnəl
regional,ɹiːd͡ʒənəl
scott,skɒt
shape,ʃeɪp
sky,skaɪ
teaching,tiːt͡ʃɪŋ
toward,twɔɹd
toward,tɔɹd
toward,təwɔɹd
transfer,tɹænsfɚ
upper,ʌpɚ
useful,juːsfəl
valley,væli
watched,wɑt͡ʃt
willing,wɪlɪŋ
windows,wɪndoʊz
zone,zoʊn
accident,æksədənt
accident,æksədɛnt
advanced,ədvænst
alternative,ɔltɝnətɪv
anywhere,ɛnihwɛɹ
articles,ɑɹtɪkəlz
bear,bɛɚ
boat,boʊt
bringing,bɹɪŋɪŋ
capacity,kəpæsɪti
cheap,t͡ʃip
climate,klaɪmɪt
communities,kəmjuːnɪtiz
discussion,dɪskʌʃən
drinking,dɹɪŋkɪŋ
duty,duɾi
fantastic,fæntæstɪk
feelings,fiːlɪŋz
flying,flaɪɪŋ
governor,ɡʌvənəɹ
governor,ɡʌvənɚ
governor,ɡʌvɚnɚ
hasn't,hæzn̩t
hundred,hʌndɹəd
hundred,hʌndɹɪd
industrial,ɪndʌstɹɪəl
joint,d͡ʒɔɪnt
mix,mɪks
museum,mjuziəm
museum,mjuzæm
path,pæθ
path,pɑːθ
plants,plænts
promise,pɹɑmɪs
proposed,pɹəpoʊzd
purchase,pɝt͡ʃəs
rain,ɹeɪn
remove,ɹɪmuːv
signs,saɪnz
spending,spɛndɪŋ
steel,stiːl
steve,stiːv
supporting,səpɔɹtɪŋ
terrible,tɛɚbəl
terrible,tɛɹəbəl
terrible,tɛɹɪbəl
terrible,tɝbəl
they'll,ðeɪl
tired,taɪɚd
treated,tɹiːtɪd
turning,tɝnɪŋ
vice,vaɪs
warm,wɔɹm
afraid,əfɹeɪd
arts,ɑɹts
beer,biɚ
beer,bɪɚ
beer,bɪɹ
border,boɹdɚ
canadian,kəneɪdiən
command,kəmænd
crew,kɹu
crowd,kɹaʊd
dating,deɪtɪŋ
dick,dɪk
elements,ɛləmənts
elements,ɛlɪmənts
enemy,ɛnəmi
ensure,ɪnʃɝ
ensure,ɪnʃʊɹ
environmental,ənvaɪɚnmɛntəl
filled,fɪld
fixed,fɪkst
forest,fɑɹɪst
forest,fɔɹst
forest,fɔɹɪst
intelligence,ɪntɛlɪd͡ʒəns
intended,ɪntɛndɪd
labour,leɪbɚ
limit,lɪmɪt
moon,mun
ocean,oʊʃən
powers,paʊɚz
profit,pɹɑfɪt
proof,pɹuf
republican,ɹɪpʌblɪkən
soldiers,soʊld͡ʒɚz
suit,sjut
wins,wɪnz
women's,wɪmɪnz
appearance,əpɪɹəns
asian,eɪʃən
asian,eɪʒən
attorney,ətɜːɹni
banks,bæŋks
behavior,bɪheɪvjɚ
ben,bɛn
brothers,bɹʌðɚz
buildings,bɪldɪŋz
chair,t͡ʃɛɚ
creating,kɹiːeɪtɪŋ
debt,dɛt
domestic,dəmɛstɪk
expensive,ɛkspɛnsɪv
expensive,ɪkspɛnsɪv
grew,ɡɹuʊ̯
grew,ɡɹuː
historical,hɪstɔːɹɪkəl
homes,hoʊmz
honestly,ɑnɪstli
honor,ɑnɚ
jump,d͡ʒʌmp
launch,lɔnt͡ʃ
minimum,mɪnəməm
native,neɪtəv
noted,noʊtɪd
originally,əɹɪd͡ʒnəli
originally,əɹɪd͡ʒənəli
originally,əɹɪd͡ʒɪnəli
planned,plænd
ray,ɹeɪ
sets,sɛts
suddenly,sʌdn̩li
supreme,supɹim
supreme,səpɹiːm
survey,sɚveɪ
survey,sɝveɪ
tech,tɛk
trees,tɹiːz
user,juzɚ
writer,ɹaɪtəɹ
yellow,jɛloʊ
younger,jʌŋɡɚ
ancient,eɪnʃənt
attacks,ətæks
