Word,Pronunciation
simplificáramos,simplifikaɾamos
desabotonada,desabotonada
donadío,donadio
sacabocados,sakabokados
sinécdoque,sineɡdoke
tecladista,tekladista
guímel,ɡimel
betarraga,betaraɡa
jugaba,xuɡaba
presumidos,pɾesumidos
gordito,ɡoɾdito
costeareis,kosteaɾeis
cassiopeia,kasjopeja
migas,miɡas
leonado,leonado
capitolina,kapitolina
tosco,tosko
putero,puteɾo
planificada,planifikada
alante,alante
pliosaurio,pljosauɾjo
hidalguillo,idalɡiʝo
radiodiagnóstico,radjodjaɡnostiko
pape,pape
escopleados,eskopleados
desigualdad,desiɡwaldad
rastrilladas,rastɾiʝadas
monocromo,monokɾomo
sobresaliente,sobɾesaljente
tuba,tuba
erradiquemos,eradikemos
desmotivados,desmotibados
votares,botaɾes
jalonear,xaloneaɾ
cuyanas,kuʝanas
sobreseída,sobɾeseida
orfelinato,oɾfelinato
sexes,seɡses
tepecamote,tepekamote
ausentada,ausentada
guadalcanal,ɡwadalkanal
máximo,maɡsimo
agarrotados,aɡarotados
acuario,akwaɾjo
dobladillo,dobladiʝo
planchear,plant͡ʃeaɾ
suélenlos,swelenlos
juey,xwei
glóticos,ɡlotikos
chiva,t͡ʃiba
pabilo,pabilo
aterradas,ateradas
acústicas,akustikas
pendón,pendon
cresta,kɾesta
pliegue,pljeɡe
teísmo,teismo
patinado,patinado
intrauterino,intɾauteɾino
adversarías,adbeɾsaɾias
reí,rei
punki,punki
osificare,osifikaɾe
amoblados,amoblados
aweonada,aweonada
alteada,alteada
rellenito,reʝenito
quisqui,kiski
reaprovisionar,reapɾobisjonaɾ
inexpugnabilidad,ineɡspuɡnabilidad
turnarse,tuɾnaɾse
expectorado,eɡspeɡtoɾado
logramos,loɡɾamos
acorchados,akoɾt͡ʃados
contuso,kontuso
equipararas,ekipaɾaɾas
discúlpame,diskulpame
nosotres,nosotɾes
solear,soleaɾ
perjudicada,peɾxudikada
limando,limando
trombectomía,tɾombeɡtomia
aprieto,apɾjeto
acomodamos,akomodamos
pañolito,paɲolito
bingo,binɡo
sidecar,saidkaɾ
sincronismo,sinkɾonismo
valladolid,baʝadolid
impedimento,impedimento
navegaras,nabeɡaɾas
pintes,pintes
burilas,buɾilas
pescadora,peskadoɾa
quehúbole,keubole
estanquidad,estankidad
andrina,andɾina
pantalán,pantalan
ohioano,oxajoano
biogenealógico,bjoxenealoxiko
afrontamos,afɾontamos
transmitido,tɾansmitido
honda,onda
arrasados,arasados
chicha,t͡ʃit͡ʃa
digestible,dixestible
terrenal,terenal
devastadas,debastadas
trigonometría,tɾiɡonometɾia
jauría,xauɾia
pupilo,pupilo
multiplicar,multiplikaɾ
flósculo,floskulo
seámosles,seamosles
explosivos,eɡsplosibos
libertinaje,libeɾtinaxe
portable,poɾtable
homóloga,omoloɡa
adveradas,adbeɾadas
lalar,lalaɾ
subscrita,subskɾita
roano,roano
paga,paɡa
epígona,epiɡona
haches,at͡ʃes
halladas,aʝadas
adobe,adobe
coherentismo,koeɾentismo
comentáramos,komentaɾamos
biplano,biplano
archivadas,aɾt͡ʃibadas
apropriar,apɾopɾjaɾ
monopulso,monopulso
arrodilladas,arodiʝadas
abatida,abatida
fulminado,fulminado
antidepresivas,antidepɾesibas
alear,aleaɾ
lupa,lupa
bruselas,bɾuselas
vaisnava,baisnaba
reclutado,reklutado
autoconsideradas,autokonsideɾadas
mamantona,mamantona
defino,defino
vengados,benɡados
proléptico,pɾolebtiko
exantemática,eɡsantematika
apicomplejo,apikomplexo
legañoso,leɡaɲoso
proseguidos,pɾoseɡidos
supeditadas,supeditadas
adular,adulaɾ
semiadherida,semjadeɾida
pituitarios,pitwitaɾjos
trabajadores,tɾabaxadoɾes
vendares,bendaɾes
vainita,bainita
masónico,masoniko
problemita,pɾoblemita
sugestión,suxestjon
náufrago,naufɾaɡo
coexisto,koeɡsisto
luengo,lwenɡo
vagaremos,baɡaɾemos
vivales,bibales
arrachera,arat͡ʃeɾa
varón,baɾon
droga,dɾoɡa
angolanos,anɡolanos
falsaria,falsaɾja
notificados,notifikados
colectadas,koleɡtadas
jaquidos,xakidos
moldeador,moldeadoɾ
siega,sjeɡa
catecúmena,katekumena
apretadísimo,apɾetadisimo
masas,masas
achocolatado,at͡ʃokolatado
imprecados,impɾekados
enfardadas,enfaɾdadas
apasionados,apasjonados
discurso,diskuɾso
trasfigurada,tɾasfiɡuɾada
farreadas,fareadas
bifurcada,bifuɾkada
fotón,foton
putrefacta,putɾefaɡta
reptil,rebtil
retribuir,retɾibwiɾ
bacteriostáticas,baɡteɾjostatikas
drapeadas,dɾapeadas
jalapeños,xalapeɲos
naturalista,natuɾalista
árbitra,aɾbitɾa
ababillaríais,ababiʝaɾiais
dona,dona
ufanados,ufanados
planchados,plant͡ʃados
ilinoisiano,ilinoisjano
revender,rebendeɾ
erradiques,eradikes
tolima,tolima
weón,weon
osicono,osikono
veámoos,beamoos
antifúngico,antifunxiko
mostramos,mostɾamos
sepultura,sepultuɾa
enrocaríamos,enrokaɾiamos
componedora,komponedoɾa
lalados,lalados
asperjar,aspeɾxaɾ
precámara,pɾekamaɾa
caraota,kaɾaota
quirúrgica,kiɾuɾxika
extorsionadora,eɡstoɾsjonadoɾa
destrocar,destɾokaɾ
retrucar,retɾukaɾ
entramados,entɾamados
premura,pɾemuɾa
taquímetros,takimetɾos
navajita,nabaxita
demoníaco,demoniako
sinistrorso,sinistɾoɾso
freudiana,fɾeudjana
diñársela,diɲaɾsela
adsorbo,adsoɾbo
mónaco,monako
perpetuaréis,peɾpetwaɾeis
confidentes,konfidentes
correspondido,korespondido
shock,ʃok
expeleador,eɡspeleadoɾ
anglificados,anɡlifikados
apiadados,apjadados
dinos,dinos
forrada,forada
herpangina,eɾpanxina
barajar,baɾaxaɾ
guitarrón,ɡitaron
mágico,maxiko
gorila,ɡoɾila
enclaustrado,enklaustɾado
pasmadas,pasmadas
quihúbole,kjubole
termoforesis,teɾmofoɾesis
atamos,atamos
chillonas,t͡ʃiʝonas
alevín,alebin
formamos,foɾmamos
fuñidas,fuɲidas
bengasí,benɡasi
entendible,entendible
escampado,eskampado
pedaleado,pedaleado
vilísimo,bilisimo
agregador,aɡɾeɡadoɾ
cóptica,kobtika
cañero,kaɲeɾo
catódicos,katodikos
eludiremos,eludiɾemos
perturbamos,peɾtuɾbamos
hueveó,w̝ebeo
defensada,defensada
reclutados,reklutados
flemón,flemon
aprehendidas,apɾeendidas
acañoneadas,akaɲoneadas
impúdicas,impudikas
vejiga,bexiɡa
escapará,eskapaɾa
mojonado,moxonado
adentrados,adentɾados
averiada,abeɾjada
biafreño,bjafɾeɲo
inservible,inseɾbible
riscoso,riskoso
lasco,lasko
perito,peɾito
piropeadas,piɾopeadas
laude,laude
sustentaste,sustentaste
afluyente,afluʝente
huamanga,w̝amanɡa
esputar,esputaɾ
pilpil,pilpil
bramado,bɾamado
estructuradas,estɾuɡtuɾadas
retocados,retokados
absténganse,abstenɡanse
grita,ɡɾita
atroden,atɾoden
duraderamente,duɾadeɾamente
viéndome,bjendome
autogestionadas,autoxestjonadas
manipularíamos,manipulaɾiamos
cachondear,kat͡ʃondeaɾ
inmortalidad,immoɾtalidad
incrementados,inkɾementados
reflejado,reflexado
leopardado,leopaɾdado
temieren,temjeɾen
asininas,asininas
microfilm,mikɾofilm
merodeada,meɾodeada
sustentador,sustentadoɾ
fatigadísimo,fatiɡadisimo
gambetear,ɡambeteaɾ
entalladora,entaʝadoɾa
sierres,sjeres
enjuto,enxuto
fuerte,fweɾte
terquedad,teɾkedad
matino,matino
dietéticos,djetetikos
comentadoras,komentadoɾas
erigido,eɾixido
antonito,antonito
biogeográfico,bioxeoɡɾafiko
vetarlas,betaɾlas
cuidara,kwidaɾa
behetría,beetɾia
sónicamente,sonikamente
equilibres,ekilibɾes
aloqué,aloke
abusamos,abusamos
retentivos,retentibos
chachareado,t͡ʃat͡ʃaɾeado
michoacana,mit͡ʃoakana
altiplánico,altiplaniko
espolvoreados,espolboɾeados
coma,koma
patatal,patatal
acudiente,akudjente
solerlo,soleɾlo
bolillito,boliʝito
parar,paɾaɾ
negrense,neɡɾense
huraños,uɾaɲos
adeudados,adeudados
consumar,konsumaɾ
adulaste,adulaste
narina,naɾina
pura,puɾa
primer,pɾimeɾ
paseados,paseados
banqueteados,banketeados
camelot,kamelot
entrevenidas,entɾebenidas
arbolada,aɾbolada
obrajero,obɾaxeɾo
inclusivas,inklusibas
chilocuil,t͡ʃilokwil
epidemiólogas,epidemjoloɡas
antihipertensivo,antiipeɾtensibo
acaballar,akabaʝaɾ
analco,analko
monteverde,montebeɾde
adjuntado,adxuntado
alivies,alibjes
megaplanta,meɡaplanta
yihadista,ʝjadista
fordiano,foɾdjano
bastoneadas,bastoneadas
transfeminismo,tɾansfeminismo
endónimos,endonimos
irregularidad,ireɡulaɾidad
imágenes,imaxenes
marihuano,maɾiwano
sicométrica,sikometɾika
acabadlas,akabadlas
aconsejados,akonsexados
polaridad,polaɾidad
profusa,pɾofusa
protestadas,pɾotestadas
enjalmar,enxalmaɾ
ustedeadas,ustedeadas
sepultar,sepultaɾ
talaq,talak
mayoral,maʝoɾal
desarticulados,desaɾtikulados
achacosos,at͡ʃakosos
inmiscuyendo,immiskuʝendo
puristas,puɾistas
caducas,kadukas
maligna,maliɡna
miasteniforme,mjastenifoɾme
disminuida,disminwida
consagrados,konsaɡɾados
angustiantes,anɡustjantes
mejorado,mexoɾado
venédico,benediko
lipofilia,lipofilja
vi,bi
canica,kanika
tocados,tokados
significar,siɡnifikaɾ
comandando,komandando
torbellino,toɾbeʝino
ayuntadas,aʝuntadas
beleño,beleɲo
monocromática,monokɾomatika
ve,be
ilusión,ilusjon
barranquino,barankino
sondear,sondeaɾ
chévere,t͡ʃebeɾe
ahuachapaneco,awat͡ʃapaneko
albergado,albeɾɡado
alhelí,aleli
explotado,eɡsplotado
diploma,diploma
perihelio,peɾjeljo
abnegáramos,abneɡaɾamos
leñador,leɲadoɾ
transferidos,tɾansfeɾidos
lagrimadas,laɡɾimadas
envenenador,embenenadoɾ
diáspora,djaspoɾa
pomológico,pomoloxiko
radiografiada,radjoɡɾafjada
luvita,lubita
fenghuang,fenxwan
mortíferos,moɾtifeɾos
cocoliche,kokolit͡ʃe
instrumentada,instɾumentada
velarás,belaɾas
carotenoide,kaɾotenoide
griega,ɡɾjeɡa
constatando,konstatando
pandeado,pandeado
costilla,kostiʝa
tocada,tokada
maqueto,maketo
atormentados,atoɾmentados
bautismo,bautismo
antiparras,antiparas
persistidas,peɾsistidas
retrucados,retɾukados
escoto,eskoto
callosos,kaʝosos
dimetilo,dimetilo
yeclano,ʝeklano
seriéis,seɾjeis
reptadas,rebtadas
substituir,substitwiɾ
solarte,solaɾte
sopadas,sopadas
endógena,endoxena
coquinario,kokinaɾjo
psicométrico,sikometɾiko
barrer,bareɾ
andarme,andaɾme
iodopsina,ʝodobsina
premiara,pɾemjaɾa
plagio,plaxjo
incrustadas,inkɾustadas
microbial,mikɾobjal
descarbonatados,deskaɾbonatados
mandamás,mandamas
machar,mat͡ʃaɾ
muertee,mweɾtee
abuelita,abwelita
equiparadas,ekipaɾadas
prolapso,pɾolabso
examinamos,eɡsaminamos
marrufo,marufo
metisergida,metiseɾxida
repetidor,repetidoɾ
fornicareis,foɾnikaɾeis
reclusivo,reklusibo
entrometido,entɾometido
regularíamos,reɡulaɾiamos
consomé,konsome
tirable,tiɾable
barequear,baɾekeaɾ
saldado,saldado
irrogarás,iroɡaɾas
braga,bɾaɡa
platicadas,platikadas
cause,kause
remados,remados
aborregase,aboreɡase
chivata,t͡ʃibata
pregadas,pɾeɡadas
entomatado,entomatado
aunar,aunaɾ
furtado,fuɾtado
témenlo,temenlo
artesanas,aɾtesanas
radiogénicas,radjoxenikas
agendados,axendados
deshilachada,desilat͡ʃada
vente,bente
inhumar,inumaɾ
acuarelar,akwaɾelaɾ
wólfram,bolfɾan
hidrogenareis,idɾoxenaɾeis
orito,oɾito
uña,uɲa
afilado,afilado
acaparador,akapaɾadoɾ
temeraria,temeɾaɾja
tascaremos,taskaɾemos
tratativa,tɾatatiba
encostados,enkostados
bombardeada,bombaɾdeada
otero,oteɾo
patria,patɾja
elusivos,elusibos
candidate,kandidate
gugleados,ɡuɡleados
pilón,pilon
salgado,salɡado
saltante,saltante
confesas,konfesas
astero,asteɾo
aquella,akeʝa
replicador,replikadoɾ
wifi,wifi
brotado,bɾotado
acudí,akudi
machacada,mat͡ʃakada
hangar,anɡaɾ
vestidura,bestiduɾa
redoble,redoble
escapareis,eskapaɾeis
coreográfico,koɾeoɡɾafiko
método,metodo
cante,kante
vistieron,bistjeɾon
fibrinoso,fibɾinoso
pocho,pot͡ʃo
admiraras,admiɾaɾas
vestiros,bestiɾos
grafiti,ɡɾafiti
frontotemporal,fɾontotempoɾal
tronquista,tɾonkista
proverbialmente,pɾobeɾbjalmente
salubre,salubɾe
desajustadas,desaxustadas
invitadora,imbitadoɾa
paliativa,paljatiba
solo,solo
desmejorar,desmexoɾaɾ
rebuscar,rebuskaɾ
boquete,bokete
megainversión,meɡaimbeɾsjon
asaltadas,asaltadas
alocó,aloko
lacaya,lakaʝa
jamaicanos,xamaikanos
abacoraré,abakoɾaɾe
color,koloɾ
repasada,repasada
péndola,pendola
maullado,mauʝado
armada,aɾmada
testador,testadoɾ
esperados,espeɾados
sidonio,sidonjo
berunte,beɾunte
engatillados,enɡatiʝados
camelada,kamelada
parirla,paɾiɾla
confeti,konfeti
agregada,aɡɾeɡada
edáfico,edafiko
titular,titulaɾ
ahajado,aaxado
justas,xustas
ternera,teɾneɾa
conectar,koneɡtaɾ
habituaríamos,abitwaɾiamos
pavoroso,paboɾoso
donaire,donaiɾe
entrevistos,entɾebistos
motivante,motibante
copla,kopla
xhosa,xosa
webinarios,webinaɾjos
aerobio,aeɾobjo
fucsina,fuɡsina
usares,usaɾes
andadlas,andadlas
enmoquetada,emmoketada
restallada,restaʝada
descabellar,deskabeʝaɾ
contadora,kontadoɾa
ecuatoguineano,ekwatoɡineano
deificado,deifikado
payaseado,paʝaseado
bajacaliforniano,baxakalifoɾnjano
alosna,alosna
conversos,kombeɾsos
desconchada,deskont͡ʃada
condori,kondoɾi
renovadas,renobadas
rentable,rentable
expiare,eɡspjaɾe
firmamento,fiɾmamento
festiva,festiba
consultáramos,konsultaɾamos
arbustiva,aɾbustiba
vuestro,bwestɾo
amainado,amainado
ilógica,iloxika
brindo,bɾindo
adelantón,adelanton
raspar,raspaɾ
abacorara,abakoɾaɾa
reusar,reusaɾ
añoloti,aɲoloti
babeado,babeado
arada,aɾada
generadoras,xeneɾadoɾas
declamada,deklamada
cochera,kot͡ʃeɾa
neutropénico,neutɾopeniko
orareis,oɾaɾeis
fauna,fauna
medianía,medjania
tugurio,tuɡuɾjo
sapo,sapo
lumbre,lumbɾe
incumbidos,inkumbidos
albardón,albaɾdon
permutáramos,peɾmutaɾamos
remedar,remedaɾ
saltarines,saltaɾines
chachareados,t͡ʃat͡ʃaɾeados
absoluto,absoluto
desgaire,desɡaiɾe
descompuesto,deskompwesto
cultivable,kultibable
comistrajo,komistɾaxo
manducados,mandukados
dragado,dɾaɡado
autoinflamatorio,autoinflamatoɾjo
acábalas,akabalas
alanismo,alanismo
retroalimentadas,retɾoalimentadas
pretextada,pɾeteɡstada
grapadora,ɡɾapadoɾa
multes,multes
coa,koa
huevo,w̝ebo
sidonia,sidonja
cómo,komo
guama,ɡwama
nimbo,nimbo
mocoví,mokobi
yaguarundí,ʝaɡwaɾundi
runruneados,runruneados
turboalimentar,tuɾboalimentaɾ
desencontrada,desenkontɾada
japonesa,xaponesa
amanuense,amanwense
atajadas,ataxadas
subclaves,subklabes
bajita,baxita
pedológica,pedoloxika
aplacadas,aplakadas
sonadas,sonadas
subarrendado,subarendado
apelotados,apelotados
nayarit,naʝaɾit
abueles,abweles
costoso,kostoso
endosadas,endosadas
luto,luto
demores,demoɾes
telamón,telamon
estándote,estandote
desollados,desoʝados
sobremedicar,sobɾemedikaɾ
orvallo,oɾbaʝo
abajadlas,abaxadlas
retraídas,retɾaidas
conservadoras,konseɾbadoɾas
gastroenteritis,ɡastɾoenteɾitis
tincado,tinkado
cuantificar,kwantifikaɾ
pétalo,petalo
torno,toɾno
geo,xeo
inclusiva,inklusiba
enturbiamiento,entuɾbjamjento
pluma,pluma
abaldonaríamos,abaldonaɾiamos
embobados,embobados
escribir,eskɾibiɾ
historía,istoɾia
estendidos,estendidos
prior,pɾjoɾ
jonathan,ʝonatan
hervoroso,eɾboɾoso
asaste,asaste
motonave,motonabe
yen,ʝen
alambicarás,alambikaɾas
macheteadas,mat͡ʃeteadas
débale,debale
liposoluble,liposoluble
dificultades,difikultades
santi,santi
rafaelino,rafaelino
juglaresco,xuɡlaɾesko
domingo,dominɡo
encandilar,enkandilaɾ
voli,boli
recolecta,rekoleɡta
pandero,pandeɾo
demetrio,demetɾjo
biopolítica,bjopolitika
secretar,sekɾetaɾ
sobreconsumir,sobɾekonsumiɾ
coexistamos,koeɡsistamos
soltera,solteɾa
combina,kombina
almofalla,almofaʝa
solarla,solaɾla
lasos,lasos
empinadas,empinadas
nublamos,nublamos
subalimentar,subalimentaɾ
pomológica,pomoloxika
morilla,moɾiʝa
liturgia,lituɾxja
cojinillo,koxiniʝo
evaporado,ebapoɾado
manifestara,manifestaɾa
libada,libada
inmunólogo,immunoloɡo
step,step
filete,filete
indeleble,indeleble
arqueo,aɾkeo
gritón,ɡɾiton
alajú,alaxu
fotosintética,fotosintetika
diamantes,djamantes
flotados,flotados
abaldonarían,abaldonaɾian
enripiada,enripjada
desarraiga,desaraiɡa
remedo,remedo
shogún,ʃoɡun
técnico,teɡniko
universidad,unibeɾsidad
borlote,boɾlote
vetarle,betaɾle
apele,apele
amuradas,amuɾadas
ribetear,ribeteaɾ
quintuplicada,kintuplikada
turbulento,tuɾbulento
aída,aida
invaginada,imbaxinada
inherente,ineɾente
tiende,tjende
calificador,kalifikadoɾ
retocadas,retokadas
fenólicos,fenolikos
eileen,ailin
háblense,ablense
afeitar,afeitaɾ
empoderante,empodeɾante
despedidas,despedidas
asechar,aset͡ʃaɾ
alechugada,alet͡ʃuɡada
aneblada,aneblada
fumigada,fumiɡada
desmigajada,desmiɡaxada
amortiguador,amoɾtiɡwadoɾ
nudillera,nudiʝeɾa
envenenar,embenenaɾ
regulará,reɡulaɾa
aeradas,aeɾadas
postulare,postulaɾe
digno,diɡno
substituido,substitwido
descripto,deskɾibto
eritropoyéticos,eɾitɾopoʝetikos
lapidarios,lapidaɾjos
chingona,t͡ʃinɡona
refrescadas,refɾeskadas
afincados,afinkados
pórtico,poɾtiko
extroversión,eɡstɾobeɾsjon
liso,liso
abájate,abaxate
espumar,espumaɾ
mesadas,mesadas
sonreído,sonreido
aprensión,apɾensjon
desaguadas,desaɡwadas
perrilla,periʝa
velar,belaɾ
longoria,lonɡoɾja
inervar,ineɾbaɾ
asquear,askeaɾ
ajustarse,axustaɾse
contravenido,kontɾabenido
encueradas,enkweɾadas
paratexto,paɾateɡsto
enramadas,enramadas
orlarás,oɾlaɾas
comandareis,komandaɾeis
abdicaras,abdikaɾas
señalera,seɲaleɾa
erradicaríamos,eradikaɾiamos
manoteada,manoteada
combinativo,kombinatibo
silueteadas,silweteadas
plantabais,plantabais
procuradoras,pɾokuɾadoɾas
anublar,anublaɾ
tabicada,tabikada
mula,mula
clerico,kleɾiko
cavernoma,kabeɾnoma
bruschetta,bɾusketa
cangallo,kanɡaʝo
extremista,eɡstɾemista
entesar,entesaɾ
solida,solida
tomas,tomas
denotáramos,denotaɾamos
titubeante,titubeante
villareal,biʝaɾeal
dedicada,dedikada
rendija,rendixa
hidrosfera,idɾosfeɾa
recóndito,rekondito
promovidos,pɾomobidos
enroscar,enroskaɾ
musculosas,muskulosas
estelas,estelas
reverberéis,rebeɾbeɾeis
andina,andina
estrujado,estɾuxado
chopera,t͡ʃopeɾa
visigodas,bisiɡodas
lampiña,lampiɲa
umbral,umbɾal
distorsionado,distoɾsjonado
trechados,tɾet͡ʃados
dándole,dandole
itacate,itakate
videoproyector,bideopɾoʝeɡtoɾ
preferida,pɾefeɾida
botanero,botaneɾo
desclasificados,desklasifikados
postorbital,postoɾbital
mafalda,mafalda
avistadas,abistadas
barrenadora,barenadoɾa
basaldúa,basaldua
reprochables,repɾot͡ʃables
dislocada,dislokada
mojo,moxo
premoldear,pɾemoldeaɾ
teresa,teɾesa
coacusado,koakusado
marcaida,maɾkaida
oliscado,oliskado
aftoso,aftoso
fundidos,fundidos
hortelano,oɾtelano
prestando,pɾestando
sobrealimentadas,sobɾealimentadas
inteligentísimo,intelixentisimo
compenses,kompenses
fluis,flwis
agüitada,aɡwitada
encalado,enkalado
desmopresina,desmopɾesina
divisares,dibisaɾes
cavas,kabas
osar,osaɾ
pasiega,pasjeɡa
acolchonadas,akolt͡ʃonadas
provenidos,pɾobenidos
antidumping,antidampin
amoblar,amoblaɾ
tardado,taɾdado
blíster,blisteɾ
escuro,eskuɾo
respectados,respeɡtados
espermática,espeɾmatika
abintestato,abintestato
procariontes,pɾokaɾjontes
afeminaste,afeminaste
botaríamos,botaɾiamos
desabrir,desabɾiɾ
transportador,tɾanspoɾtadoɾ
cuál,kwal
jaqueta,xaketa
acabadme,akabadme
hábeme,abeme
deslumbrantes,deslumbɾantes
generoso,xeneɾoso
indicativa,indikatiba
decretada,dekɾetada
cántabro,kantabɾo
tunelados,tunelados
maculado,makulado
sagartio,saɡaɾtjo
fluoreno,flwoɾeno
pimienta,pimjenta
achatarrado,at͡ʃatarado
endoscópica,endoskopika
undoso,undoso
divino,dibino
viscosas,biskosas
vayás,baʝas
martín,maɾtin
infrarrojos,infɾaroxos
galopo,ɡalopo
mampostera,mamposteɾa
panamericanos,panameɾikanos
brindaremos,bɾindaɾemos
historiadas,istoɾjadas
ninguneadas,ninɡuneadas
sabihonda,sabjonda
temales,temales
notera,noteɾa
dedicaras,dedikaɾas
martilladas,maɾtiʝadas
atosigadas,atosiɡadas
deluxe,deluɡs
japoneses,xaponeses
imprimidos,impɾimidos
sustantivada,sustantibada
empina,empina
comento,komento
mamífero,mamifeɾo
mantisa,mantisa
trompetear,tɾompeteaɾ
salivamos,salibamos
darwinianas,daɾwinjanas
yoduradas,ʝoduɾadas
erres,eres
subcutáneos,subkutaneos
resurgimiento,resuɾximjento
cuarteto,kwaɾteto
desaprobada,desapɾobada
fecundara,fekundaɾa
proteica,pɾoteika
manducar,mandukaɾ
semisentado,semisentado
prospera,pɾospeɾa
separaremos,sepaɾaɾemos
borracho,borat͡ʃo
coreografía,koɾeoɡɾafia
vistiéndome,bistjendome
váyala,baʝala
enhiesto,enʝesto
saludadas,saludadas
icono,ikono
rodela,rodela
abarcada,abaɾkada
convertidor,kombeɾtidoɾ
quintuplicado,kintuplikado
velara,belaɾa
atrasa,atɾasa
aireadas,aiɾeadas
fatigar,fatiɡaɾ
liados,ljados
seudodemocrático,seudodemokɾatiko
tarea,taɾea
terror,teroɾ
fermentareis,feɾmentaɾeis
fermiónicas,feɾmjonikas
televisado,telebisado
emule,emule
parear,paɾeaɾ
subsumido,subsumido
convidaremos,kombidaɾemos
sabéis,sabeis
rumaldo,rumaldo
localidad,lokalidad
adorarás,adoɾaɾas
depuradas,depuɾadas
clausura,klausuɾa
ambulantaje,ambulantaxe
autodiagnóstico,autodjaɡnostiko
querubín,keɾubin
acallar,akaʝaɾ
moqueados,mokeados
amaestro,amaestɾo
acaballadas,akabaʝadas
berguense,beɾɡense
ahechar,aet͡ʃaɾ
ocasionar,okasjonaɾ
abanaba,abanaba
atestado,atestado
sáfico,safiko
etosuximida,etosuɡsimida
distorsionada,distoɾsjonada
costeamos,kosteamos
aerotransportadas,aeɾotɾanspoɾtadas
abad,abad
chepén,t͡ʃepen
mugrosa,muɡɾosa
bentón,benton
repulsivo,repulsibo
ahuecamiento,awekamjento
indígena,indixena
guarda,ɡwaɾda
seas,seas
trasteadas,tɾasteadas
causáramos,kausaɾamos
asedio,asedjo
verjurado,beɾxuɾado
plaques,plakes
levedad,lebedad
plantáremos,plantaɾemos
bruñida,bɾuɲida
huso,uso
llevados,ʝebados
anticuáramos,antikwaɾamos
compraste,kompɾaste
chapaleados,t͡ʃapaleados
versolarismo,beɾsolaɾismo
inestabilidad,inestabilidad
bastardear,bastaɾdeaɾ
existido,eɡsistido
latinoamericanos,latinoameɾikanos
soledle,soledle
adiposidad,adiposidad
obsequiado,obsekjado
libidinal,libidinal
copar,kopaɾ
coludidos,koludidos
responsorial,responsoɾjal
tale,tale
lisiadas,lisjadas
miss,mis
constatas,konstatas
descriptivos,deskɾibtibos
haiga,aiɡa
frangible,fɾanxible
chitré,t͡ʃitɾe
gorringo,ɡorinɡo
reportera,repoɾteɾa
damajagua,damaxaɡwa
disgregado,disɡɾeɡado
cacomixtle,kakomiɡstle
entretener,entɾeteneɾ
dirigenta,diɾixenta
quasitropical,kwasitɾopikal
debelas,debelas
currutaca,kurutaka
escusar,eskusaɾ
bibliométrico,bibljometɾiko
oyamel,oʝamel
agrecano,aɡɾekano
jugaban,xuɡaban
gratinaréis,ɡɾatinaɾeis
homofóbicas,omofobikas
odio,odjo
favorable,faboɾable
salmonero,salmoneɾo
pampanga,pampanɡa
sedimentológicas,sedimentoloxikas
vetaron,betaɾon
abarquillara,abaɾkiʝaɾa
acoradas,akoɾadas
envainadoras,embainadoɾas
amedrentar,amedɾentaɾ
soguilla,soɡiʝa
rielada,rjelada
cultismo,kultismo
bastón,baston
pecadoras,pekadoɾas
andadas,andadas
noodle,nudel
matasellados,mataseʝados
momificar,momifikaɾ
degenerados,dexeneɾados
aquivo,akibo
victoria,biɡtoɾja
comportados,kompoɾtados
transmigrados,tɾansmiɡɾados
procurareis,pɾokuɾaɾeis
alboreadas,alboɾeadas
estaría,estaɾia
comadreo,komadɾeo
pulsas,pulsas
jaredita,xaɾedita
vitela,bitela
tartera,taɾteɾa
palmeado,palmeado
gagueada,ɡaɡeada
clareada,klaɾeada
avituallados,abitwaʝados
maquinar,makinaɾ
calcados,kalkados
raras,raɾas
habláramos,ablaɾamos
arranchada,arant͡ʃada
adormida,adoɾmida
chelito,t͡ʃelito
pardeamiento,paɾdeamjento
debiésemos,debjesemos
vedala,bedala
endecha,endet͡ʃa
algodonosas,alɡodonosas
pelar,pelaɾ
congelaste,konxelaste
meamos,meamos
tributada,tɾibutada
absuelto,abswelto
reseñador,reseɲadoɾ
reversar,rebeɾsaɾ
depilar,depilaɾ
servir,seɾbiɾ
petareño,petaɾeɲo
mesita,mesita
camionera,kamjoneɾa
perpendiculares,peɾpendikulaɾes
dependiente,dependjente
adecuar,adekwaɾ
corderito,koɾdeɾito
arenas,aɾenas
substituidas,substitwidas
acoplaras,akoplaɾas
laxados,laɡsados
ufóloga,ufoloɡa
panregional,panrexjonal
comprometo,kompɾometo
estambre,estambɾe
malvado,malbado
desaforado,desafoɾado
chichadas,t͡ʃit͡ʃadas
yagán,ʝaɡan
barrido,barido
gulag,ɡulaɡ
elaboras,elaboɾas
saskatchewaniano,saskadt͡ʃewanjano
córnea,koɾnea
taxismo,taɡsismo
aburguesarse,abuɾɡesaɾse
glutamatérgico,ɡlutamateɾxiko
irritar,iritaɾ
serrallo,seraʝo
reinaugurada,reinauɡuɾada
tardar,taɾdaɾ
acusado,akusado
coquera,kokeɾa
inviernito,imbjeɾnito
desmarimbar,desmaɾimbaɾ
blandidos,blandidos
amaya,amaʝa
álex,aleɡs
obtuso,obtuso
romanche,romant͡ʃe
plisar,plisaɾ
apechugado,apet͡ʃuɡado
granulares,ɡɾanulaɾes
enmoquetar,emmoketaɾ
faltante,faltante
moverás,mobeɾas
