Word,Pronunciation
lee,lee
wakiwaua,wakiwaua
charge,t͡ʃaɾɠe
ambukizi,ambukizi
yanayosababishwa,janajosaɓaɓiʃwa
kisoshalisti,kisoʃalisti
viige,viiɠe
nicodemus,nicoɗemus
tunachokifanya,tunat͡ʃokifaɲa
tafadhali,tafaðali
imekishambulia,imekiʃambulia
nikatuliza,nikatuliza
watazisimamia,watazisimamia
wanaosafirisha,wanaosafiɾiʃa
ushenzi,uʃenzi
alidanganya,aliɗanɡaɲa
lords,loɾɗs
tekolojia,tekoloʄia
wafuasi,wafuasi
ilishika,iliʃika
milawila,milawila
ameliacha,ameliat͡ʃa
balghe,ɓalɣe
akawafyatulia,akawafjatulia
zinazotarajiwa,zinazotaɾaʄiwa
sunak,sunak
kuhakikishia,kuhakikiʃia
wakakuwakilisha,wakakuwakiliʃa
ameangukiwa,ameanɡukiwa
linavyoweza,linavjoweza
ujiandae,uʄiandae
ilipovuka,ilipovuka
iliyofikishwa,ilijofikiʃwa
juvenalis,ʄuvenalis
walitazama,walitazama
nambatatu,nambatatu
lisilozibika,lisiloziɓika
walichanganyikiwa,walit͡ʃanɡaɲikiwa
nako,nako
ulimtoa,ulimtoa
beissat,ɓeissat
nyanda,ɲanda
akakatwa,akakatwa
helikopta,helikopta
buldak,ɓulɗak
wanazopata,wanazopata
hustahili,hustahili
tukatoka,tukatoka
inatawaliwa,inatawaliwa
happines,happines
zinazowazunguka,zinazowazunɡuka
waliojitokeza,walioʄitokeza
pato,pato
huyo,hujo
gervas,ɠeɾvas
aliuelezea,aliuelezea
waliongea,walionɡea
wakiilaumu,wakiilaumu
hiphop,hiphop
zilitumika,zilitumika
huteuliwa,huteuliwa
airlines,aiɾlines
kiu,kiu
vilisababishwa,vilisaɓaɓiʃwa
anajikuna,anaʄikuna
saranga,saɾanɡa
kibaga,kiɓaɠa
zinapatikana,zinapatikana
habel,haɓel
amepungua,amepunɡua
linakutana,linakutana
outtara,outtaɾa
zimesimama,zimesimama
ngokolo,nɡokolo
cha,t͡ʃa
ksh,kʃ
wameolewa,wameolewa
atafanya,atafaɲa
watabiri,wataɓiɾi
nilionao,nilionao
meli,meli
sh,ʃ
kubaki,kuɓaki
tsh,tʃ
hauo,hauo
lisiloshikiliwa,lisiloʃikiliwa
shoti,ʃoti
kulinda,kulinda
meek,meek
viongoz,vionɡoz
ameteta,ameteta
niliposema,niliposema
nehru,nehɾu
hazikumpatia,hazikumpatia
ningetamani,ninɡetamani
anatazama,anatazama
lililosimikwa,lililosimikwa
haitumii,haitumii
ulimpitisha,ulimpitiʃa
mehmet,mehmet
waliopo,waliopo
kushuti,kuʃuti
yalipitia,jalipitia
iliwaendelee,iliwaendelee
ametukanwa,ametukanwa
tumeshazima,tumeʃazima
agrelot,aɠɾelot
olekipaiywa,olekipaijwa
kyushu,kjuʃu
kiethopia,kieθopia
ilishirikisha,iliʃiɾikiʃa
nilichonacho,nilit͡ʃonat͡ʃo
liliibuka,liliiɓuka
alipowabaini,alipowaɓaini
walimueleza,walimueleza
amejishuhulisha,ameʄiʃuhuliʃa
tufuate,tufuate
sabasaba,saɓasaɓa
rhotia,ɾhotia
tutakapofikiwa,tutakapofikiwa
lililosambaratishwa,lililosambaɾatiʃwa
kim,kim
nikalipa,nikalipa
george,ɠeoɾɠe
zinisaidie,zinisaiɗie
nilipombana,nilipombana
uwo,uwo
skibii,skiɓii
umondi,umondi
tuliweza,tuliweza
matola,matola
tutamkumbuka,tutamkumbuka
mgendi,mɠendi
uwakomboe,uwakomboe
ikiandaa,ikiandaa
molell,molell
nimegundua,nimeɠundua
walipigia,walipiɠia
uliochukuliwa,uliot͡ʃukuliwa
aslimia,aslimia
msasa,msasa
lesotho,lesoθo
utendekaji,utendekaʄi
linalouza,linalouza
asili,asili
mirija,miɾiʄa
pm,pm
cheleachelea,t͡ʃeleat͡ʃelea
wameshirikishana,wameʃiɾikiʃana
akiniagiza,akiniaɠiza
nilihamishiwa,nilihamiʃiwa
imewahukumu,imewahukumu
flani,flani
wapishe,wapiʃe
wazito,wazito
unamuondoa,unamuondoa
zimekosa,zimekosa
imeimarisha,imeimaɾiʃa
linajiri,linaʄiɾi
matembezi,matembezi
kakatishwa,kakatiʃwa
atafutwe,atafutwe
tuliwaweka,tuliwaweka
aliazimia,aliazimia
kujumuishwa,kuʄumuiʃwa
sullivan,sullivan
ubinadamu,uɓinaɗamu
kizota,kizota
yaliyoruhusu,jalijoɾuhusu
nikakata,nikakata
kimuna,kimuna
januari,ʄanuaɾi
walipookolewa,walipookolewa
rweyemamu,ɾwejemamu
hassunga,hassunɡa
mamcu,mamcu
waliyaamrisha,walijaamɾiʃa
ukifanyika,ukifaɲika
insitute,insitute
wapita,wapita
sikumfahamu,sikumfahamu
batilisha,ɓatiliʃa
busumadilu,ɓusumaɗilu
kinatengenezwa,kinatenɡenezwa
unaotishia,unaotiʃia
inatupilia,inatupilia
tukicheki,tukit͡ʃeki
niitake,niitake
nikikutana,nikikutana
mashirika,maʃiɾika
kunufaioka,kunufaioka
juu,ʄuu
panya,paɲa
wakipongezwa,wakiponɡezwa
tijuana,tiʄuana
alijikuta,aliʄikuta
wamehusishwa,wamehusiʃwa
iliwasihi,iliwasihi
lenox,lenox
kaunzisha,kaunziʃa
liliongozwa,lilionɡozwa
walipendwa,walipendwa
abdulrahman,aɓɗulɾahman
tulilala,tulilala
nationale,nationale
yameongeza,jameonɡeza
ulilalamikia,ulilalamikia
mienendo,mienendo
akikabiliwa,akikaɓiliwa
putini,putini
ukatangaza,ukatanɡaza
iliyowakumba,ilijowakumba
kuigeuza,kuiɠeuza
zilimefanya,zilimefaɲa
ulimsaidia,ulimsaiɗia
a,a
nameless,nameless
puma,puma
hakuna,hakuna
mukami,mukami
mmewe,mmewe
kadhi,kaði
aliyeandikwa,alijeandikwa
poyang,pojanɡ
akahudhuria,akahuðuɾia
yanajaa,janaʄaa
dan,ɗan
nimewakomalia,nimewakomalia
himaya,himaja
card,caɾɗ
akihitaji,akihitaʄi
nitamuunga,nitamuunɡa
linawaka,linawaka
dostam,ɗostam
hayakidhi,hajakiði
drones,ɗɾones
mapishi,mapiʃi
yatashirikisha,jataʃiɾikiʃa
utataka,utataka
akidaiwa,akiɗaiwa
zilizotembelewa,zilizotembelewa
nalgae,nalɠae
inapokamilika,inapokamilika
vujo,vuʄo
itakapokutana,itakapokutana
makando,makando
wauwawe,wauwawe
hatuupendi,hatuupendi
sepemba,sepemba
tunisi,tunisi
akishaanza,akiʃaanza
clips,clips
halijatueleza,haliʄatueleza
yaende,jaende
alikwepa,alikwepa
unavyotumiwa,unavjotumiwa
dprk,ɗpɾk
mapisa,mapisa
impact,impact
linanionesha,linanioneʃa
mccarthy,mccaɾθj
sh,ʃ
amewawakilisha,amewawakiliʃa
angejalia,anɡeʄalia
bihole,ɓihole
thierno,θieɾno
lauleano,lauleano
zilizoidhinishwa,zilizoiðiniʃwa
unatuambia,unatuambia
nate,nate
kilichotakiwa,kilit͡ʃotakiwa
ukweli,ukweli
new,new
kucheleweshaji,kut͡ʃeleweʃaʄi
wanamsubiri,wanamsuɓiɾi
hufuatiwa,hufuatiwa
chama,t͡ʃama
uongo,uonɡo
majini,maʄini
anapozungumza,anapozunɡumza
unapopiga,unapopiɠa
to,to
tumechukua,tumet͡ʃukua
akadondoka,akaɗondoka
kuchambuana,kut͡ʃambuana
atasemaje,atasemaʄe
wakazalishwa,wakazaliʃwa
kinafafana,kinafafana
nacional,nacional
tutakapolazimika,tutakapolazimika
nyavuni,ɲavuni
wanaosaidiwa,wanaosaiɗiwa
alimthibitishia,alimθiɓitiʃia
kuitekeleza,kuitekeleza
wanahofia,wanahofia
balck,ɓalck
akihutubia,akihutuɓia
uansheria,uanʃeɾia
kaeni,kaeni
linaangamia,linaanɡamia
kuhudumia,kuhuɗumia
imetekwa,imetekwa
haukio,haukio
kikao,kikao
utafuata,utafuata
zinazofanyika,zinazofaɲika
ameutembelea,ameutembelea
linatazamiwa,linatazamiwa
ajenti,aʄenti
yaliwavuta,jaliwavuta
akabatilisha,akaɓatiliʃa
kusimika,kusimika
akiyalaumu,akijalaumu
kumuondosha,kumuondoʃa
unamilikiwa,unamilikiwa
till,till
mwabundu,mwaɓundu
inatatanisha,inatataniʃa
taa,taa
unahujumu,unahuʄumu
mane,mane
kitasitishwa,kitasitiʃwa
walikwepa,walikwepa
walikomaa,walikomaa
wasiogope,wasioɠope
siku,siku
walizaliwa,walizaliwa
yakioneysha,jakionejʃa
yamewashitua,jamewaʃitua
imeitikisa,imeitikisa
akajiunga,akaʄiunɡa
uokozi,uokozi
kitakachotumika,kitakat͡ʃotumika
lisilofikika,lisilofikika
nyeupe,ɲeupe
zarchariamlacha,zaɾt͡ʃaɾiamlat͡ʃa
kuzisafirisha,kuzisafiɾiʃa
kisimiri,kisimiɾi
ngani,nɡani
huachwa,huat͡ʃwa
ahojiwe,ahoʄiwe
anakaririwa,anakaɾiɾiwa
litakalofanya,litakalofaɲa
kuyatumia,kujatumia
kuyoyoma,kujojoma
majeshi,maʄeʃi
aliruka,aliɾuka
azipokee,azipokee
alimfikisha,alimfikiʃa
tulivyotazamia,tulivjotazamia
inayokuzunguka,inajokuzunɡuka
mugonyi,muɠoɲi
tulitenga,tulitenɡa
vinatishia,vinatiʃia
mikate,mikate
atakapopita,atakapopita
wamefariki,wamefaɾiki
mashitaka,maʃitaka
hawatahitaji,hawatahitaʄi
ilitupiliwa,ilitupiliwa
kayakuta,kajakuta
lyabukande,ljaɓukande
wanashauriana,wanaʃauɾiana
diblo,ɗiɓlo
halikunyamaza,halikuɲamaza
niwambie,niwambie
zimepangiwa,zimepanɡiwa
anaingiza,anainɡiza
andrea,andɾea
ameiita,ameiita
imeshtua,imeʃtua
nilimchagua,nilimt͡ʃaɠua
asomewe,asomewe
itangazwe,itanɡazwe
lililotekelezwa,lililotekelezwa
haika,haika
carpenter,caɾpenteɾ
nahimiza,nahimiza
alizokutwa,alizokutwa
akichunguzwa,akit͡ʃunɡuzwa
ilimvua,ilimvua
aliitetea,aliitetea
alivitawanya,alivitawaɲa
wanaooga,wanaooɠa
seti,seti
hakurudi,hakuɾuɗi
okwi,okwi
nasi,nasi
waliorudisha,walioɾuɗiʃa
gumbi,ɠumbi
watagoma,wataɠoma
mwambe,mwambe
zilizostaafu,zilizostaafu
amefariki,amefaɾiki
iwapewe,iwapewe
diego,ɗieɠo
msiba,msiɓa
band,ɓand
unawaambiaje,unawaambiaʄe
aliyeaga,alijeaɠa
kinachodhibiti,kinat͡ʃoðiɓiti
kufukuzwa,kufukuzwa
wananiona,wananiona
nitakaporejea,nitakapoɾeʄea
tunayopitia,tunajopitia
yangedaiwa,janɡeɗaiwa
kitropiki,kitɾopiki
kabula,kaɓula
usaidie,usaiɗie
linapomalizwa,linapomalizwa
adverb,aɗveɾɓ
kuukana,kuukana
maimbo,maimbo
hawakupata,hawakupata
wametafuta,wametafuta
tinga,tinɡa
rabsha,ɾaɓʃa
oklahoma,oklahoma
aliwafunga,aliwafunɡa
zitatoa,zitatoa
kanuni,kanuni
mapambo,mapambo
wanaotamba,wanaotamba
kuzitembelea,kuzitembelea
kumhoji,kumhoʄi
linafanya,linafaɲa
marekebosho,maɾekeɓoʃo
ulirejea,uliɾeʄea
ilipojiwekea,ilipoʄiwekea
barafu,ɓaɾafu
inabaki,inaɓaki
zilizoimaliza,zilizoimaliza
mweusi,mweusi
mugeta,muɠeta
walidata,waliɗata
anayemtambua,anajemtambua
pawa,pawa
benazir,ɓenaziɾ
ulipokutana,ulipokutana
mabelya,maɓelja
likihangaika,likihanɡaika
wanaaminika,wanaaminika
hawakurekodi,hawakuɾekoɗi
choma,t͡ʃoma
odesa,oɗesa
linanufaika,linanufaika
yakinunuliwa,jakinunuliwa
usito,usito
nikikupata,nikikupata
walishafukuzwa,waliʃafukuzwa
silvester,silvesteɾ
utakaokuwa,utakaokuwa
haukuwepo,haukuwepo
halmshauri,halmʃauɾi
kanyala,kaɲala
kumuongelea,kumuonɡelea
uahirishwe,uahiɾiʃwe
yameshakamilika,jameʃakamilika
ebole,eɓole
anazipata,anazipata
malyasia,maljasia
tunawaomba,tunawaomba
ushoga,uʃoɠa
hayawi,hajawi
utakaojengwa,utakaoʄenɡwa
niliumia,niliumia
solar,solaɾ
angekwenda,anɡekwenda
akauliza,akauliza
frank,fɾank
connected,connecteɗ
ametushangaza,ametuʃanɡaza
baltazari,ɓaltazaɾi
inawalenga,inawalenɡa
saruji,saɾuʄi
hakitakiwi,hakitakiwi
unasifia,unasifia
fenela,fenela
risal,ɾisal
inaathiri,inaaθiɾi
itacheza,itat͡ʃeza
mmeshayapatia,mmeʃajapatia
alivyopokea,alivjopokea
uaweza,uaweza
walikuja,walikuʄa
huwawezesha,huwawezeʃa
watanzania,watanzania
imefunika,imefunika
makinikia,makinikia
ofay,ofaj
mwigamba,mwiɠamba
tamthiliya,tamθilija
activist,activist
vigelegele,viɠeleɠele
ulijitosheleza,uliʄitoʃeleza
erastos,eɾastos
serushago,seɾuʃaɠo
matibabu,matiɓaɓu
lilikuwa,lilikuwa
haijaeleza,haiʄaeleza
haitafutika,haitafutika
josephine,ʄosephine
kifamilia,kifamilia
hatutauza,hatutauza
idi,iɗi
viii,viii
aliunganisha,aliunɡaniʃa
mwenzie,mwenzie
jirani,ʄiɾani
wakifuatilia,wakifuatilia
mapitio,mapitio
akikupa,akikupa
aliyepatikana,alijepatikana
yakilalamikiwa,jakilalamikiwa
umekalisha,umekaliʃa
aliahirisha,aliahiɾiʃa
walipewa,walipewa
anayelalamikiwa,anajelalamikiwa
alikumbushia,alikumbuʃia
wametosa,wametosa
imetikiswa,imetikiswa
kimomonisti,kimomonisti
mwimba,mwimba
kundesha,kundeʃa
kumtapeli,kumtapeli
kuhojiwa,kuhoʄiwa
ukimuenzi,ukimuenzi
wanapewa,wanapewa
nikampoteza,nikampoteza
rugari,ɾuɠaɾi
ilanga,ilanɡa
zikifanywa,zikifaɲwa
zinaua,zinaua
kumruhusu,kumɾuhusu
niko,niko
jino,ʄino
rauw,ɾauw
wamejiwekea,wameʄiwekea
mputa,mputa
hajamsikia,haʄamsikia
jamel,ʄamel
unazungumza,unazunɡumza
usimamizi,usimamizi
zilizofanywa,zilizofaɲwa
zinafanyiwa,zinafaɲiwa
ikikua,ikikua
mkenge,mkenɡe
walipopigwa,walipopiɠwa
talent,talent
kom,kom
ihor,ihoɾ
inayoaminika,inajoaminika
lengai,lenɡai
fatwa,fatwa
lambalamba,lambalamba
anachoulizwa,anat͡ʃoulizwa
inayomilikiwa,inajomilikiwa
ulioripotiwa,ulioɾipotiwa
ingetamka,inɡetamka
wataikataa,wataikataa
mtaala,mtaala
kambarage,kambaɾaɠe
akifatiwa,akifatiwa
imeshapangwa,imeʃapanɡwa
communication,communication
tunapanga,tunapanɡa
unaohusiana,unaohusiana
nimekaa,nimekaa
ziliondoa,ziliondoa
kimewataka,kimewataka
anacho,anat͡ʃo
isulabutundwe,isulaɓutundwe
waandalizi,waandalizi
hakumuihitaji,hakumuihitaʄi
lilitawala,lilitawala
huku,huku
imekwisha,imekwiʃa
mangungu,manɡunɡu
ulinunua,ulinunua
kumkwaza,kumkwaza
kubashiri,kuɓaʃiɾi
yanavyotaka,janavjotaka
inamfunga,inamfunɡa
ameathirika,ameaθiɾika
alijiuzulu,aliʄiuzulu
kabalo,kaɓalo
akikopesha,akikopeʃa
upande,upande
stars,staɾs
ilipopokelewa,ilipopokelewa
islam,islam
nontombi,nontombi
vimebebeshwa,vimeɓeɓeʃwa
tunazungumzia,tunazunɡumzia
wanatambulika,wanatambulika
zilizoletwa,zilizoletwa
wakiiga,wakiiɠa
wowote,wowote
paa,paa
ninafahamu,ninafahamu
inasisitiza,inasisitiza
vinajumuisha,vinaʄumuiʃa
kuniuliza,kuniuliza
melilla,melilla
watakaotumia,watakaotumia
nawezaje,nawezaʄe
tumewapelekea,tumewapelekea
kutaabika,kutaaɓika
choki,t͡ʃoki
zinajiuza,zinaʄiuza
mitatu,mitatu
waki,waki
brand,ɓɾand
mlimba,mlimba
itifaki,itifaki
yanayo,janajo
anamlazimisha,anamlazimiʃa
anbaye,anɓaje
akizaliwa,akizaliwa
adha,aða
kusemwa,kusemwa
penye,peɲe
sijahesabiwa,siʄahesaɓiwa
itumie,itumie
aliyemuita,alijemuita
nikaandaa,nikaandaa
aiseeee,aiseeee
quetta,quetta
yaliisaidia,jaliisaiɗia
makaimu,makaimu
inayotuwezesha,inajotuwezeʃa
mvtano,mvtano
hatukuhafiki,hatukuhafiki
amlipe,amlipe
ameelze,ameelze
iliomba,iliomba
hajabalehe,haʄaɓalehe
tumenyoosha,tumeɲooʃa
elysees,eljsees
maleyeki,malejeki
amewaagiza,amewaaɠiza
humlipa,humlipa
anasisitiza,anasisitiza
bendi,ɓendi
amekwenda,amekwenda
anakuja,anakuʄa
hilary,hilaɾj
sarina,saɾina
kupakuliwa,kupakuliwa
abbey,aɓɓej
reichsbuerger,ɾeit͡ʃsɓueɾɠeɾ
kiombezi,kiombezi
achraf,at͡ʃɾaf
nyota,ɲota
haishi,haiʃi
walichaguliwa,walit͡ʃaɠuliwa
asingecheza,asinɡet͡ʃeza
wurukuchi,wuɾukut͡ʃi
lililopambwa,lililopambwa
nyerere,ɲeɾeɾe
huku,huku
jessie,ʄessie
ameoa,ameoa
apruna,apɾuna
wanaowafundisha,wanaowafundiʃa
wakulima,wakulima
wakutana,wakutana
mutuashi,mutuaʃi
mliviarifu,mliviaɾifu
wanatafutwa,wanatafutwa
limezingatia,limezinɡatia
ulitegemea,uliteɠemea
itasimama,itasimama
ukiachana,ukiat͡ʃana
walioamini,walioamini
nikitanguliza,nikitanɡuliza
kaleta,kaleta
mwatiko,mwatiko
mathaman,maθaman
kalala,kalala
ziligundua,ziliɠundua
wakivunja,wakivunɟa
ijipange,iʄipanɡe
dua,ɗua
iliandikwa,iliandikwa
wamelazwa,wamelazwa
kisasa,kisasa
yakitanda,jakitanda
ulioufanya,ulioufaɲa
kugusana,kuɠusana
ukapekue,ukapekue
kwamba,kwamba
mfupe,mfupe
wasiongeze,wasionɡeze
kilangi,kilanɡi
hawakuweza,hawakuweza
tuliyumba,tulijumba
kunyumbulika,kuɲumbulika
daza,ɗaza
kikielezwa,kikielezwa
atakamatwa,atakamatwa
kumfikia,kumfikia
willson,willson
limboa,limboa
inamtafuna,inamtafuna
catering,cateɾinɡ
alipouawa,alipouawa
vinaongoza,vinaonɡoza
zikubali,zikuɓali
usiziachie,usiziat͡ʃie
anaimani,anaimani
pakistani,pakistani
kuwaboroshea,kuwaɓoɾoʃea
ikae,ikae
goliath,ɠoliaθ
haujakamilika,hauʄakamilika
wakisahaulika,wakisahaulika
wamekumbwa,wamekumbwa
utategemea,utateɠemea
akiyahudumia,akijahuɗumia
iliposomwa,iliposomwa
dakitari,ɗakitaɾi
atagharamia,ataɣaɾamia
imeandikwa,imeandikwa
nitakacho,nitakat͡ʃo
vinavyoharibika,vinavjohaɾiɓika
kitakachoharibika,kitakat͡ʃohaɾiɓika
mpambano,mpambano
ghani,ɣani
toure,touɾe
north,noɾθ
inayotekekezwa,inajotekekezwa
ataenda,ataenda
ziliongezewa,zilionɡezewa
unajua,unaʄua
asithubutu,asiθuɓutu
irasanilo,iɾasanilo
kutakiwa,kutakiwa
kikristo,kikɾisto
amewatawaza,amewatawaza
atawashtaki,atawaʃtaki
mwanasoka,mwanasoka
bandani,ɓandani
waliyedai,walijeɗai
walijikuta,waliʄikuta
vimeripoti,vimeɾipoti
kuaihirishwa,kuaihiɾiʃwa
maelezo,maelezo
amewatahadhirisha,amewatahaðiɾiʃa
waliwasaidia,waliwasaiɗia
askari,askaɾi
hakuibuka,hakuiɓuka
anavyojiweka,anavjoʄiweka
wananishangaa,wananiʃanɡaa
atembee,atembee
umefanyika,umefaɲika
imechomwa,imet͡ʃomwa
anavyonyimwa,anavjoɲimwa
ekweremadi,ekweɾemaɗi
inawezekanaje,inawezekanaʄe
kuipitisha,kuipitiʃa
nisipate,nisipate
air,aiɾ
kamuombee,kamuombee
nimerudisha,nimeɾuɗiʃa
wauza,wauza
watende,watende
swaggz,swaɠɠz
kujijeruhi,kuʄiʄeɾuhi
waliodai,walioɗai
ikaharakishwa,ikahaɾakiʃwa
vijineno,viʄineno
ametishia,ametiʃia
aione,aione
kamahuru,kamahuɾu
kusawazishwa,kusawaziʃwa
kadhalika,kaðalika
viatilifu,viatilifu
hayatambui,hajatambui
usafirishaji,usafiɾiʃaʄi
hawafurukuti,hawafuɾukuti
kuihusianisha,kuihusianiʃa
inavyowahudumia,inavjowahuɗumia
amehubiri,amehuɓiɾi
ulionenaka,ulionenaka
vinavyotegemea,vinavjoteɠemea
hakukaa,hakukaa
lilitokea,lilitokea
ukidai,ukiɗai
waliowalipa,waliowalipa
jun,ʄun
umeumizwa,umeumizwa
akafanya,akafaɲa
nikadhulumiwa,nikaðulumiwa
rujewa,ɾuʄewa
asheri,aʃeɾi
surua,suɾua
naisaidia,naisaiɗia
kuziweka,kuziweka
mei,mei
tunayotoa,tunajotoa
mwalami,mwalami
kulidhoofisha,kuliðoofiʃa
kuwapanda,kuwapanda
wanaokuja,wanaokuʄa
murkomen,muɾkomen
msiwe,msiwe
mwao,mwao
hatuishi,hatuiʃi
ataifuatilia,ataifuatilia
liliangaza,lilianɡaza
ilipoporomoka,ilipopoɾomoka
changamoto,t͡ʃanɡamoto
tutajua,tutaʄua
mtume,mtume
atue,atue
hatalazimika,hatalazimika
mtumaji,mtumaʄi
ummy,ummj
akaiambia,akaiambia
waliogunduliwa,walioɠunduliwa
zilikuwepo,zilikuwepo
gypsum,ɠjpsum
iliyomuwezesha,ilijomuwezeʃa
chitemo,t͡ʃitemo
camama,camama
uboreshwaji,uɓoɾeʃwaʄi
aliueleza,aliueleza
wakimbizi,wakimbizi
ataandaliwa,ataandaliwa
mulondo,mulondo
lililorejeshwa,lililoɾeʄeʃwa
ufukwa,ufukwa
wanaumme,wanaumme
panapotokea,panapotokea
hilo,hilo
njenga,nɟenɡa
kaduna,kaɗuna
alioshtakiwa,alioʃtakiwa
ilipofanyika,ilipofaɲika
haifanyi,haifaɲi
wamezichukua,wamezit͡ʃukua
vikaanza,vikaanza
mchimbaji,mt͡ʃimbaʄi
ilipokea,ilipokea
tunahitajika,tunahitaʄika
kutodhibiti,kutoðiɓiti
ilijazwa,iliʄazwa
wanayayoyatumia,wanajajojatumia
uvunjaji,uvunɟaʄi
wakiwashambulia,wakiwaʃambulia
kuikimbia,kuikimbia
aika,aika
nitazungumzia,nitazunɡumzia
halizuii,halizuii
kinaendelea,kinaendelea
akikutuma,akikutuma
wakiiona,wakiiona
kambakochi,kambakot͡ʃi
ikiwaka,ikiwaka
tuuane,tuuane
asikudanganye,asikuɗanɡaɲe
yakitajwa,jakitaʄwa
kuwauzia,kuwauzia
tukafanya,tukafaɲa
kutokualikwa,kutokualikwa
reeves,ɾeeves
sikia,sikia
mdadisi,mɗaɗisi
kibanda,kiɓanda
mlizo,mlizo
kukatika,kukatika
kiwiliwili,kiwiliwili
omicron,omicɾon
atlantic,atlantic
walipanga,walipanɡa
unaopingana,unaopinɡana
yataondoa,jataondoa
linaendelea,linaendelea
ilipoiteka,ilipoiteka
kulifikisha,kulifikiʃa
kuvishawishi,kuviʃawiʃi
indiketa,indiketa
likisemwa,likisemwa
zitaisaidia,zitaisaiɗia
waliofanikiwa,waliofanikiwa
kuwashauri,kuwaʃauɾi
he,he
tukimuaga,tukimuaɠa
mdako,mɗako
universite,univeɾsite
chaz,t͡ʃaz
yasiyoridhisha,jasijoɾiðiʃa
mudhihir,muðihiɾ
maxim,maxim
soggy,soɠɠj
arrascaeta,aɾɾascaeta
alionekano,alionekano
miongozo,mionɡozo
umeleta,umeleta
milioni,milioni
after,afteɾ
wameshtakiwa,wameʃtakiwa
utawaumiza,utawaumiza
luhemeia,luhemeia
arudie,aɾuɗie
aliwavizia,aliwavizia
angezishughulikia,anɡeziʃuɣulikia
julai,ʄulai
kazaa,kazaa
marehemu,maɾehemu
walitokana,walitokana
tutajikwamua,tutaʄikwamua
kikwajuni,kikwaʄuni
anayoyapata,anajojapata
uhamaji,uhamaʄi
hakufunua,hakufunua
aibu,aiɓu
carla,caɾla
eusto,eusto
aliyeathiriwa,alijeaθiɾiwa
kutoteuliwa,kutoteuliwa
uliposambaratika,uliposambaɾatika
pentekoste,pentekoste
alivitolea,alivitolea
kubishana,kuɓiʃana
kikimbilia,kikimbilia
lilivyoshtukizwa,lilivjoʃtukizwa
mhaville,mhaville
kupata,kupata
alisihi,alisihi
kuwachana,kuwat͡ʃana
litokee,litokee
soipey,soipej
tulizipa,tulizipa
philibert,philiɓeɾt
tobing,toɓinɡ
inayotisha,inajotiʃa
kujitolea,kuʄitolea
chico,t͡ʃico
waathirika,waaθiɾika
kulitikisa,kulitikisa
alikoanzia,alikoanzia
atawezesha,atawezeʃa
lembrice,lembɾice
nilipokuja,nilipokuʄa
ajenda,aʄenda
alimuamuru,alimuamuɾu
desemba,ɗesemba
kimtaifa,kimtaifa
ulioamsha,ulioamʃa
lilivunjwa,lilivunɟwa
ilishaahidi,iliʃaahiɗi
mhitimu,mhitimu
inayoangazia,inajoanɡazia
tunafikiria,tunafikiɾia
itatengemaa,itatenɡemaa
wamiminika,wamiminika
cholera,t͡ʃoleɾa
walimpelekea,walimpelekea
katumba,katumba
manchester,mant͡ʃesteɾ
tukuze,tukuze
uvumilie,uvumilie
kuitiwa,kuitiwa
inayoupatia,inajoupatia
tungewaaga,tunɡewaaɠa
mbamba,mbamba
karanga,kaɾanɡa
wanatarajiwa,wanataɾaʄiwa
itafadhili,itafaðili
akiwaambia,akiwaambia
wameahidi,wameahiɗi
walifanyiwa,walifaɲiwa
mwina,mwina
fernando,feɾnando
subira,suɓiɾa
upendo,upendo
mwanamitandao,mwanamitandao
masimango,masimanɡo
umeshatahadharishwa,umeʃatahaðaɾiʃwa
azzan,azzan
atachuana,atat͡ʃuana
masikini,masikini
alikuja,alikuʄa
makamisaa,makamisaa
hawahami,hawahami
kibiashara,kiɓiaʃaɾa
vuuguvugu,vuuɠuvuɠu
kinachosababisha,kinat͡ʃosaɓaɓiʃa
amekunywa,amekuɲwa
hatutalileta,hatutalileta
kampasi,kampasi
walijibiwa,waliʄiɓiwa
tao,tao
haikubainika,haikuɓainika
alikili,alikili
utaonekana,utaonekana
tukagundua,tukaɠundua
kumuongoza,kumuonɡoza
walimkuta,walimkuta
mlango,mlanɡo
hazikuwa,hazikuwa
mnahamishia,mnahamiʃia
cpdm,cpɗm
zina,zina
waliopendekezwa,waliopendekezwa
amejibu,ameʄiɓu
imezungukwa,imezunɡukwa
linalopita,linalopita
watafundisha,watafundiʃa
wanachokiona,wanat͡ʃokiona
inaliona,inaliona
ilizoeleka,ilizoeleka
vimevuta,vimevuta
mchngelwa,mt͡ʃnɡelwa
iliyowasukuma,ilijowasukuma
wakawachoka,wakawat͡ʃoka
sinkala,sinkala
chamshama,t͡ʃamʃama
pampasi,pampasi
imepunguzwa,imepunɡuzwa
mhoma,mhoma
msakuzi,msakuzi
asifikie,asifikie
inasikika,inasikika
inayoathiri,inajoaθiɾi
bugaluu,ɓuɠaluu
shan,ʃan
malo,malo
konde,konde
alishauri,aliʃauɾi
respicius,ɾespicius
sikumpata,sikumpata
walah,walah
limemfutia,limemfutia
mei,mei
dwight,ɗwiɣt
mwambona,mwambona
hanipi,hanipi
kisichotoa,kisit͡ʃotoa
kicc,kicc
rugumisa,ɾuɠumisa
malindi,malindi
kuzifungamanisha,kuzifunɡamaniʃa
ilikusanyika,ilikusaɲika
kilicholikumba,kilit͡ʃolikumba
