Word,Pronunciation
დაბალბიუჯეტიანი,dabalbiud͡ʒetʼiani
ფლაგშტოკი,pʰɫaɡʃtʼokʼi
ახალგაზრდა,aχalɡazɾda
წვრილფეხა,t͡sʼʷɾilpʰeχa
ამერიკამ,ameɾikʼam
მისტერია,mistʼeɾia
ტაკელაჟი,tʼakʼeɫaʒi
სარკოფაგი,saɾkʼopʰaɡi
პანდა,pʼanda
დრუნჩა,dɾunt͡ʃʰa
სიკოხტავე,sikʼoχtʼave
სლოვაკეთი,sɫovakʼetʰi
მეეტლე,meetʼle
რატი,ɾatʼi
უკრაინელი,ukʼɾaineli
ციკლური,t͡sʰikʼɫuɾi
ქირავდება,kʰiɾavdeba
მეკარე,mekʼaɾe
იმით,imitʰ
მტვრიანი,mtʼʷɾiani
საბითუმო,sabitʰumo
ჰიპნოზი,hipʼnozi
სარწმუნოდ,saɾt͡sʼmunod
მოდურად,moduɾad
ამწიფებს,amt͡sʼipʰebs
მფლანგველობა,mpʰɫanɡʷeɫoba
მეტალი,metʼali
ძვალი,d͡zʷali
რაუნდი,ɾaundi
ქირომანტი,kʰiɾomantʼi
ავდარი,avdaɾi
გოგირდისფერი,ɡoɡiɾdispʰeɾi
ამპარტავანი,ampʼaɾtʼavani
ტუჩის,tʼut͡ʃʰis
თავყვითელა,tʰafχʼʷitʰeɫa
მაყურებელს,maχʼuɾebels
საღოლ,saʁol
ჰერცი,heɾt͡sʰi
ღვარცოფი,ʁʷaɾt͡sʰopʰi
ტეხადი,tʼeχadi
ხანდახან,χandaχan
ფინანსურად,pʰinansuɾad
ტაში,tʼaʃi
გურიის,ɡuɾiis
ამოძირკვავს,amod͡ziɾkʼʷafs
პანაშვიდი,pʼanaʃʷidi
ჭო,t͡ʃʼo
მოსახლეობად,mosaχleobad
რეზონატორი,ɾezonatʼoɾi
ამასთან,amastʰan
მარჩბივი,maɾt͡ʃʰbivi
ასიმეტრიულად,asimetʼɾiuɫad
შიკრიკი,ʃikʼɾikʼi
რეკავს,ɾekʼafs
ბავშვობა,bafʃʷoba
ვაი,vai
ავტოსტოპს,aftʼostʼopʼs
ედვარდი,edʷaɾdi
იემენი,iemeni
საბჭო,sabt͡ʃʼo
ვასაკა,vasakʼa
ჩირქი,t͡ʃʰiɾkʰi
შეცდომა,ʃet͡sʰdoma
უპირო,upʼiɾo
ფონეტიკური,pʰonetʼikʼuɾi
ყლუპი,χʼɫupʼi
რიტმი,ɾitʼmi
შეკუმშულად,ʃekʼumʃuɫad
კომიტეტები,kʼomitʼetʼebi
ისტორია,istʼoɾia
შეჯვარებული,ʃed͡ʒʷaɾebuli
რენკლოდი,ɾenkʼɫodi
ყორანგალი,χʼoɾanɡali
პერიოდის,pʼeɾiodis
დაბადებად,dabadebad
გუნდი,ɡundi
მორცხვად,moɾt͡sʰχʷad
ინგლისის,inɡlisis
ბეშთაშენი,beʃtʰaʃeni
ჩამოქცეული,t͡ʃʰamokʰt͡sʰeuli
ლ,l
ბრიუსელი,bɾiuseli
სამუდამო,samudamo
უმაგრესი,umaɡɾesi
ჯენი,d͡ʒeni
უარყოფა,uaɾχʼopʰa
ხარიხა,χaɾiχa
რჩება,ɾt͡ʃʰeba
ჯოისი,d͡ʒoisi
აქსიომა,akʰsioma
არაწესიერად,aɾat͡sʼesieɾad
მრავალგანზომილებიანი,mɾavalɡanzomilebiani
განათლებას,ɡanatʰlebas
ჰიპერბოლა,hipʼeɾboɫa
ზადი,zadi
დამამძიმებლად,damamd͡zimebɫad
ინსტრუქციული,instʼɾukʰt͡sʰiuli
ფერმა,pʰeɾma
ავტორით,aftʼoɾitʰ
კლინკერი,kʼlinkʼeɾi
ვაჟა,vaʒa
სერფინგი,seɾpʰinɡi
თაგვი,tʰaɡʷi
ბათუ,batʰu
ცოცხალი,t͡sʰot͡sʰχali
შეუსრულებელი,ʃeusɾulebeli
სპორტულად,spʼoɾtʼuɫad
კაზუისტი,kʼazuistʼi
ზიგზაგურად,ziɡzaɡuɾad
მოლუსკი,moɫuskʼi
მარდად,maɾdad
მომთაბარე,momtʰabaɾe
პროფილი,pʼɾopʰili
დრამა,dɾama
თვითმფრინავი,tʰʷitʰmpʰɾinavi
მცხუნვარედ,mt͡sʰχunʷaɾed
ფავორიტი,pʰavoɾitʼi
რენეგატული,ɾeneɡatʼuli
შეყვარებული,ʃeχʼʷaɾebuli
ფითილი,pʰitʰili
პანთეისტი,pʼantʰeistʼi
მსხვერპლი,msχʷeɾpʼli
გიბრალტარი,ɡibɾaltʼaɾi
ჩოგანი,t͡ʃʰoɡani
შთამომავლობა,ʃtʰamomavɫoba
ოფლი,opʰli
ფორტიფიკაცია,pʰoɾtʼipʰikʼat͡sʰia
პაციფისტი,pʼat͡sʰipʰistʼi
ჭიამაია,t͡ʃʼiamaia
რეპერტუარი,ɾepʼeɾtʼuaɾi
შამპუნი,ʃampʼuni
ალავერდი,aɫaveɾdi
თანაგრძნობით,tʰanaɡɾd͡znobitʰ
ნარიყალა,naɾiχʼaɫa
ვიროლოგია,viɾoɫoɡia
წყობა,t͡sʼχʼoba
ქაფიანი,kʰapʰiani
ესპარცეტები,espʼaɾt͡sʰetʼebi
იდილია,idilia
უბრალოდ,ubɾaɫod
საკეტი,sakʼetʼi
ათვალიერებს,atʰʷalieɾebs
განრისხებულად,ɡanɾisχebuɫad
მთვარით,mtʰʷaɾitʰ
დაძაბულობა,dad͡zabuɫoba
იუტლანდიური,iutʼɫandiuɾi
გადაუდებლად,ɡadaudebɫad
ბოსელი,boseli
ლამბაქი,ɫambakʰi
ხაზვა,χazʷa
სიკაშკაშე,sikʼaʃkʼaʃe
გსურთ,ɡsuɾtʰ
ავტონომიური,aftʼonomiuɾi
გრძნეულება,ɡɾd͡zneuleba
მუნიციპალურად,munit͡sʰipʼaɫuɾad
კოპი,kʼopʼi
დათმობს,datʰmobs
ედინბურგი,edinbuɾɡi
ტაძრის,tʼad͡zɾis
შუაგული,ʃuaɡuli
მკრეხელურად,mkʼɾeχeɫuɾad
სტოიკურად,stʼoikʼuɾad
მარგარიტი,maɾɡaɾitʼi
შენი,ʃeni
გაუგებრად,ɡauɡebɾad
მუჰაჯირობა,muhad͡ʒiɾoba
ხასიათი,χasiatʰi
თეოდიცეა,tʰeodit͡sʰea
კაბა,kʼaba
სტაბილიზაცია,stʼabilizat͡sʰia
უკრაინა,ukʼɾaina
ტეხს,tʼeχs
ერთმანეთი,eɾtʰmanetʰi
დაკვირვებული,dakʼʷiɾʷebuli
ვიადუკი,viadukʼi
უპრინციპო,upʼɾint͡sʰipʼo
უკურნებლად,ukʼuɾnebɫad
პირქუშობა,pʼiɾkʰuʃoba
ბეღურა,beʁuɾa
ჭაბუკური,t͡ʃʼabukʼuɾi
ამბროსიშვილი,ambɾosiʃʷili
გაშლილი,ɡaʃlili
ფაბრიკა,pʰabɾikʼa
მავედრებლად,mavedɾebɫad
წვრილმანი,t͡sʼʷɾilmani
დეკლამაცია,dekʼɫamat͡sʰia
მკვდარი,m̥kʼʷdäɾi
წახნაგი,t͡sʼaχnaɡi
ნაბიჭვარი,nabit͡ʃʼʷaɾi
ქრთამი,kʰɾtʰami
შორსმიმავალი,ʃoɾsmimavali
მაისური,maisuɾi
ბაწარი,bat͡sʼaɾi
გულმკერდი,ɡulmkʼeɾdi
მძვინვარედ,md͡zʷinʷaɾed
ვიქტორია,vikʰtʼoɾia
კულტი,kʼultʼi
სოციალიზმი,sot͡sʰializmi
ტყნავს,tʼχʼnafs
ზარდლი,zaɾdli
მკვეთრი,mkʼʷetʰɾi
ქარიანი,kʰaɾiani
ფერფლი,pʰeɾpʰli
გარემო,ɡaɾemo
ვაჟკაცურად,vaʒkʼat͡sʰuɾad
როკერი,ɾokʼeɾi
ნეაპოლი,neapʼoli
გრდემლი,ɡɾdemli
გრენადერი,ɡɾenadeɾi
პილიგრიმობა,pʼiliɡɾimoba
გალუმპული,ɡaɫumpʼuli
რეიტინგი,ɾeitʼinɡi
ქუთაისი,kʰutʰaisi
წინაფრა,t͡sʼinapʰɾa
ოცდაშვიდი,ot͡sʰdaʃʷidi
მზით,mzitʰ
ლანოლინი,ɫanolini
პალადიუმი,pʼaɫadiumi
ამოუწურავი,amout͡sʼuɾavi
არჯაკელი,aɾd͡ʒakʼeli
პროვინციულად,pʼɾovint͡sʰiuɫad
ინერცია,ineɾt͡sʰia
გჭირდება,ɡt͡ʃʼiɾdeba
არარეალოისტურად,aɾaɾeaɫoistʼuɾad
არმიას,aɾmias
ბიუროკრატია,biuɾokʼɾatʼia
მეათე,meatʰe
მკრეხელობა,mkʼɾeχeɫoba
გამოსახული,ɡamosaχuli
დაისვენებს,daisʷenebs
პლაგიატი,pʼɫaɡiatʼi
ასპინძელაშვილი,aspʼind͡zeɫaʃʷili
უპატიოსნოდ,upʼatʼiosnod
მონრეალი,monɾeali
ორშაბათი,oɾʃabatʰi
ცხარე,t͡sʰχaɾe
ხელშეწყობა,χelʃet͡sʼχʼoba
ქინძი,kʰind͡zi
დენთი,dentʰi
კრვა,kʼɾʷa
კულტივატორი,kʼultʼivatʼoɾi
სეტერი,setʼeɾi
სახელოვანი,saχeɫovani
კლოუნი,kʼɫouni
პროფესიულად,pʼɾopʰesiuɫad
პიჟამო,pʼiʒamo
შოკოლადი,ʃokʼoɫadi
მცხუნვარე,mt͡sʰχunʷaɾe
ხელოვნებით,χeɫovnebitʰ
დეიდა,deida
ლინგვისტური,linɡʷistʼuɾi
ლამის,ɫamis
სისხლისღვრა,sisχlisʁʷɾa
ამოზნექილობა,amoznekʰiɫoba
ხრეშიანი,χɾeʃiani
ალიონი,alioni
ნაფეხური,napʰeχuɾi
ციფა,t͡sʰipʰa
ლოგარითმულად,ɫoɡaɾitʰmuɫad
იყოს,iχʼos
აცდენილი,at͡sʰdenili
გეოფიზიკა,ɡeopʰizikʼa
სიმშრალე,simʃɾale
მძარცველი,md͡zaɾt͡sʰʷeli
ძალაუფლება,d͡zaɫaupʰleba
გულგატეხილი,ɡulɡatʼeχili
კოლრაბი,kʼolɾabi
მოსულიერება,mosulieɾeba
პროპაგანდა,pʼɾopʼaɡanda
იაპონიის,iapʼoniis
შეერთება,ʃeeɾtʰeba
ოსი,osi
შემზღუდველი,ʃemzʁudʷeli
დეფლაცია,depʰɫat͡sʰia
შეივსება,ʃeifseba
კომერციული,kʼomeɾt͡sʰiuli
სანსკრიტი,sanskʼɾitʼi
სისრულე,sisɾule
კლეპტომანია,kʼlepʼtʼomania
ყალთაბანდობა,χʼaltʰabandoba
ეთნოლოგი,etʰnoɫoɡi
მუტრუკი,mutʼɾukʼi
ბანალურობა,banaɫuɾoba
მიმოხილვით,mimoχilʷitʰ
წინასწარგანჭვრეტადი,t͡sʼinast͡sʼaɾɡant͡ʃʼʷɾetʼadi
ოსტატური,ostʼatʼuɾi
წინწკალი,t͡sʼint͡sʼkʼali
კელტი,kʼeltʼi
დურბინდი,duɾbindi
დიკა,dikʼa
მოთეთრო,motʰetʰɾo
სათევზაო,satʰevzao
კარკასი,kʼaɾkʼasi
სატრაპი,satʼɾapʼi
კახეთად,kʼaχetʰad
ჭლექი,t͡ʃʼlekʰi
ინტელექტუალურად,intʼelekʰtʼuaɫuɾad
დაგუგლვადი,daɡuɡlʷadi
ოდესა,odesa
მონოპლანი,monopʼɫani
საბედისწეროდ,sabedist͡sʼeɾod
პედაგოგიკა,pʼedaɡoɡikʼa
ორმოცი,oɾmot͡sʰi
არასოდეს,aɾasodes
ქათამი,kʰatʰami
არარეალური,aɾaɾeaɫuɾi
მყოფი,mχʼopʰi
ასექსუალი,asekʰsuali
ქოლი,kʰoli
მთავრობამ,mtʰavɾobam
მოკაზმულობა,mokʼazmuɫoba
მეინსტრიმული,meinstʼɾimuli
ნეკერჩხალი,nekʼeɾt͡ʃʰχali
აბდაუბდა,abdaubda
დასაჯერებელი,dasad͡ʒeɾebeli
კონტრიერიში,kʼontʼɾieɾiʃi
დამუშავებული,damuʃavebuli
ბრუნვადი,bɾunʷadi
ინფორმატიულად,inpʰoɾmatʼiuɫad
შერბილებული,ʃeɾbilebuli
გუშინწინისწინ,ɡuʃint͡sʼinist͡sʼin
სეისმოლოგია,seismoɫoɡia
ბულგარეთი,bulɡaɾetʰi
ჰმ,hm
თუთისფერი,tʰutʰispʰeɾi
ანტიკვარული,antʼikʼʷaɾuli
სახელმა,saχelma
ჭყვლეპავ,t͡ʃʼχʼʷlepʼav
ჩეხა,t͡ʃʰeχa
თრიალეთი,tʰɾialetʰi
მაიკო,maikʼo
ტემპერამენტულად,tʼempʼeɾamentʼuɫad
აბრამაშვილი,abɾamaʃʷili
ანტიკომუნისტური,antʼikʼomunistʼuɾi
საბელი,sabeli
ორმოცდათოთხმეტი,oɾmot͡sʰdatʰotʰχmetʼi
აპათია,apʼatʰia
ორიგინალურად,oɾiɡinaɫuɾad
რესტავრატორი,ɾestʼavɾatʼoɾi
გულღიად,ɡulʁiad
გულკეთილობა,ɡulkʼetʰiɫoba
მეზღაპრე,mezʁapʼɾe
მიხვედრილობა,miχʷedɾiɫoba
ფედერაციას,pʰedeɾat͡sʰias
ასურეთი,asuɾetʰi
კურატორი,kʼuɾatʼoɾi
სტილეტი,stʼiletʼi
ზოგადად,zoɡadad
მუშკეტი,muʃkʼetʼi
კორდონი,kʼoɾdoni
უკმარობა,ukʼmaɾoba
მთიულური,mtʰiuɫuɾi
მემფისი,mempʰisi
ტკივილი,tʼkʼivili
ანჯამა,and͡ʒama
ბადმინტონი,badmintʼoni
ხიდი,χidi
ფსევდონიმი,pʰsevdonimi
სისასტიკე,sisastʼikʼe
ინტერესი,intʼeɾesi
უსარგებლო,usaɾɡebɫo
ბეისბოლი,beisboli
სანდრო,sandɾo
პიესა,pʼiesa
დაუფიქრებლად,daupʰikʰɾebɫad
თესავს,tʰesafs
გამჭვირვალედ,ɡamt͡ʃʼʷiɾʷaled
დაბანაკება,dabanakʼeba
პნევმატურად,pʼnevmatʼuɾad
ტუჩებო,tʼut͡ʃʰebo
სომხეთის,somχetʰis
თურქეთის,tʰuɾkʰetʰis
მონეტა,monetʼa
გრძელცხვირა,ɡɾd͡zelt͡sʰχʷiɾa
შკივი,ʃkʼivi
ამირანი,amiɾani
შატალო,ʃatʼaɫo
ამოთითხნილი,amotʰitʰχnili
დაშორებული,daʃoɾebuli
დაქტილური,dakʰtʼiɫuɾi
რომელსაც,ɾomelsat͡sʰ
დიფთერია,dipʰtʰeɾia
აფიშა,apʰiʃa
დროსტარება,dɾostʼaɾeba
ფ,pʰ
მორჩილად,moɾt͡ʃʰiɫad
გამომწვევად,ɡamomt͡sʼʷevad
ყბადაღებული,χʼbadaʁebuli
შეჯიბრი,ʃed͡ʒibɾi
მარტოობა,maɾtʼooba
შირმა,ʃiɾma
ალყა,alχʼa
ბლანკი,bɫankʼi
წარმავლად,t͡sʼaɾmavɫad
გადასინჯავს,ɡadasind͡ʒafs
სახედ,saχed
სატურნი,satʼuɾni
ბულინგი,bulinɡi
მხცოვანი,mχt͡sʰovani
ტოტი,tʼotʼi
კოსმეტიკური,kʼosmetʼikʼuɾi
ოქრომ,okʰɾom
სამარცხვინო,samaɾt͡sʰχʷino
უგვიანესი,uɡʷianesi
უდრის,udɾis
არცოდნა,aɾt͡sʰodna
ძმრიანი,d͡zmɾiani
ინდექსი,indekʰsi
აბრამი,abɾami
კეკლუცობა,kʼekʼɫut͡sʰoba
წყალი,t͡sʼχʼali
მაქ,makʰ
მთავრობას,mtʰavɾobas
მოვიდა,movida
კამარა,kʼamaɾa
სიგიჟე,siɡiʒe
ყველაფერი,χʼʷeɫapʰeɾi
ალქიმია,alkʰimia
უძილოდ,ud͡ziɫod
დაცდილი,dat͡sʰdili
შალანდა,ʃaɫanda
როდის,ɾodis
ოლეანდრი,oleandɾi
ომს,oms
ფისტონი,pʰistʼoni
ანგარიშვალდებულება,anɡaɾiʃʷaldebuleba
უგუნებობა,uɡuneboba
ჰადესი,hadesi
ამრიგად,amɾiɡad
აფრა,apʰɾa
ფერი,pʰeɾi
არაფერი,aɾapʰeɾi
ქისა,kʰisa
ცოფი,t͡sʰopʰi
ლოდი,ɫodi
სიმხნე,simχne
განაწილება,ɡanat͡sʼileba
ნიდერლანდები,nideɾɫandebi
კრება,kʼɾeba
გეოპოლიტიკური,ɡeopʼolitʼikʼuɾi
ფიფქი,pʰipʰkʰi
ბრუნი,bɾuni
პასუხისმგებლობა,pʼasuχismɡebɫoba
აუწერელი,aut͡sʼeɾeli
ესეისტი,eseistʼi
ტოტალიზატორი,tʼotʼalizatʼoɾi
კვაკერი,kʼʷakʼeɾi
ვიღაც,viʁat͡sʰ
კაცუნა,kʼat͡sʰuna
მუნიციპალიტეტით,munit͡sʰipʼalitʼetʼitʰ
ინკუბატორი,inkʼubatʼoɾi
საბოლოო,saboɫoo
წავალ,t͡sʼaval
საამქრო,saamkʰɾo
ანატომიურად,anatʼomiuɾad
ჯორჯ,d͡ʒoɾd͡ʒ
კენჭისყრა,kʼent͡ʃʼisχʼɾa
კუშტი,kʼuʃtʼi
ტომი,tʼomi
ასანთი,asantʰi
სახელდობრ,saχeldobɾ
კომპლექსური,kʼompʼlekʰsuɾi
გყავთ,ɡχʼaftʰ
წერაყინი,t͡sʼeɾaχʼini
სიქა,sikʰa
როლი,ɾoli
მოდერატორი,modeɾatʼoɾi
შერჩეული,ʃeɾt͡ʃʰeuli
სმენადაკარგული,smenadakʼaɾɡuli
ბაძავს,bad͡zafs
მიშელი,miʃeli
არასწორი,aɾast͡sʼoɾi
ტოტემი,tʼotʼemi
კლდიანი,kʼldiani
ღორი,ʁoɾi
მილიგრამი,miliɡɾami
ხავსი,χafsi
პრელუდია,pʼɾeɫudia
უნაკლოდ,unakʼɫod
მჭლედ,mt͡ʃʼled
იუნესკომ,iuneskʼom
რეპროდუქტორი,ɾepʼɾodukʰtʼoɾi
სტატისტიკოსი,stʼatʼistʼikʼosi
სასმო,sasmo
ბადურაშვილი,baduɾaʃʷili
ფორმალდეჰიდი,pʰoɾmaldehidi
წყალბადი,t͡sʼχʼalbadi
კომფორტაბელურად,kʼompʰoɾtʼabeɫuɾad
საჩივარი,sat͡ʃʰivaɾi
თიურინგია,tʰiuɾinɡia
ბიზანტიით,bizantʼiitʰ
მომღერალი,momʁeɾali
შეაკეთებს,ʃeakʼetʰebs
დომხალი,domχali
იქით,ikʰitʰ
ეთნოგრაფიული,etʰnoɡɾapʰiuli
დილემა,dilema
ბიზანტიას,bizantʼias
ლეონარდი,leonaɾdi
კლიენტი,kʼlientʼi
სისუსტე,sisustʼe
ენტერიტი,entʼeɾitʼi
მომენატრებით,momenatʼɾebitʰ
ხარჩო,χaɾt͡ʃʰo
ეკლიპტიკა,ekʼlipʼtʼikʼa
თბილად,tʰbiɫad
პუნში,pʼunʃi
ჩექმა,t͡ʃʰekʰma
ბულდოზერი,buldozeɾi
ფუჭებადი,pʰut͡ʃʼebadi
ფშატი,pʰʃatʼi
ბაზელი,bazeli
ლაოსი,ɫaosi
ჩატბოტი,t͡ʃʰatʼbotʼi
სამახსოვრო,samaχsovɾo
პიტალო,pʼitʼaɫo
უსაფუძვლო,usapʰud͡zʷɫo
უფეხო,upʰeχo
ამოზნექილი,amoznekʰili
ოთხმოცდაშვიდი,otʰχmot͡sʰdaʃʷidi
ურანი,uɾani
აღმართი,aʁmaɾtʰi
სტალინი,stʼalini
ნატრიუმი,natʼɾiumi
აპენდიქსი,apʼendikʰsi
მიამიტად,miamitʼad
სარწმუნო,saɾt͡sʼmuno
ნელთბილი,neltʰbili
ბოლო,boɫo
ინდიანა,indiana
ცინდალი,t͡sʰindali
ხაბაზი,χabazi
აღმაშენებელი,aʁmaʃenebeli
შემპარავად,ʃempʼaɾavad
გლადიატორი,ɡɫadiatʼoɾi
საკამათო,sakʼamatʰo
სავათი,savatʰi
კოდეინი,kʼodeini
დამოკლე,damokʼle
ინტუიციურად,intʼuit͡sʰiuɾad
ერთი,eɾtʰi
უმზეო,umzeo
დიდებულება,didebuleba
ანალიტიკა,analitʼikʼa
შეხება,ʃeχeba
ბოსტნეული,bostʼneuli
ქორაფი,kʰoɾapʰi
კოქტეილი,kʼokʰtʼeili
პასტორი,pʼastʼoɾi
ტრანსცენდენტულად,tʼɾanst͡sʰendentʼuɫad
გვაკლიხართ,ɡʷakʼliχaɾtʰ
ფემინისტი,pʰeministʼi
მეჩუქურთმე,met͡ʃʰukʰuɾtʰme
პლანეტები,pʼɫanetʼebi
პომპონი,pʼompʼoni
მოუხეშო,mouχeʃo
გრუნტი,ɡɾuntʼi
არასეზონური,aɾasezonuɾi
გაფუჭება,ɡapʰut͡ʃʼeba
ფარმაცევტი,pʰaɾmat͡sʰeftʼi
ხალხის,χalχis
ზომვა,zomʷa
შარიანად,ʃaɾianad
დამჯერი,damd͡ʒeɾi
მოსკოვის,moskʼovis
ჰუსარი,husaɾi
პალერმო,pʼaleɾmo
უდაბური,udabuɾi
თებერვალი,tʰebeɾʷali
აბარებს,abaɾebs
მისცემს,mist͡sʰems
შუალედურად,ʃualeduɾad
დაკარგული,dakʼaɾɡuli
ბიოლოგიური,bioɫoɡiuɾi
დაგინახავს,daɡinaχafs
ინსულინი,insulini
ფრენკი,pʰɾenkʼi
უფრთო,upʰɾtʰo
ბიუსტი,biustʼi
პლუტონი,pʼɫutʼoni
სელექცია,selekʰt͡sʰia
ჯადოსნობა,d͡ʒadosnoba
ტრიო,tʼɾio
მძინარა,md͡zinaɾa
ალვეოლური,alʷeoɫuɾi
ჩერო,t͡ʃʰeɾo
ბრაზიანად,bɾazianad
უმავთულო,umaftʰuɫo
მყარად,mχʼaɾad
გადამწყვეტად,ɡadamt͡sʼχʼʷetʼad
საზამთრო,sazamtʰɾo
ჩემოდანი,t͡ʃʰemodani
ჩელსი,t͡ʃʰelsi
იმამი,imami
ძებნა,d͡zebna
წაკითხვა,t͡sʼakʼitʰχʷa
გაითვალისწინებს,ɡaitʰʷalist͡sʼinebs
შარშან,ʃaɾʃan
ფერფლისფერი,pʰeɾpʰlispʰeɾi
თეოლოგიურად,tʰeoɫoɡiuɾad
ხაკი,χakʼi
საუკუნედ,saukʼuned
გოგომ,ɡoɡom
პერიოდი,pʼeɾiodi
ესკიზური,eskʼizuɾi
ჰაერი,haeɾi
გვარით,ɡʷaɾitʰ
მომიჯნავედ,momid͡ʒnaved
ღალღა,ʁalʁa
ნახევარგზაზე,naχevaɾɡzaze
მყრალი,mχʼɾali
უტაქტოდ,utʼakʰtʼod
ღვთისმშობელი,ʁʷtʰismʃobeli
რესპონდენტი,ɾespʼondentʼi
ტრანსპორტირება,tʼɾanspʼoɾtʼiɾeba
გადათარგმნის,ɡadatʰaɾɡmnis
წუხილი,t͡sʼuχili
ბურცობი,buɾt͡sʰobi
შეშფოთებული,ʃeʃpʰotʰebuli
მხარის,mχaɾis
ემბრიონი,embɾioni
მესერი,meseɾi
ნეოიმპერიალიზმი,neoimpʼeɾializmi
ყოფილი,χʼopʰili
მიაგნებს,miaɡnebs
საუკეთესო,saukʼetʰeso
ითმენს,itʰmens
ინაშვილი,inaʃʷili
კეისარი,kʼeisaɾi
მოქანდაკე,mokʰandakʼe
დასამახსოვრებლად,dasamaχsovɾebɫad
გაამოთ,ɡaamotʰ
ფლიგელი,pʰliɡeli
ოთხმოცდაცამეტი,otʰχmot͡sʰdat͡sʰametʼi
ანთება,antʰeba
ლიფი,lipʰi
არდადეგები,aɾdadeɡebi
კერამიკა,kʼeɾamikʼa
სონატა,sonatʼa
დაქირავებული,dakʰiɾavebuli
მონოგრაფია,monoɡɾapʰia
სიმღერად,simʁeɾad
მაგია,maɡia
სამწუხარო,samt͡sʼuχaɾo
ასიმეტრია,asimetʼɾia
ლიმფა,limpʰa
სახელმწიფომ,saχelmt͡sʼipʰom
სკეპტიციზმი,skʼepʼtʼit͡sʰizmi
მარილიანი,maɾiliani
ტკივილმა,tʼkʼivilma
ნასკი,naskʼi
აკრძალვითი,akʼɾd͡zalʷitʰi
იმპიჩმენტი,impʼit͡ʃʰmentʼi
გუმფისი,ɡumpʰisi
ბიოლოგიის,bioɫoɡiis
ატლასი,atʼɫasi
კორსეტი,kʼoɾsetʼi
პანორამული,pʼanoɾamuli
ნორვეგიული,noɾʷeɡiuli
კაშკაშად,kʼaʃkʼaʃad
ემოციური,emot͡sʰiuɾi
არალოგიკური,aɾaɫoɡikʼuɾi
წავედი,t͡sʼavedi
წელი,t͡sʼeli
სონეტი,sonetʼi
პალანი,pʼaɫani
ასტროლოგი,astʼɾoɫoɡi
ცილისწამება,t͡sʰilist͡sʼameba
ჰესენი,heseni
პრიმიტიულობა,pʼɾimitʼiuɫoba
წვრილმანობა,t͡sʼʷɾilmanoba
ლებანი,lebani
ვალონია,vaɫonia
იტყვის,itʼχʼʷis
ავსტრალია,afstʼɾalia
პასტა,pʼastʼa
განიცდიან,ɡanit͡sʰdian
ბეირუთი,beiɾutʰi
არაჩვეულებრივად,aɾat͡ʃʰʷeulebɾivad
ღუნავს,ʁunafs
ნაპირთან,napʼiɾtʰan
დაკრძალვა,dakʼɾd͡zalʷa
ბისექსუალი,bisekʰsuali
უცბად,ut͡sʰbad
ოთხჯერადი,otʰχd͡ʒeɾadi
დრეკს,dɾekʼs
გაყოფადი,ɡaχʼopʰadi
პორტრეტისტი,pʼoɾtʼɾetʼistʼi
უბედური,ubeduɾi
თავდაჭერილი,tʰavdat͡ʃʼeɾili
კვიპაროსი,kʼʷipʼaɾosi
შედარებით,ʃedaɾebitʰ
კერპი,kʼeɾpʼi
თავხედი,tʰafχedi
დაახველებს,daaχʷelebs
კაპრალი,kʼapʼɾali
საბაგირო,sabaɡiɾo
უწყის,ut͡sʼχʼis
პალატა,pʼaɫatʼa
მძაფრი,md͡zapʰɾi
ტაქსი,tʼakʰsi
პრიმუსი,pʼɾimusi
ხრიდოლი,χɾidoli
განუზომლად,ɡanuzomɫad
ერეტიკოსი,eɾetʼikʼosi
ადეკვატურად,adekʼʷatʼuɾad
ანთრაციტი,antʰɾat͡sʰitʼi
მორალისტი,moɾalistʼi
უსწორმასწოროდ,ust͡sʼoɾmast͡sʼoɾod
რბილი,ɾbili
ისლანდიური,isɫandiuɾi
გუგუშვილი,ɡuɡuʃʷili
ბეჯითად,bed͡ʒitʰad
ციფრი,t͡sʰipʰɾi
ჩაიხუტებს,t͡ʃʰaiχutʼebs
ვნახე,vnaχe
ბანალური,banaɫuɾi
სადიზმი,sadizmi
ღმერთი,ʁmeɾtʰi
თავდამსხმელი,tʰavdamsχmeli
ორბორტიანი,oɾboɾtʼiani
ბინა,bina
გატაცება,ɡatʼat͡sʰeba
ტარი,tʼaɾi
ცრემლიანად,t͡sʰɾemlianad
დახრილად,daχɾiɫad
რაგბი,ɾaɡbi
რიგიანი,ɾiɡiani
შეურიგებლობა,ʃeuɾiɡebɫoba
ნობელი,nobeli
ტობი,tʼobi
სააბატო,saabatʼo
უქარობა,ukʰaɾoba
ჰერცოგი,heɾt͡sʰoɡi
დაბლობი,dabɫobi
შეუფერებლად,ʃeupʰeɾebɫad
ჟურნალისტურად,ʒuɾnalistʼuɾad
საზღვარი,sazʁʷaɾi
ოკრუგი,okʼɾuɡi
ჩუბინი,t͡ʃʰubini
ჯერჯერობით,d͡ʒeɾd͡ʒeɾobitʰ
თაფლა,tʰapʰɫa
მისტიკა,mistʼikʼa
პლაკატი,pʼɫakʼatʼi
თავშესაქცევად,tʰafʃesakʰt͡sʰevad
კომუნიზმი,kʼomunizmi
კინემატოგრაფია,kʼinematʼoɡɾapʰia
მიქსერი,mikʰseɾi
მორჩი,moɾt͡ʃʰi
მ,m
თოფრა,tʰopʰɾa
წილკანი,t͡sʼilkʼani
ჰორმონი,hoɾmoni
