Word,Pronunciation
مقتضیات,mɣtzjɒt
وسواسی,vsvɒsj
سالمونلا,sɒlmvnlɒ
ناحقیقت,nɒhɣjɣt
وزین,vzjn
آمدنش,ɒmdnʃ
مالتان,mɒltɒn
تصدیقی,tsdjɣj
نمابری,nmɒbrj
حضورش,hzvrʃ
پرداختش,پrdɒxtʃ
صریح,srjh
پانزده,پɒnzdh
امساک,ɒmsɒk
اصول,ɒsvl
جلدی,d͡ʒldj
وحدتی,vhdtj
توانگر,tvɒŋr
پوسترهایی,پvstrhɒjj
بازگشایی,bɒzɡʃɒjj
سرودن,srvdn
بیچاره,bjt͡ʃɒrh
بدکرداری,bdkrdɒrj
پریشانی,پrjʃɒnj
گرافیک,ɡrɒfjk
نعمان,nʔmɒn
مولکولی,mvlkvlj
خشک,xʃk
چالشی,t͡ʃɒlʃj
خدادادزاده,xdɒdɒdzɒdh
نوابی,nvɒbj
هلو,hlv
بحرالعلوم,bhrɒlʔlvm
عمومی,ʔmvmj
بزرگواران,bzrɡvɒrɒn
محرابیان,mhrɒbjɒn
تجن,td͡ʒn
شماهایی,ʃmɒhɒjj
خودبینی,xvdbjnj
سرهای,srhɒj
ساسولی,sɒsvlj
نبستن,nbstn
پخش,پxʃ
مرگبار,mrɡbɒr
باژخوانی,bɒʒxvɒnj
تنفسش,tnfsʃ
نیروانا,njrvɒnɒ
گذشتگان,ɡzʃtɡɒn
پپر,پپr
پژوهشی,پʒvhʃj
توصیفی,tvsjfj
سعد,sʔd
خواب,xvɒb
جعفی,d͡ʒʔfj
امانم,ɒmɒnm
نهاد,nhɒd
نومیدی,nvmjdj
رابطه,rɒbth
س,s
پرانیدن,پrɒnjdn
آغاز,ɒɣɒz
زندانیانش,zndɒnjɒnʃ
سرپرستی,srپrstj
دودمان,dvdmɒn
پیمانکاری,پjmɒnkɒrj
ناتورالیستی,nɒtvrɒljstj
تنبک,tnbk
پدرتان,پdrtɒn
اقتصاددان,ɒɣtsɒddɒn
حلوا,hlvɒ
علایق,ʔlɒjɣ
کاندیداها,kɒndjdɒhɒ
بدگمانی,bdɡmɒnj
اندلس,ɒndls
مرلین,mrljn
قزوین,ɣzvjn
صورتم,svrtm
ماجرای,mɒd͡ʒrɒj
مترجمی,mtrd͡ʒmj
پرهیزکار,پrhjzkɒr
عوارضی,ʔvɒrzj
روشنی,rvʃnj
اجنتوری,ɒd͡ʒntvrj
سهامی,shɒmj
آکاتسوکی,ɒkɒtsvkj
دروازه,drvɒzh
وسیعی,vsjʔj
شربت,ʃrbt
کامپیوترها,kɒmپjvtrhɒ
نتراشیده,ntrɒʃjdh
کوشش,kvʃʃ
درودی,drvdj
سقط,sɣt
تداعی,tdɒʔj
درآمدش,drɒmdʃ
نگاهت,ŋɒht
دهان,dhɒn
مارها,mɒrhɒ
نادرشاه,nɒdrʃɒh
فارسان,fɒrsɒn
نهال,nhɒl
هشتمین,hʃtmjn
نبضم,nbzm
تجدیدنظر,td͡ʒdjdnzr
دپ,dپ
اردوکشی,ɒrdvkʃj
زنبورها,znbvrhɒ
تعادلش,tʔɒdlʃ
طمعی,tmʔj
تضادها,tzɒdhɒ
مرحومه,mrhvmh
سوریان,svrjɒn
اصغر,ɒsɣr
تأییدی,tɒʔjjdj
کبد,kbd
کرامول,krɒmvl
الفبای,ɒlfbɒj
خروارها,xrvɒrhɒ
هیمه,hjmh
مرحوم,mrhvm
انفارکتوس,ɒnfɒrktvs
دبستان,dbstɒn
بناهای,bnɒhɒj
مظفر,mzfr
بلعیدن,blʔjdn
معاصرش,mʔɒsrʃ
قوای,ɣvɒj
متجدد,mtd͡ʒdd
القدوس,ɒlɣdvs
تاریخ,tɒrjx
متنبه,mtnbh
سامانه,sɒmɒnh
بنز,bnz
تلفات,tlfɒt
پاساژ,پɒsɒʒ
فراوان,frɒvɒn
غیرمعقول,ɣjrmʔɣvl
نیکل,njkl
اوندا,ɒvndɒ
مبازره,mbɒzrh
پلورالیزم,پlvrɒljzm
خدمتگزاری,xdmtɡzɒrj
عددی,ʔddj
قرین,ɣrjn
ویرگول,vjrɡvl
بلدید,bldjd
کنف,knf
اعلایی,ɒʔlɒjj
نمایشی,nmɒjʃj
بازیگرها,bɒzjɡrhɒ
نماز,nmɒz
منجر,mnd͡ʒr
پرجمعیت,پrd͡ʒmʔjt
فضاهای,fzɒhɒj
مطلق,mtlɣ
زابل,zɒbl
اجراهای,ɒd͡ʒrɒhɒj
طاق,tɒɣ
قریش,ɣrjʃ
بازیکن,bɒzjkn
مخلوط,mxlvt
سپند,sپnd
ترابری,trɒbrj
وقعی,vɣʔj
نظارت,nzɒrt
نخست,nxst
خبرنگارانی,xbrŋɒrɒnj
متن,mtn
ملیت,mljt
ماهت,mɒht
پژوهشگاه,پʒvhʃɡɒh
شوهردار,ʃvhrdɒr
حساب,hsɒb
واسعه,vɒsʔh
زاپاس,zɒپɒs
نیوتن,njvtn
جنود,d͡ʒnvd
غلطک,ɣltk
سرودهایی,srvdhɒjj
سودتان,svdtɒn
نوآموزان,nvɒmvzɒn
بلانکیستی,blɒnkjstj
کوبا,kvbɒ
سودجویی,svdd͡ʒvjj
امپراطوری,ɒmپrɒtvrj
مزاجم,mzɒd͡ʒm
نیروی,njrvj
سرشماری,srʃmɒrj
کسوف,ksvf
سلایق,slɒjɣ
پنکه,پnkh
اهداء,ɒhdɒء
فرمایش,frmɒjʃ
زهی,zhj
ماهرانه,mɒhrɒnh
داد,dɒd
جاافتاده,d͡ʒɒɒftɒdh
نکند,nknd
حراست,hrɒst
مدویدیف,mdvjdjf
متواترترین,mtvɒtrtrjn
روم,rvm
بلکبرن,blkbrn
دریافت,drjɒft
نابسامانی,nɒbsɒmɒnj
تشریعی,tʃrjʔj
افراسیاب,ɒfrɒsjɒb
مرتضی,mrtzj
کووالانسی,kvvɒlɒnsj
فریب,frjb
گذشت,ɡzʃt
غزلواره,ɣzlvɒrh
نشیبی,nʃjbj
بالاترین,bɒlɒtrjn
دانچنکو,dɒnt͡ʃnkv
عز,ʔz
زنانی,znɒnj
میکروفون,mjkrvfvn
صحافی,shɒfj
مبهم,mbhm
رطوبت,rtvbt
عصیانگر,ʔsjɒŋr
جاهلیت,d͡ʒɒhljt
دورخیز,dvrxjz
غلغله,ɣlɣlh
برداشت,brdɒʃt
جانمان,d͡ʒɒnmɒn
طنابی,tnɒbj
ترکیبات,trkjbɒt
باکتریایی,bɒktrjɒjj
سنگدان,sŋdɒn
سلحشور,slhʃvr
فرانکفورت,frɒnkfvrt
سنجر,snd͡ʒr
آرزوهایم,ɒrzvhɒjm
گرازی,ɡrɒzj
متغیرهای,mtɣjrhɒj
طول,tvl
نحس,nhs
هیبریدی,hjbrjdj
مازوچلی,mɒzvt͡ʃlj
وسائل,vsɒيʔl
مربوط,mrbvt
سیکل,sjkl
عکسی,ʔksj
فضاپیمای,fzɒپjmɒj
جاکفشی,d͡ʒɒkfʃj
پلکان,پlkɒn
دعواها,dʔvɒhɒ
نگرش,ŋrʃ
آمنیون,ɒmnjvn
جنسیتی,d͡ʒnsjtj
سرانه,srɒnh
قاهره,ɣɒhrh
نزدم,nzdm
عالیات,ʔɒljɒt
اتمسفر,ɒtmsfr
ابیات,ɒbjɒt
جونز,d͡ʒvnz
ذابح,zɒbh
نشریه,nʃrjh
داوطلب,dɒvtlb
رخت,rxt
نادرست,nɒdrst
میهن,mjhn
کیستونف,kjstvnf
موشکی,mvʃkj
ویرایشی,vjrɒjʃj
جهرمی,d͡ʒhrmj
شریعتش,ʃrjʔtʃ
لنین,lnjn
دورتادور,dvrtɒdvr
مواضعی,mvɒzʔj
ماسک,mɒsk
قیوم,ɣjvm
لینوکس,ljnvks
امتلای,ɒmtlɒj
نقایص,nɣɒjs
وبلاگت,vblɒɡt
تعهد,tʔhd
پیشدادی,پjʃdɒdj
مظلومان,mzlvmɒn
جواهرات,d͡ʒvɒhrɒt
برده,brdh
کشورتان,kʃvrtɒn
ناشیگری,nɒʃjɡrj
دوپینگ,dvپjŋ
خودفروشان,xvdfrvʃɒn
تریبون,trjbvn
تشعشع,tʃʔʃʔ
گرفتار,ɡrftɒr
سالاد,sɒlɒd
کاهدان,kɒhdɒn
ابواب,ɒbvɒb
خیبر,xjbr
سهامداران,shɒmdɒrɒn
زحماتی,zhmɒtj
تاماهوری,tɒmɒhvrj
ویلکی,vjlkj
مجبوریم,md͡ʒbvrjm
اخیر,ɒxjr
راستگو,rɒstɡv
سناریست,snɒrjst
دلبستگی,dlbstɡj
تاسوعای,tɒsvʔɒj
سرهاشان,srhɒʃɒn
مغزش,mɣzʃ
هارون,hɒrvn
هنگام,hŋɒm
لنفوم,lnfvm
انشاءالله,ɒnʃɒءɒllh
پرسرعت,پrsrʔt
گروهک,ɡrvhk
تواضع,tvɒzʔ
مدارا,mdɒrɒ
تشخیصشان,tʃxjsʃɒn
مقصر,mɣsr
مخالف,mxɒlf
عملیاتی,ʔmljɒtj
سودرینی,svdrjnj
اعضا,ɒʔzɒ
نبیفر,nbjfr
تصورم,tsvrm
رحل,rhl
حجامت,hd͡ʒɒmt
عقل,ʔɣl
شیو,ʃjv
مناسبتی,mnɒsbtj
روان,rvɒn
مارکوس,mɒrkvs
اختلافاتی,ɒxtlɒfɒtj
الحرام,ɒlhrɒm
قورباغه,ɣvrbɒɣh
رئالیستی,rيʔɒljstj
بازدیدکننده,bɒzdjdknndh
تمرینات,tmrjnɒt
ابتدای,ɒbtdɒj
اسکندر,ɒskndr
قدرتمندترین,ɣdrtmndtrjn
فلوجه,flvd͡ʒh
دوحه,dvhh
پاهایش,پɒhɒjʃ
فلوراید,flvrɒjd
گذشتن,ɡzʃtn
خاطره,xɒtrh
پذیرای,پzjrɒj
هنرهایی,hnrhɒjj
طلاب,tlɒb
نگارگری,ŋɒrɡrj
مکافات,mkɒfɒt
جاویدان,d͡ʒɒvjdɒn
ندرت,ndrt
شاعران,ʃɒʔrɒn
آله,ɒlh
سال,sɒl
پیانو,پjɒnv
ارسطو,ɒrstv
سطوحی,stvhj
چندآوایی,t͡ʃndɒvɒjj
محاسبه,mhɒsbh
بیداری,bjdɒrj
کنفرانسی,knfrɒnsj
اطعام,ɒtʔɒm
شفا,ʃfɒ
منقطع,mnɣtʔ
ماکت,mɒkt
استخراج,ɒstxrɒd͡ʒ
شهامت,ʃhɒmt
مصائب,msɒيʔb
سیاستمداران,sjɒstmdɒrɒn
گلابی,ɡlɒbj
صدور,sdvr
ضدپیری,zdپjrj
مفیدترین,mfjdtrjn
رفاقتی,rfɒɣtj
محال,mhɒl
مشهوری,mʃhvrj
گفتگو,ɡftɡv
مذاهب,mzɒhb
بسیجیان,bsjd͡ʒjɒn
اخلاق,ɒxlɒɣ
رمزگذاری,rmzɡzɒrj
الکس,ɒlks
متارکه,mtɒrkh
فریبرز,frjbrz
فرهنگ,frhŋ
عضدالدین,ʔzdɒldjn
بارش,bɒrʃ
چهارسو,t͡ʃhɒrsv
تحصیلی,thsjlj
بیهودگی,bjhvdɡj
کیکی,kjkj
علامت,ʔlɒmt
چانه,t͡ʃɒnh
اتصالاتی,ɒtsɒlɒtj
ضرار,zrɒr
سانتیمتر,sɒntjmtr
غیرمنقولی,ɣjrmnɣvlj
فقیر,fɣjr
لسان,lsɒn
پورت,پvrt
بلژیک,blʒjk
دوشم,dvʃm
غیراخلاقی,ɣjrɒxlɒɣj
بنیامین,bnjɒmjn
آلیاژ,ɒljɒʒ
اموالتان,ɒmvɒltɒn
راهید,rɒhjd
آلفا,ɒlfɒ
رئیس,rيʔjs
مأموران,mɒʔmvrɒn
ابتلای,ɒbtlɒj
ترش,trʃ
آرزوهای,ɒrzvhɒj
انسانی,ɒnsɒnj
درگیر,drɡjr
استثمار,ɒstsmɒr
معترضانی,mʔtrzɒnj
هور,hvr
نساجی,nsɒd͡ʒj
مودم,mvdm
حنین,hnjn
عربستانی,ʔrbstɒnj
قمری,ɣmrj
هوادارانت,hvɒdɒrɒnt
ناپاک,nɒپɒk
خرسند,xrsnd
گوته,ɡvth
مجذوبیت,md͡ʒzvbjt
منفرد,mnfrd
پیست,پjst
آمریکن,ɒmrjkn
داری,dɒrj
کفر,kfr
جادوگری,d͡ʒɒdvɡrj
انگشتانتان,ɒŋʃtɒntɒn
رمزهای,rmzhɒj
تبلت,tblt
شمارشی,ʃmɒrʃj
سندی,sndj
تکوینی,tkvjnj
دموکراتیک,dmvkrɒtjk
نامنظم,nɒmnzm
چوب,t͡ʃvb
دریک,drjk
مصدومان,msdvmɒn
عضلانی,ʔzlɒnj
مستلب,mstlb
کلنگ,klŋ
باغچه,bɒɣt͡ʃh
نابرابری,nɒbrɒbrj
پاسخگو,پɒsxɡv
بارز,bɒrz
آمد,ɒmd
مراقبان,mrɒɣbɒn
جایزه,d͡ʒɒjzh
جمهوری,d͡ʒmhvrj
حقیقی,hɣjɣj
افسرده,ɒfsrdh
تحریض,thrjz
موهوم,mvhvm
اکلستون,ɒklstvn
دخترهایش,dxtrhɒjʃ
دیروقت,djrvɣt
علیرغم,ʔljrɣm
همتی,hmtj
خواهری,xvɒhrj
مارس,mɒrs
ضعیفان,zʔjfɒn
سرنگ,srŋ
زینبین,zjnbjn
وزش,vzʃ
نقیصه,nɣjsh
گوساله,ɡvsɒlh
شاهد,ʃɒhd
قاطع,ɣɒtʔ
مروانی,mrvɒnj
انوری,ɒnvrj
حمایتی,hmɒjtj
نیمهجان,njmhd͡ʒɒn
چیرگی,t͡ʃjrɡj
امدادهای,ɒmdɒdhɒj
کمین,kmjn
متجاوزی,mtd͡ʒɒvzj
الدوزها,ɒldvzhɒ
تعزیر,tʔzjr
مبل,mbl
تیغ,tjɣ
پیامم,پjɒmm
سحر,shr
گفتاردرمانی,ɡftɒrdrmɒnj
عروج,ʔrvd͡ʒ
معرفی,mʔrfj
سکنا,sknɒ
محلات,mhlɒt
مهدهای,mhdhɒj
کنون,knvn
رویدادهای,rvjdɒdhɒj
عرفانی,ʔrfɒnj
متمادی,mtmɒdj
پایان,پɒjɒn
غیرانحصاری,ɣjrɒnhsɒrj
جانبازها,d͡ʒɒnbɒzhɒ
پارادایم,پɒrɒdɒjm
مقاصد,mɣɒsd
مشارکتی,mʃɒrktj
هیتی,hjtj
اسپورت,ɒsپvrt
سیارات,sjɒrɒt
اضلال,ɒzlɒl
مادران,mɒdrɒn
اتباع,ɒtbɒʔ
یقه,jɣh
پاکتیاس,پɒktjɒs
اندیشمندانه,ɒndjʃmndɒnh
تشجیع,tʃd͡ʒjʔ
نفتت,nftt
هاوایی,hɒvɒjj
تدریس,tdrjs
تعبیری,tʔbjrj
خوابی,xvɒbj
اختراع,ɒxtrɒʔ
خزاعی,xzɒʔj
چار,t͡ʃɒr
منتخبین,mntxbjn
نگاهم,ŋɒhm
منکرات,mnkrɒt
صوتی,svtj
خانه,xɒnh
جف,d͡ʒf
مسرورند,msrvrnd
شوری,ʃvrj
شمقدری,ʃmɣdrj
نامزد,nɒmzd
دلاورمردی,dlɒvrmrdj
نبودن,nbvdn
قفای,ɣfɒj
اطبای,ɒtbɒj
روابطش,rvɒbtʃ
گلفام,ɡlfɒm
عسکری,ʔskrj
اخلاص,ɒxlɒs
پارمنیون,پɒrmnjvn
میانجیگر,mjɒnd͡ʒjɡr
خودنوشتی,xvdnvʃtj
اعانه,ɒʔɒnh
فیلترنت,fjltrnt
عبدالهادی,ʔbdɒlhɒdj
اجسام,ɒd͡ʒsɒm
دهخدا,dhxdɒ
غیبت,ɣjbt
خدای,xdɒj
ناشکری,nɒʃkrj
لاهه,lɒhh
پرهندوانه,پrhndvɒnh
نهادها,nhɒdhɒ
نعناع,nʔnɒʔ
موازین,mvɒzjn
حبیبی,hbjbj
تنم,tnm
مبادله,mbɒdlh
مدودیف,mdvdjf
شوره,ʃvrh
بانکداری,bɒnkdɒrj
کامپانلا,kɒmپɒnlɒ
خویی,xvjj
تحلیلگران,thljlɡrɒn
آزارتان,ɒzɒrtɒn
غنای,ɣnɒj
زنجیری,znd͡ʒjrj
ساییده,sɒjjdh
عصبانی,ʔsbɒnj
حسینشان,hsjnʃɒn
تراکم,trɒkm
پرانتز,پrɒntz
بشار,bʃɒr
مستی,mstj
اوان,ɒvɒn
لیسانس,ljsɒns
پدرشوهرم,پdrʃvhrm
پلاکت,پlɒkt
وزرا,vzrɒ
ثمربخش,smrbxʃ
کلرید,klrjd
گفتگوهای,ɡftɡvhɒj
دیابتی,djɒbtj
گرمم,ɡrmm
رفتنت,rftnt
مغز,mɣz
ذوقی,zvɣj
بیرق,bjrɣ
جیش,d͡ʒjʃ
آلوچه,ɒlvt͡ʃh
الذله,ɒlzlh
خودکشی,xvdkʃj
مانند,mɒnnd
رونق,rvnɣ
انگشتانشان,ɒŋʃtɒnʃɒn
خالصان,xɒlsɒn
نهیان,nhjɒn
مشهد,mʃhd
پلاس,پlɒs
ذلیل,zljl
معجون,mʔd͡ʒvn
مجددی,md͡ʒddj
تاقدیس,tɒɣdjs
آرایش,ɒrɒjʃ
افلاطون,ɒflɒtvn
انقلاب,ɒnɣlɒb
مرمت,mrmt
کولمان,kvlmɒn
فتحعلی,fthʔlj
یارای,jɒrɒj
بعدازظهرها,bʔdɒzzhrhɒ
والژان,vɒlʒɒn
جنگاوری,d͡ʒŋɒvrj
وایمکس,vɒjmks
واگذارشده,vɒɡzɒrʃdh
میناکاری,mjnɒkɒrj
دانشمند,dɒnʃmnd
حوض,hvz
انقضا,ɒnɣzɒ
پیشنهاد,پjʃnhɒd
مشتاقانه,mʃtɒɣɒnh
چیزهایی,t͡ʃjzhɒjj
ارگان,ɒrɡɒn
افت,ɒft
محصلین,mhsljn
زمانه,zmɒnh
پریماه,پrjmɒh
خوشگل,xvʃɡl
آپاندیس,ɒپɒndjs
آواره,ɒvɒrh
گله,ɡlh
مناسب,mnɒsb
راهکارهای,rɒhkɒrhɒj
خار,xɒr
طوماری,tvmɒrj
جلفای,d͡ʒlfɒj
گز,ɡz
عاشورای,ʔɒʃvrɒj
نیکبختی,njkbxtj
شن,ʃn
هیتلر,hjtlr
سلولی,slvlj
مستندسازان,mstndsɒzɒn
سرپرستار,srپrstɒr
دشمن,dʃmn
حریرچی,hrjrt͡ʃj
مدیرمسئول,mdjrmsيʔvl
ابتدا,ɒbtdɒ
خلافکاری,xlɒfkɒrj
تلمبه,tlmbh
طبیب,tbjb
کارگاه,kɒrɡɒh
تابوتش,tɒbvtʃ
برگزاری,brɡzɒrj
همزمانی,hmzmɒnj
ناتمام,nɒtmɒm
حفظش,hfzʃ
رخج,rxd͡ʒ
نزاکت,nzɒkt
حساسی,hsɒsj
برطرف,brtrf
جغدها,d͡ʒɣdhɒ
کارت,kɒrt
تالار,tɒlɒr
سانتریفیوژ,sɒntrjfjvʒ
صدوقی,sdvɣj
منوره,mnvrh
لاتاکیا,lɒtɒkjɒ
مرغابی,mrɣɒbj
روحت,rvht
بامیان,bɒmjɒn
زنش,znʃ
مسیرت,msjrt
روسی,rvsj
خبرنگاری,xbrŋɒrj
فراموشتان,frɒmvʃtɒn
عامرخان,ʔɒmrxɒn
پروب,پrvb
مطلبم,mtlbm
سرحد,srhd
موکل,mvkl
شکسپیر,ʃksپjr
جراحت,d͡ʒrɒht
استیر,ɒstjr
پیرهنی,پjrhnj
لیتیومی,ljtjvmj
طعنه,tʔnh
فراهم,frɒhm
توران,tvrɒn
باندهای,bɒndhɒj
پاسخگویی,پɒsxɡvjj
افروخته,ɒfrvxth
ولدبیگی,vldbjɡj
تعزیت,tʔzjt
غز,ɣz
روماتیسمی,rvmɒtjsmj
پتت,پtt
گرویدن,ɡrvjdn
کوبهام,kvbhɒm
کارشناس,kɒrʃnɒs
دیاز,djɒz
زارع,zɒrʔ
حاذق,hɒzɣ
کرجی,krd͡ʒj
موزر,mvzr
خودروسازان,xvdrvsɒzɒn
ناکثین,nɒksjn
نشست,nʃst
مادامی,mɒdɒmj
رخ,rx
پرینلی,پrjnlj
مکاسب,mkɒsb
گوش,ɡvʃ
ضرورتش,zrvrtʃ
جسدهایشان,d͡ʒsdhɒjʃɒn
خلاص,xlɒs
غایی,ɣɒjj
خلقی,xlɣj
سایروس,sɒjrvs
کمونیستی,kmvnjstj
غیرمذهبی,ɣjrmzhbj
سروناز,srvnɒz
ابوالعاص,ɒbvɒlʔɒs
مؤمنینی,mvʔmnjnj
جاستین,d͡ʒɒstjn
صهیونیستی,shjvnjstj
چهارچوب,t͡ʃhɒrt͡ʃvb
پیغمبرانشان,پjɣmbrɒnʃɒn
مرتبط,mrtbt
ابویی,ɒbvjj
نرمی,nrmj
ختنه,xtnh
تکثرگرایی,tksrɡrɒjj
تأثیرگذار,tɒʔsjrɡzɒr
نکویی,nkvjj
متعفنی,mtʔfnj
لای,lɒj
روایتگر,rvɒjtɡr
شاکر,ʃɒkr
مفرده,mfrdh
فیفا,fjfɒ
کر,kr
سوئیسی,svيʔjsj
رهای,rhɒj
هندوانه,hndvɒnh
ناسخین,nɒsxjn
دلسرد,dlsrd
اهتمام,ɒhtmɒm
امپریالیستی,ɒmپrjɒljstj
نهرها,nhrhɒ
کارکردهایی,kɒrkrdhɒjj
گلوگاه,ɡlvɡɒh
سخنانی,sxnɒnj
ونوتو,vnvtv
دیدن,djdn
آسفالتی,ɒsfɒltj
جواهراتتان,d͡ʒvɒhrɒttɒn
ونیز,vnjz
کارمند,kɒrmnd
اختلاط,ɒxtlɒt
گادیسوف,ɡɒdjsvf
تیرچه,tjrt͡ʃh
یاسر,jɒsr
خلیل,xljl
حشرات,hʃrɒt
عطشان,ʔtʃɒn
جریمه,d͡ʒrjmh
رنگرزی,rŋrzj
شهریاری,ʃhrjɒrj
ملح,mlh
استماع,ɒstmɒʔ
تخلف,txlf
خودخوری,xvdxvrj
افراطیون,ɒfrɒtjvn
تکبیر,tkbjr
مقابل,mɣɒbl
استنباط,ɒstnbɒt
هندوراس,hndvrɒs
آسمان,ɒsmɒn
انتقال,ɒntɣɒl
بش,bʃ
مهرورزی,mhrvrzj
فشار,fʃɒr
بیمارش,bjmɒrʃ
اهمیت,ɒhmjt
نادران,nɒdrɒn
تقدیری,tɣdjrj
اپیتلیوم,ɒپjtljvm
خیانتی,xjɒntj
مالکانی,mɒlkɒnj
اشیای,ɒʃjɒj
مدیرمسئولی,mdjrmsيʔvlj
خلأها,xlɒʔhɒ
اقساط,ɒɣsɒt
اظهاراتتان,ɒzhɒrɒttɒn
باشکوه,bɒʃkvh
عرفی,ʔrfj
ممنتوم,mmntvm
پرآشوب,پrɒʃvb
باگ,bɒɡ
تسلط,tslt
رطروط,rtrvt
مصریان,msrjɒn
دریابندری,drjɒbndrj
ثغور,sɣvr
روحمان,rvhmɒn
ما,mɒ
مراقبت,mrɒɣbt
استنکار,ɒstnkɒr
ناموس,nɒmvs
ونزوئلا,vnzvيʔlɒ
نامتقارن,nɒmtɣɒrn
همسرش,hmsrʃ
ناتورالیسم,nɒtvrɒljsm
صدرعاملی,sdrʔɒmlj
عیاری,ʔjɒrj
نواقص,nvɒɣs
بنتام,bntɒm
مرعی,mrʔj
آغشته,ɒɣʃth
قبرت,ɣbrt
آزار,ɒzɒr
خوشوقتی,xvʃvɣtj
عزلت,ʔzlt
کنسولگری,knsvlɡrj
رسالت,rsɒlt
قنادی,ɣnɒdj
فیلمسازان,fjlmsɒzɒn
بزهکار,bzhkɒr
ناخودآگاه,nɒxvdɒɡɒh
قبضه,ɣbzh
اهورا,ɒhvrɒ
سفارشی,sfɒrʃj
زمانیات,zmɒnjɒt
زهرآلود,zhrɒlvd
گفتن,ɡftn
همایونی,hmɒjvnj
فرایند,frɒjnd
کنیا,knjɒ
لری,lrj
دستمزدها,dstmzdhɒ
مقبره,mɣbrh
فراق,frɒɣ
پرستشت,پrstʃt
مونس,mvns
رسانش,rsɒnʃ
تختی,txtj
بیراه,bjrɒh
پرتوهای,پrtvhɒj
بدشان,bdʃɒn
قهری,ɣhrj
مکانیزم,mkɒnjzm
علمیه,ʔlmjh
پسرت,پsrt
نامی,nɒmj
اشکی,ɒʃkj
چینی,t͡ʃjnj
تاپ,tɒپ
معاشش,mʔɒʃʃ
کما,kmɒ
رنجی,rnd͡ʒj
پلاستیک,پlɒstjk
گشودن,ɡʃvdn
آنانم,ɒnɒnm
میتسوبیشی,mjtsvbjʃj
تجاوز,td͡ʒɒvz
آفریدگارتان,ɒfrjdɡɒrtɒn
نادی,nɒdj
ناباب,nɒbɒb
العوده,ɒlʔvdh
سرخی,srxj
آمورفوفالوس,ɒmvrfvfɒlvs
تبهکار,tbhkɒr
آرین,ɒrjn
ساروی,sɒrvj
آموزش,ɒmvzʃ
تصغیر,tsɣjr
امیال,ɒmjɒl
مآخذ,mɒxz
اجمعین,ɒd͡ʒmʔjn
گازنزده,ɡɒznzdh
جودت,d͡ʒvdt
چشمم,t͡ʃʃmm
صلب,slb
رژهای,rʒhɒj
کاربر,kɒrbr
آزادراه,ɒzɒdrɒh
زندگیتان,zndɡjtɒn
نخورده,nxvrdh
کارگزاری,kɒrɡzɒrj
اصلح,ɒslh
تبعیت,tbʔjt
تأییدنشده,tɒʔjjdnʃdh
توافقاتی,tvɒfɣɒtj
شروط,ʃrvt
مقابله,mɣɒblh
شورابیل,ʃvrɒbjl
هوشیاری,hvʃjɒrj
ناشی,nɒʃj
استیفا,ɒstjfɒ
مقداری,mɣdɒrj
تومور,tvmvr
قصیم,ɣsjm
ژانر,ʒɒnr
شرجی,ʃrd͡ʒj
بلندش,blndʃ
تجلیات,td͡ʒljɒt
کشتزارها,kʃtzɒrhɒ
سیلیکاتی,sjljkɒtj
کاغذتان,kɒɣztɒn
اسحاق,ɒshɒɣ
صادرشده,sɒdrʃdh
مشقی,mʃɣj
مالکان,mɒlkɒn
اشتباهی,ɒʃtbɒhj
لوپز,lvپz
تولیدات,tvljdɒt
اخذ,ɒxz
خودرأیی,xvdrɒʔjj
درصدی,drsdj
راستایی,rɒstɒjj
سیلندر,sjlndr
فقه,fɣh
پایت,پɒjt
نافرمانی,nɒfrmɒnj
ابعاض,ɒbʔɒz
مسیب,msjb
کمجان,kmd͡ʒɒn
آهو,ɒhv
سوات,svɒt
صحنه,shnh
خل,xl
معالج,mʔɒld͡ʒ
مادرشوهر,mɒdrʃvhr
اطوار,ɒtvɒr
الاغلب,ɒlɒɣlb
وجودتان,vd͡ʒvdtɒn
سامره,sɒmrh
زردشتی,zrdʃtj
کارفرماها,kɒrfrmɒhɒ
طهرانی,thrɒnj
ابیورد,ɒbjvrd
القایی,ɒlɣɒjj
شاهزادگانی,ʃɒhzɒdɡɒnj
شعرشان,ʃʔrʃɒn
لردگان,lrdɡɒn
قشرهای,ɣʃrhɒj
امانتی,ɒmɒntj
میرباقری,mjrbɒɣrj
تماشاگران,tmɒʃɒɡrɒn
خدادادی,xdɒdɒdj
ساترن,sɒtrn
ممانعت,mmɒnʔt
سرپایینی,srپɒjjnj
خریدهای,xrjdhɒj
صلیبی,sljbj
دردش,drdʃ
بخشودگی,bxʃvdɡj
قلو,ɣlv
خود,xvd
پلاک,پlɒk
سرسخت,srsxt
فقرات,fɣrɒt
احتیاط,ɒhtjɒt
تجرد,td͡ʒrd
والمسلمین,vɒlmslmjn
سام,sɒm
میان,mjɒn
توجیهات,tvd͡ʒjhɒt
کنسروی,knsrvj
ابراهیمی,ɒbrɒhjmj
گزارشگری,ɡzɒrʃɡrj
مختصرتر,mxtsrtr
پاکدامنی,پɒkdɒmnj
سوئیچینگ,svيʔjt͡ʃjŋ
خودآگاهمان,xvdɒɡɒhmɒn
انظار,ɒnzɒr
گرانجان,ɡrɒnd͡ʒɒn
کیروش,kjrvʃ
تلازمی,tlɒzmj
رهگذرش,rhɡzrʃ
مسی,msj
برگزارکنندگان,brɡzɒrknndɡɒn
