Word,Pronunciation
பட்டி,pɐʈːi
கானல்,kaːnɐl
பிசாசன்,pit͡ɕaːt͡ɕɐn
விவகாரம்,ʋiʋɐɡaːɾɐm
காலத்தை,kaːlat̪t̪aj
மாண்பு,maːɳbu
புதிதாகக்,put̪it̪aːkak
சின்னத்திலிருந்து,t͡ʃinnat̪t̪iliɾun̪t̪u
கிணறு,kiɳɐru
குங்குமப்பூ,kuŋɡumɐpːuː
கூடாரத்தில்,kuːɖaːɾɐt̪ːil
அஞ்சு,ɐɲd͡ʑu
படுகிறது,paʈukirat̪u
ஆய்வுத்,aːjʋut̪
செயலாளராக,t͡ʃejalaːɭaɾaːka
வாக்களி,ʋaːkːɐɭi
மயல்,mɐjɐl
இறுதிநாள்,irut̪in̪aːɭ
தலைமையிலான,t̪alajmajjilaːna
சொல்லாட்சி,t͡ɕollaːʈt͡ɕi
தேவடியாள்,t̪eːʋɐɖijaːɭ
பலி,bɐli
கீழே,kiːɻeː
கூடிய,kuːʈija
வாக்கெடுப்பில்,ʋaːkkeʈuppil
முயற்செவி,mujɐrt͡ɕeʋi
வற்புறுத்துகிறோம்,ʋarpurut̪t̪ukiroːm
இழிசு,iɻit͡ɕu
இல்லாத,illaːt̪a
காய்,kaːj
பயணி,pɐjɐɳi
மரவள்ளி,mɐɾɐʋɐɭːi
மே,meː
ல்,illɯ
தீர்,t̪iːɾ
துகான்,t̪uɡaːn
செம்,t͡ɕem
தெரிவித்துள்ளார்,t̪eɾiʋit̪t̪uɭɭaːɾ
ஊதற்காற்று,uːd̪ɐrkaːrːu
உருது,uɾud̪u
எறி,eri
உயர்வுடன்,ujaɾʋuʈan
வெள்ளெழுத்து,ʋeɭːeɻut̪ːu
கண்காணி,kɐɳɡaːɳi
வேண்டுகோள்,ʋeːɳʈukoːɭ
வருவி,ʋɐɾuʋi
ரும்மான்,ɾumːaːn
சாண்,t͡ɕaːɳ
எல்லைய்,ellajj
அந்நின்று,ɐn̪ːinru
விளைஞர்,ʋiɭaɪ̯ɲɐɾ
சக்கரை,t͡ɕɐkːɐɾaɪ̯
தற்போதம்,t̪ɐrpoːd̪ɐm
திருவள்ளூர்,t̪iɾuʋɐɭːuːɾ
கண்டி,kɐɳɖi
எங்கித்தை,eŋɡit̪ːaɪ̯
உத்தரவிட்ட்,ut̪t̪aɾaʋiʈʈ
கள்ளம்,kɐɭːɐm
கட்டினால்,kaʈʈinaːl
குரல்,kuɾal
வனம்,ʋɐnɐm
ஒட்டகம்,oʈːɐɡɐm
வீதி,ʋiːd̪i
தலைமாடு,t̪ɐlaɪ̯maːɖu
பிழக்கு,piɻɐkːu
கணவன்,kɐɳɐʋɐn
தாழ்வாரம்,t̪aːɻʋaːɾɐm
நிலம்,n̪ilam
பருப்பு,pɐɾupːu
மாணிக்கம்,maːɳikːɐm
மலைக்கொய்யா,mɐlaɪ̯kːojːaː
புழுத்துளை,puɻut̪ːuɭaɪ̯
நெகேமியா,n̪eɡeːmijaː
தா,t̪aː
நகரில்,n̪akaɾil
பாசை,baːt͡ɕaɪ̯
வரிசையில்,ʋaɾit͡ʃajjil
கிழக்குக்கணவாய்,kiɻɐkːukːɐɳɐʋaːj
போர்,poːɾ
அங்குத்தை,ɐŋɡut̪ːaɪ̯
மிகப்,mikap
கொழும்பு,koɻumpu
பாடல்,paːɖɐl
தூவி,t̪uːʋi
கியானம்,kijaːnɐm
குணிப்பு,kuɳipːu
மகளிர்,makaɭiɾ
வைத்த்,ʋajt̪t̪
ஒப்பு,opːu
கைம்மூலம்,kaɪ̯mːuːlɐm
குருத்துவம்,kuɾut̪ːuʋɐm
உண்டாக்கு,uɳɖaːkːu
சிகை,t͡ɕiɡaɪ̯
ஸ்,s
விமானம்,ʋimaːnam
ஆட்சியர்,aːʈt͡ʃijaɾ
கற்பு,kɐrpu
இப்போது,ipːoːd̪u
செயலராக,t͡ʃejalaɾaːka
நீத்து,n̪iːt̪ːu
வாய்தல்,ʋaːjd̪ɐl
வளி,ʋɐɭi
கேத்துல்,keːt̪ːul
நெருங்கு,n̪eɾuŋɡu
உரோகிணி,uɾoːɡiɳi
பாம்பன்,paːmbɐn
மடுத்தல்,mɐɖut̪ːɐl
மேரை,meːɾaɪ̯
கூழ்,kuːɻ
மலைகலக்கி,mɐlaɪ̯ɡɐlɐkːi
தீவிரவாதிகள்,t̪iːʋiɾaʋaːt̪ikaɭ
நிகழ்ச்சியில்,n̪ikaɻt͡ʃt͡ʃijil
மஞ்சள்முள்ளங்கி,mɐɲd͡ʑɐɭmuɭːɐŋɡi
போராட்டத்தில்,poːɾaːʈʈat̪t̪il
மகிழ்வி,mɐɡiɻʋi
அன்னு,annu
அரசன்,ɐɾɐt͡ɕɐn
செலவழிக்கப்,t͡ʃelaʋaɻikkap
சிறையில்,t͡ʃirajjil
டிநிபெட்ரோவிஸ்க்,ʈin̪ipeʈɾoːʋisk
எனவ்,enaʋ
நீட்டிநட,n̪iːʈːin̪ɐɖɐ
கொந்தளி,kon̪d̪ɐɭi
செத்தவீடு,t͡ɕet̪ːɐʋiːɖu
ராவ்,ɾaːʋ
புறக்கணிக்க,purakkaɳikka
சித்திரை,t͡ɕit̪ːiɾaɪ̯
நாடவர்,n̪aːɖɐʋɐɾ
வாயவியஸ்நானம்,ʋaːjɐʋijɐsn̪aːnɐm
ஆயுட்காலம்,aːjuʈkaːlɐm
கொல்லப்படவில்லை,kollappaʈaʋillaj
உள்ளா,uɭːaː
சாவாமை,t͡ɕaːʋaːmaɪ̯
நடைபடி,n̪ɐɖaɪ̯bɐɖi
சாவந்த்,t͡ʃaːʋan̪t̪
மீளி,miːɭi
மாதா,maːd̪aː
உண்டாக,uɳɖaːɡɐ
ஒப்பந்தம்,opːɐn̪d̪ɐm
நடப்பன,n̪ɐɖɐpːɐnɐ
ஏலம்,eːlɐm
மூடி,muːɖi
கண்விழி,kɐɳʋiɻi
இயல்,ijɐl
மேகம்,meːɡɐm
வெற்றிபெற்றது,ʋerriperrat̪u
ஆலோசித்தார்,aːloːt͡ʃit̪t̪aːɾ
அவருக்கு,aʋaɾukku
அயர்,ɐjɐɾ
காரியசித்தி,kaːɾijɐt͡ɕit̪ːi
சிரிப்பு,t͡ɕiɾipːu
உறுத்து,urut̪ːu
அடைக்கப்,aʈajkkap
தோலியல்,t̪oːlijɐl
பிறர்,piraɾ
நட்டம்,n̪ɐʈːɐm
தடித்த,t̪ɐɖit̪ːɐ
காயம்,kaːjɐm
முதலிடம்,mut̪aliʈam
இயம்,ijɐm
மூது,muːd̪u
மழைத்துளி,mɐɻaɪ̯t̪ːuɭi
இடத்தில்,iʈat̪t̪il
பசலிப்பழம்,pɐt͡ɕɐlipːɐɻɐm
நவம்பர்,n̪ɐʋɐmbɐɾ
புகல்வு,puɡɐlʋu
ஆர்கனோ,aːɾɡɐnoː
மீக்கணினி,miːkːɐɳini
காபூல்,kaːbuːl
சாய்னா,t͡ʃaːjnaː
ஆகப்,aːkap
இங்குத்தை,iŋɡut̪ːaɪ̯
பகுத்தறிவு,pɐɡut̪ːɐriʋu
சமை,t͡ɕɐmaɪ̯
நீட்டிப்பு,n̪iːʈʈippu
மருத்துவமனையில்,maɾut̪t̪uʋamanajjil
புலனாய்வு,pulanaːjʋu
உடனடியாக,uɖɐnɐɖijaːɡɐ
தில்லி,d̪illi
பற,pɐrɐ
பிழைப்பு,piɻaɪ̯pːu
கில்லாடி,killaːɖi
வருத்தங்கள்,ʋɐɾut̪ːɐŋɡɐɭ
கண்டுகொள்ளாமல்,kaɳʈukoɭɭaːmal
பிரிவு,piɾiʋu
முற்பகல்,murpɐɡɐl
மருப்பு,mɐɾupːu
பயிற்சியாளர்,pɐjirt͡ɕijaːɭɐɾ
ஸ்ரீ,sɾiː
முள்ளம்பன்றி,muɭːɐmbɐnri
வருக்கணம்,ʋɐɾukːɐɳɐm
மலையாளம்,mɐlaɪ̯jaːɭɐm
ஏமுறு,eːmuru
குடும்பத்தினர்,kuʈumpat̪t̪inaɾ
என்னுங்காட்டில்,enːuŋɡaːʈːil
நாய்க்குட்டி,n̪aːjkːuʈːi
ஆலையின்,aːlajjin
சென்ற்,t͡ʃenr
அணு,ɐɳu
கட்டப்பட்டுள்ளன,kaʈʈappaʈʈuɭɭana
மை,maɪ̯
மாடம்,maːɖɐm
எனக்க்,enakk
புயற்காற்று,pujɐrkaːrːu
கனமழை,kɐnɐmɐɻaɪ̯
இலங்கை,ilaŋkaj
ஸீமை,siːmaɪ̯
அட்டை,ɐʈːaɪ̯
வீணை,ʋiːɳaɪ̯
அதர்,ɐd̪ɐɾ
அந்தத்,an̪t̪at̪
உள்ளது,uɭɭat̪u
கேரள,keːɾaɭa
நெய்யாடல்,n̪ejːaːɖɐl
பிங்கலம்,piŋɡɐlɐm
வாழ்த்து,ʋaːɻt̪ːu
சோம்பு,t͡ɕoːmbu
ஓய்வுநாள்,oːjʋun̪aːɭ
கண்காணிப்பு,kaɳkaːɳippu
வந்தால்,ʋan̪t̪aːl
அலுப்பு,ɐlupːu
புதிய,put̪ija
மூக்கை,muːkːaɪ̯
உறுப்பினர்,urupːinɐɾ
நளினம்,n̪ɐɭinɐm
படுத்தலோசை,pɐɖut̪ːɐloːt͡ɕaɪ̯
தீவிய,t̪iːʋijɐ
பாணம்,baːɳɐm
ஏதோ,eːt̪oː
ஏற்படக்,eːrpaʈak
பதிப்பு,pɐd̪ipːu
கொல்லன்,kollɐn
படுக்கைகள்,pɐɖukːaɪ̯ɡɐɭ
பெற்றி,perːi
என்ற்,enr
பெரியவெள்ளிக்கிழமை,peɾijɐʋeɭːikːiɻɐmaɪ̯
கிழக்கு,kiɻɐkːu
இருந்து,iɾun̪d̪u
பிற்பக்கம்,pirpɐkːɐm
அழி,ɐɻi
அவர்களுக்கு,aʋaɾkaɭukku
தோப்பி,t̪oːpːi
செலுத்தப்பட,t͡ʃelut̪t̪appaʈa
அதிகார,at̪ikaːɾa
ஒற்றையர்,orrajjaɾ
ஈளை,iːɭaɪ̯
தாத்திரம்,t̪aːt̪ːiɾɐm
பெரியோன்,peɾijoːn
அரைக்கச்சு,ɐɾaɪ̯kːɐt͡ɕːu
வாழவும்,ʋaːɻaʋum
நீளமான,n̪iːɭɐmaːnɐ
தோழன்,t̪oːɻɐn
இமம்,imɐm
நிமிர்,n̪imiɾ
பிறிதின்கிழமை,pirid̪inɡiɻɐmaɪ̯
குழந்தை,kuɻɐn̪d̪aɪ̯
உறுப்பிசைக்குறி,urupːit͡ɕaɪ̯kːuri
அணிந்துரை,ɐɳin̪d̪uɾaɪ̯
கருப்பை,kɐɾupːaɪ̯
பக்குவம்,pɐkːuʋɐm
குழவி,kuɻɐʋi
அவரது,aʋaɾat̪u
உறவினர்,urɐʋinɐɾ
பிசுமந்தச்சூரணம்,pit͡ɕumɐn̪d̪ɐt͡ɕːuːɾɐɳɐm
உயிரிழந்துள்ளனர்,ujiɾiɻan̪t̪uɭɭanaɾ
அழிப்பு,ɐɻipːu
நீடி,n̪iːɖi
குட்டை,kuʈːaɪ̯
இருளா,iɾuɭaː
வேய்,ʋeːj
இரவு,iɾɐʋu
நீர்,n̪iːɾ
அம்மா,ɐmːaː
பணிகள்,paɳikaɭ
மொத்தம்,mot̪ːɐm
எழுபோது,eɻupoːd̪u
பார்த்து,paːɾt̪t̪u
திறவுகோல்,t̪irɐʋuɡoːl
பரமபதம்,pɐɾɐmɐpɐd̪ɐm
அணையை,aɳajjaj
மறுத்த்,marut̪t̪
கோதுமை,koːd̪umaɪ̯
கல்வி,kɐlʋi
வருபொருள்,ʋɐɾuboɾuɭ
எருது,eɾud̪u
அதை,at̪aj
இலங்கைய்,ilaŋkajj
காசு,kaːt͡ɕu
சேற்றுக்கால்,t͡ɕeːrːukːaːl
நடத்துவதற்காக,n̪aʈat̪t̪uʋat̪arkaːka
சோபானம்,t͡ɕoːbaːnɐm
அக்கிரமம்,ɐkːiɾɐmɐm
பஞ்வாத்தியங்கள்,paɲʋaːt̪t̪ijaŋkaɭ
அரசமரபு,ɐɾɐt͡ɕɐmɐɾɐbu
ஈடுபட்டது,iːʈupaʈʈat̪u
தமிழர்களுக்குத்,t̪amiɻaɾkaɭukkut̪
பானம்,baːnɐm
உலகில்,ulakil
சிரபுஞ்சி,t͡ɕiɾɐpuɲd͡ʑi
இபுதார்,ibud̪aːɾ
பிறப்புவழி,pirɐpːuʋɐɻi
பகல்,pakal
அந்தந்த,ɐn̪d̪ɐn̪d̪ɐ
மாணவகம்,maːɳɐʋɐɡɐm
அந்த,an̪t̪a
ஓசை,oːt͡ɕaɪ̯
ஆட்டுப்பால்,aːʈːupːaːl
மலேசியா,mɐleːt͡ɕijaː
கோவிந்தன்,koːʋin̪d̪ɐn
பொலிவு,poliʋu
நாயுருவி,n̪aːjuɾuʋi
மங்கை,mɐŋɡaɪ̯
படக்,paʈak
ஜூன்,d͡ʒuːn
இரண்டாம்,iɾaɳʈaːm
ஆலயம்,aːlajam
ஈழத்,iːɻat̪
ஏற,eːrɐ
பேசினார்,peːt͡ʃinaːɾ
இந்தியாவில்,in̪t̪ijaːʋil
ரோமாபுரி,ɾoːmaːpuɾi
கொண்டல்,koɳɖɐl
படு,pɐɖu
எண்ணக்கரு,eɳːɐkːɐɾu
இதற்காக,it̪arkaːka
காட்டு,kaːʈːu
நன்றி,n̪ɐnri
ஆயிட்டு,aːjiʈːu
தாத்தா,t̪aːt̪ːaː
ஜனகம்,d͡ʑɐnɐɡɐm
கார்மம்,kaːɾmɐm
பெரிய,peɾijɐ
மையம்,majjam
நகை,n̪ɐɡaɪ̯
பணையம்,pɐɳaɪ̯jɐm
உள்ளோம்,uɭɭoːm
வழுவழுப்பு,ʋɐɻuʋɐɻupːu
கவிஞர்,kɐʋiɲɐɾ
இலண்டன்,ilɐɳɖɐn
சொல்லிக்கொடு,t͡ɕollikːoɖu
ஹியுகோ,hijukoː
காமம்,kaːmɐm
ஆர்ப்பாட்டம்,aːɾppaːʈʈam
தாய்மாமன்,t̪aːjmaːmɐn
பல்வலம்,pɐlʋɐlɐm
நடைகிணறு,n̪ɐɖaɪ̯ɡiɳɐru
ஆஸ்பத்திரி,aːspɐt̪ːiɾi
மதுரம்,mɐd̪uɾɐm
தலைமுறை,t̪ɐlaɪ̯muraɪ̯
ஜலதோஷம்,d͡ʑɐlɐd̪oːʂɐm
லக்ஷம்,lɐkʂɐm
ஆதாயம்,aːd̪aːjɐm
காங்கிரஸின்,kaːŋkiɾasin
சிற்பம்,t͡ɕirpɐm
புள்ளி,puɭːi
கிறுக்கு,ɡirukːu
ஏதின்மை,eːd̪inmaɪ̯
மேலும்,meːlum
படம்,paʈam
கன்னல்,kɐnːɐl
இளைப்பாற்று,iɭaɪ̯pːaːrːu
அலுவலகங்களில்,aluʋalakaŋkaɭil
செய்தித்தொடர்பாளர்,t͡ʃejt̪it̪t̪oʈaɾpaːɭaɾ
பெறுவதற்கு,peruʋat̪arku
அங்கிருந்து,aŋkiɾun̪t̪u
சடையன்,t͡ɕɐɖaɪ̯jɐn
கொக்குமந்தாரை,kokːumɐn̪d̪aːɾaɪ̯
ௗ,aʊ̯
நகர்த்து,n̪ɐɡɐɾt̪ːu
பாறை,paːraɪ̯
ஓம்படு,oːmbɐɖu
மெது,med̪u
விவாஹம்,ʋiʋaːhɐm
கோளாறு,koːɭaːru
மூக்கு,muːkːu
உறுதிப்படுத்து,urud̪ipːɐɖut̪ːu
கணக்கு,kaɳakku
போகி,boːɡi
ௌ,aʊ̯
முரசு,muɾɐt͡ɕu
ஒபாமா,opaːmaː
தொகுப்பு,t̪oɡupːu
திரவிடம்,t̪iɾɐʋiɖɐm
வழவழப்பு,ʋɐɻɐʋɐɻɐpːu
சிற்றரத்தை,t͡ɕirːɐɾɐt̪ːaɪ̯
இசைக்கருவி,it͡ɕaɪ̯kːɐɾuʋi
முடிவிலி,muɖiʋili
வெற்றி,ʋerri
அபாலீர்ப்பு,apaːliːɾpːu
பதிவிறக்கம்,pɐd̪iʋirɐkːɐm
ஈசன்,iːt͡ɕɐn
மணிக்கு,maɳikku
காப்ச்சா,kaːpt͡ɕːaː
சிந்தை,t͡ɕin̪d̪aɪ̯
பிகு,piɡu
பேருந்து,peːɾun̪d̪u
தக்கணை,t̪ɐkːɐɳaɪ̯
மகாபாரதம்,mɐɡaːbaːɾɐd̪ɐm
ீ,iː
தலைமறை,t̪ɐlaɪ̯mɐraɪ̯
பத்தா,pɐt̪ːaː
எஸ்தர்,est̪ɐɾ
அங்கக,ɐŋɡɐɡɐ
மாண்டல்,maːɳɖɐl
வேண்டாம்,ʋeːɳʈaːm
அஃகம்,əʰɦam
அடைக்கலக்குருவி,ɐɖaɪ̯kːɐlɐkːuɾuʋi
எஸ்பெராண்டோ,espeɾaːɳɖoː
இப்பகுதிகளில்,ippakut̪ikaɭil
லடாய்,lɐɖaːj
பாகிஸ்தானின்,paːkist̪aːnin
மூட்டைகள்,muːʈʈajkaɭ
குளிர்ச்சி,kuɭiɾt͡ɕːi
நாடாளுமன்ற,n̪aːʈaːɭumanra
தாரா,t̪aːɾaː
குடியமர்த்த,kuʈijamaɾt̪t̪a
இருக்கின்ற,iɾukkinra
நள்ளிரவு,n̪ɐɭːiɾɐʋu
அப்படி,ɐpːɐɖi
உறவு,urɐʋu
வீதி,ʋiːt̪i
மெட்டி,meʈːi
சிறுதடி,t͡ɕirud̪ɐɖi
முற்கோள்,murkoːɭ
விசாரிக்கவுள்ளனர்,ʋit͡ʃaːɾikkaʋuɭɭanaɾ
சொத்துக்களுக்கு,t͡ɕot̪ːukːɐɭukːu
பரிசுத்தம்,pɐɾit͡ɕut̪ːɐm
மருமகள்,mɐɾumɐɡɐɭ
ஐதரசன்,ɐi̯d̪ɐɾɐt͡ɕɐn
ஆயத்தம்,aːjɐt̪ːɐm
முன்னேற்றம்,munːeːrːɐm
மேம்படு,meːmbɐɖu
பர்வதம்,pɐɾʋɐd̪ɐm
செங்கல்,t͡ɕeŋɡɐl
புடவை,puɖɐʋaɪ̯
துரியான்,t̪uɾijaːn
அஸ்தமனம்,ɐst̪ɐmɐnɐm
இட்லி,iʈli
திருவள்ளூர்,t̪iɾuʋaɭɭuːɾ
அவல்,ɐʋɐl
பொறு,poru
இராச்சியம்,iɾaːt͡ɕːijɐm
பகதத்தன்,pɐɡɐd̪ɐt̪ːɐn
கிழவி,kiɻɐʋi
கர்வம்,ɡɐɾʋɐm
அனை,ɐnaɪ̯
இரத்தினம்,iɾɐt̪ːinɐm
கட்சியைச்,kaʈt͡ʃijajt͡ʃ
உறுதிமொழி,urud̪imoɻi
தவறு,t̪ɐʋɐru
நீதிமன்றத்,n̪iːt̪imanrat̪
ஒன்றின்,onrin
நாட்,n̪aːʈ
இப்பிரச்னை,ippiɾat͡ʃnaj
தண்டிக்கப்,t̪aɳʈikkap
இனிப்பு,inipːu
முகவுரை,muɡɐʋuɾaɪ̯
துப்பம்,t̪upːɐm
அடைந்திருக்கிறது,aʈajn̪t̪iɾukkirat̪u
நாங்கள்,n̪aːŋɡɐɭ
அபிமன்னு,ɐbimɐnːu
கணி,ɡɐɳi
சிறுசெய்,t͡ɕirut͡ɕej
நகரங்களில்,n̪akaɾaŋkaɭil
கொண்டிருந்தது,koɳʈiɾun̪t̪at̪u
அமிர்தம்,ɐmiɾd̪ɐm
திருவிழா,t̪iɾuʋiɻaː
ஸ்காட்லாந்து,skaːʈlaːn̪t̪u
சாவல்,t͡ɕaːʋɐl
வெளிமான்,ʋeɭimaːn
இளைப்பாறுதல்,iɭaɪ̯pːaːrud̪ɐl
கவின்,kɐʋin
மகேசன்,mɐɡeːt͡ɕɐn
பூஜியம்,puːd͡ʑijɐm
மூட்டைகளைய்,muːʈʈajkaɭajj
ஈரர்,iːɾɐɾ
அதிகமாய்,ɐd̪iɡɐmaːj
அணியம்,ɐɳijɐm
செம்ம,t͡ɕemːɐ
தீர்க்கதரிசனம்,t̪iːɾkːɐd̪ɐɾit͡ɕɐnɐm
தூதன்,t̪uːd̪ɐn
சுண்ணாம்புக்கல்,t͡ɕuɳːaːmbukːɐl
வெகுளி,ʋeɡuɭi
ஊட்டி,uːʈːi
ஊதிய,uːt̪ija
பதவிகளிலும்,pat̪aʋikaɭilum
வாக்கெடுப்புக்கு,ʋaːkkeʈuppukku
வறுமை,ʋɐrumaɪ̯
கூடை,kuːɖaɪ̯
பழுவம்,pɐɻuʋɐm
ஜட்டி,d͡ʑɐʈːi
சந்தித்துப்,t͡ʃan̪t̪it̪t̪up
ஒதுக்கப்பட்டுள்ள,ot̪ukkappaʈʈuɭɭa
மூளை,muːɭaɪ̯
உயிர்ப்பு,ujiɾpːu
எரிக்கப்,eɾikkap
வேகத்தில்,ʋeːkat̪t̪il
என்கவுன்ட்டர்,enkaʋunʈʈaɾ
அனுப்பிய்,anuppij
மக்கள்,mɐkːɐɭ
கோல்,koːl
சத்திரம்,t͡ɕɐt̪ːiɾɐm
திருவிருந்து,t̪iɾuʋiɾun̪d̪u
ஏற்பட்டுள்ளது,eːrpaʈʈuɭɭat̪u
புன்னை,punːaɪ̯
நிவாரணப்,n̪iʋaːɾaɳap
அருகலை,ɐɾuɡɐlaɪ̯
திசைமானி,d̪it͡ɕaɪ̯maːni
இடையாட்டம்,iɖaɪ̯jaːʈːɐm
மேலால்,meːlaːl
சேதி,t͡ɕeːd̪i
குறித்தும்,kurit̪t̪um
பேராசை,peːɾaːt͡ɕaɪ̯
குமார்,kumaːɾ
அடிகள்,ɐɖiɡɐɭ
ஆல்,aːl
பதவியிலிருந்து,pat̪aʋijiliɾun̪t̪u
சாப்பிடு,t͡ɕaːpːiɖu
கிரமேண,kiɾɐmeːɳɐ
துணை,t̪uɳaj
போஸ்ட்,poːsʈ
கீறு,kiːru
வல்லுளி,ʋɐlluɭi
அகிபுசம்,ɐɡibut͡ɕɐm
மங்கலியன்,mɐŋɡɐlijɐn
நம்புவத்,n̪ampuʋat̪
காணம்,kaːɳɐm
மந்தைவெளி,mɐn̪d̪aɪ̯ʋeɭi
மாநிலங்களுக்க்,maːn̪ilaŋkaɭukk
பேர்,peːɾ
பூசை,puːd͡ʑaɪ̯
ஜவ்வரிசி,d͡ʑɐʋːɐɾit͡ɕi
குடியமர்வு,kuʈijamaɾʋu
கோசம்,koːt͡ɕɐm
ࢳ,ŋa
மைந்தன்,maɪ̯n̪d̪ɐn
பழச்சாறு,pɐɻɐt͡ɕːaːru
நிர்ணயம்,n̪iɾɳɐjɐm
பின்,pin
பெற்ற்,perr
நம்பியதாகவும்,n̪ampijat̪aːkaʋum
ஈசல்கொட்டு,iːt͡ɕɐlɡoʈːu
செய்து,t͡ʃejt̪u
உழவு,uɻɐʋu
செப்பு,t͡ɕepːu
செய்துகோள்,t͡ɕejd̪uɡoːɭ
ஆவணி,aːʋɐɳi
வெள்ளிக்கிழமை,ʋeɭːikːiɻɐmaɪ̯
வாழ்நாள்,ʋaːɻn̪aːɭ
தங்கமீன்,t̪ɐŋɡɐmiːn
ஒடி,oɖi
வெள்ளைப்பட்டாணி,ʋeɭːaɪ̯pːɐʈːaːɳi
ஐயா,ɐi̯jaː
உருமேறு,uɾumeːru
நாளெல்லை,n̪aːɭellaɪ̯
பதப்படுத்து,pɐd̪ɐpːɐɖut̪ːu
வந்த்,ʋan̪t̪
மகாபலிபுரம்,maɡaːbalipuɾam
இன்,in
வடிவியல்,ʋɐɖiʋijɐl
ராஞ்சியில்,ɾaːɲt͡ʃijil
சல்லி,t͡ɕɐlli
வறுநிலம்,ʋɐrun̪ilɐm
புறக்கணிக்கிறேன்,purakkaɳikkireːn
மன்னித்துக்,mannit̪t̪uk
கூடாரங்கள்,kuːʈaːɾaŋkaɭ
ஒருபாலீர்ப்பு,oɾupaːliːɾpːu
மூத்த,muːt̪t̪a
செலுத்துவதை,t͡ʃelut̪t̪uʋat̪aj
தானியங்கி,t̪aːnijaŋki
மற்ற,marra
ஈளாடா,iːɭaːʈaː
சினகர்,t͡ɕinɐɡɐɾ
பிரிவு,piɾiʋu
தண்டனை,t̪aɳʈanaj
இல்லை,illaj
ழ,ɻɐ
ெ,e
கட்சியின்,kaʈt͡ʃijin
காதணி,kaːd̪ɐɳi
பக்ஷி,pɐkʂi
வாய்ப்பு,ʋaːjppu
தேதி,t̪eːt̪i
பாப்பாத்தி,paːpːaːt̪ːi
தேன்மொழி,t̪eːnmoɻi
நடைமேடை,n̪ɐɖaɪ̯meːɖaɪ̯
நிரப்பு,n̪iɾɐpːu
ஜெயம்,d͡ʑejɐm
ஆனைமுகன்,aːnaɪ̯muɡɐn
வாழ்க்கை,ʋaːɻkkaj
தெரிவித்துக்,t̪eɾiʋit̪t̪uk
முந்திக்,mun̪t̪ik
மாட்டார்கள்,maːʈʈaːɾkaɭ
ஊறுகாய்,uːruɡaːj
பரவசம்,pɐɾɐʋɐt͡ɕɐm
செபம்,t͡ɕebɐm
ஓட்டை,oːʈːaɪ̯
களங்கத்தை,kaɭaŋkat̪t̪aj
தீவிரகந்தம்,t̪iːʋiɾɐɡɐn̪d̪ɐm
வலையமைப்பு,ʋɐlaɪ̯jɐmaɪ̯pːu
முதன்மை,mud̪ɐnmaɪ̯
நினைத்து,n̪inajt̪t̪u
பிசங்கு,pit͡ɕɐŋɡu
அவர்,aʋaɾ
உடலிலான்,uɖɐlilaːn
வால்மீன்கள்,ʋaːlmiːnɡɐɭ
செச்சினியா,t͡ɕet͡ɕːinijaː
மக்களுக்குப்,makkaɭukkup
செட்களைய்,t͡ʃeʈkaɭajj
ஒலி,oli
தேள்,t̪eːɭ
முரடு,muɾɐɖu
மக்கு,mɐkːu
இடி,iɖi
பிற்பாடர்,pirpaːɖɐɾ
மடிக்கணினி,mɐɖikːɐɳini
உயிரெழுத்து,ujiɾeɻut̪ːu
பெயர்ப்படு,pejɐɾpːɐɖu
வக்கிரகட்கம்,ʋɐkːiɾɐɡɐʈkɐm
கிடைக்காது,kiʈajkkaːt̪u
கிள்ளு,kiɭːu
சதாசிவன்,t͡ɕɐd̪aːt͡ɕiʋɐn
என்றைக்கும்,enraɪ̯kːum
கண்ணாடி,kɐɳːaːɖi
கிருஷ்ணா,kiɾuʂɳaː
மர்தோவியா,mɐɾd̪oːʋijaː
இருந்தன,iɾun̪t̪ana
உதவி,ut̪aʋi
பூங்கொத்துகளை,puːŋkot̪t̪ukaɭaj
தேக்கு,t̪eːkːu
இன்றி,inri
திருகாணி,t̪iɾuɡaːɳi
கருத்து,kaɾut̪t̪u
புஷ்பராகம்,puʂpɐɾaːɡɐm
ஈயம்,iːjɐm
தளபதி,t̪aɭapat̪i
வடமேற்கு,ʋɐɖɐmeːrku
துடுபு,t̪uɖubu
பொருவாய்,poɾuʋaːj
மேற்பட்டோரை,meːrpaʈʈoːɾaj
ஆம்,aːm
மனைவியும்,manajʋijum
முறையில்,murajjil
தாலித்துக்கம்,t̪aːlit̪ːukːɐm
புடை,puɖaɪ̯
மயக்கடி,mɐjɐkːɐɖi
இந்நிலையில்,in̪n̪ilajjil
அல்லதை,ɐllɐd̪aɪ̯
எலி,eli
செச்சை,t͡ɕet͡ɕːaɪ̯
இறை,iraɪ̯
செங்,t͡ɕeŋ
நுழைவுத்தேர்வு,n̪uɻaɪ̯ʋut̪ːeːɾʋu
முத்தாடு,mut̪ːaːɖu
நிகண்டு,n̪iɡɐɳɖu
புவனி,buʋɐni
எழுநூறு,eɻun̪uːru
குதி,kud̪i
சட்டமன்றம்,t͡ɕɐʈːɐmɐnrɐm
மஞ்ஞை,mɐɲːaɪ̯
உடைக்கப்,uʈajkkap
அனுமதி,ɐnumɐd̪i
பொய்கை,pojɡaɪ̯
மொழிகளிலும்,moɻikaɭilum
தான்,t̪aːn
கோட்டை,koːʈːaɪ̯
