Word,Pronunciation
presumptuous,pɹizʌmpt͡ʃuəs
beestings,biːstɪŋz
googolplex,ɡuɡəlplɛks
catiline,kætəlaɪn
advertisement,ədvɝtɪzmənt
io,aɪoʊ
exonerate,ɪɡzɑnəɹeɪt
tromp,tɹɒmp
ours,ɑɹz
mega,mɛɡə
colocalization,koʊloʊkəlɪzeɪʃən
imprecative,ɪmprɛkətɪv
stiffy,stɪfi
disgusting,dɪsɡʌstɪŋ
sleet,sliːt
binturong,bɪntəɹɒŋ
befleck,bɪflɛk
violently,vaɪələntli
isoprene,aɪsəpɹin
cause,kɔz
oxygenate,ɒksɪdʒəneɪt
rating,ɹeɪtɪŋ
meep,miːp
trimipramine,tɹaɪmɪpɹəmiːn
sdch,sændwɪd͡ʒ
explicit,ɪksplɪsɪt
jaguar,d͡ʒæɡwaɪɚ
acetabular,æsɪtæbjəlɚ
peridot,pɛɹɪdoʊ
obesity,oʊbisɪti
nautilus,nɑtɪləs
sonorous,sɑːnɚəs
stays,steɪz
ordure,ɔɹd͡ʒʊɹ
consubstantiation,kɔnsʌbstn̩ʃieɪʃən
javelin,d͡ʒævəlɪn
chitterlings,t͡ʃɪtlɪnz
membrane,mɛmbɹeɪn
huckleberry,hʌkl̩bɛɹi
mahjong,mɑʒɔŋ
dilapidate,dɪlæpɪdeɪt
aggiornamento,əd͡ʒɔɹnəmɛntoʊ
shoneen,ʃəʊniːn
arabness,æɹəbnəs
boogeyman,buɡimæn
clarry,klæɹi
tartuffe,tɑɹtuːf
smsa,ɛsɛmɛseɪ
titanic,taɪtænɪk
crankle,kɹæŋkəl
inula,ɪnjʊlə
rhizophagous,ɹaɪzɑfəɡəs
larder,lɑɹdɚ
shan,ʃɑn
defer,dɪfɝ
wolfish,wʊlfiʃ
biscotto,bɪskɑtoʊ
sheba,ʃiːbə
pseudomessiah,sudoʊmɪsaɪə
xenomorphology,zɛnəmɔɹfɑləd͡ʒi
bestir,bəstɝ
fairness,fɛəɹnəs
venerate,vɛnəɹeɪt
tangambalanga,tæŋəmbəlæŋə
circumambulation,sɝkəmæmbjuleɪʃən
metopomancy,mɪtɑpəmænsi
typing,taɪpɪŋ
meeting,mitɪŋ
obliging,əblaɪd͡ʒɪŋ
exposit,ɪkspɒzɪt
capri,kɑːpɹi
revertent,ɹɪvɜːɹtənt
juncate,d͡ʒʌŋkɪt
terrific,təɹɪfɪk
shiz,ʃɪz
abstinence,æbstɪnəns
sublative,səbleɪtɪv
diameter,daɪæmɪtɚ
strenuous,stɹɛnjuəs
superpose,suːpəpəʊ̯z
sagoin,səɡɔɪn
roommate,ɹummeɪt
abyssalbenthic,əbɪsl̩bɜnθɪk
potable,poʊtəbəl
bulgogi,bʊlɡoʊɡiː
dresen,dɹeɪsən
salsamole,wakamole
amped,æmpt
tykhana,taɪkɑːnə
rale,ɹeɪl
geodesy,d͡ʒiɑdəsi
goop,ɡuːp
affogato,æfəɡɑːtəʊ
abided,əbaɪdəd
overemotional,oʊvəɹimoʊʃənəl
expends,ɛkspɛndz
mergui,mɚɡwi
kindred,kɪndɹɪd
profusion,pɹəfjuʒən
gem,d͡ʒɪm
xenocide,zɛnəsaɪd
cantabria,kæntæbɹiə
vientiane,viɛntiɑːn
dexamethasone,dɛksəmɛθəzoʊn
satchelled,sæt͡ʃəld
to,t̪oː
rhabdomyolysis,ɹæbdoʊmaɪɑləsɪs
blouson,bluːsɔ̃ː
maybe,meɪbi
exhume,ɛksjum
forced,fɔɹst
winger,wɪŋɚ
archie,ɑɹt͡ʃi
leucinemia,ljuːsɪniːmiə
dirempted,dɪɹɛmptɪd
tsang,sæŋ
cijin,t͡ɕʰit͡ɕin
eccentric,ɛksɛntɹɪk
spinward,spɪnwɜɹd
hailing,heɪlɪŋ
brazen,bɹeɪzən
ovid,ɑvɪd
many,mɛni
cicada,sɪkeɪdə
corrigendum,kɔɹɪd͡ʒɛndəm
abreast,əbɹɛst
kismet,kɪzmɛt
incipit,ɪnsɪpɪt
wheen,ʍiːn
zir,zɪɚ
indefeasibility,ɪndɪfiːzɪbɪlɪti
overbrimming,oʊvɚbɹɪmɪŋ
mnemosyne,nɪmɒzɪni
attacking,ətækɪŋ
preantepenultimate,pɹiæntipənʌltɪmət
favors,feɪvɚz
oiran,ɔɪɹən
worsen,wɝsn̩
christianism,kɹɪʃt͡ʃənɪzm̩
shimmery,ʃɪməɹi
simulation,sɪmjəleɪʃən
underlook,ʌndɚlʊk
hygraulic,haɪɡɹɔːlɪk
nonad,noʊnæd
bulkhead,bʌlkhɛd
learned,lɝnd
gulps,ɡʌlps
worship,wɝʃɪp
centrifugal,sɛntɹɪfjəɡl̩
neurology,njuɹɒləd͡ʒi
unlive,ʌnlɪv
bachelorette,bæt͡ʃləɹɛt
hematite,hiːmətaɪt
orthodoxy,ɔːɹθədɑːksi
ketosis,kiːtəʊsɪs
spirocheticidal,spaɪroʊkitɪsaɪdəl
solicit,səlɪsɪt
quincunx,kwɪnkʌŋks
gaining,ɡeɪnɪŋ
vestment,vɛstmənt
rein,ɹeɪn
pouts,paʊts
goner,ɡɔːnɚ
factice,fæktɪs
screen,skɹiːn
officials,əfɪʃəlz
fiddler,fɪdələɹ
dew,djuʊ̯
skulk,skʌlk
conventions,kənvɛnʃənz
bizarreness,bɪzɑɹnəs
manchukuoan,mænt͡ʃuːkwəʊən
sheepish,ʃiːpɪʃ
cuz,kɒz
myrmecophyte,məɹməkoʊfaɪt
valsartan,vælsɑɹtən
palindrome,pælɪndɹoʊm
andie,ændi
obliterate,əblɪtəɹeɪt
dinq,dɪŋk
browsers,bɹaʊzəɹs
ballista,bəlɪstə
appeared,əpɪɹd
bischofswerda,bɪʃɔfsvɛɹdə
biennium,baɪɛniəm
wroth,ɹɔθ
wrenching,ɹɛnt͡ʃɪŋ
multiloquence,mʌltɪləkwəns
mystic,mɪstɪk
blazoner,bleɪzənɚ
radipraxy,ɹædɪpɹæksi
glenda,ɡlɛndə
thaumaturge,θɔːmətɜːɹd͡ʒ
contrabass,kɑntɹəbeɪs
gangplough,ɡæŋplaʊ
caique,kaɪiːk
braiding,bɹeɪdɪŋ
serviceability,sɜːɹvɪsəbɪlɪti
muh,mə
bourgeois,bʊɹʒwɑː
carotid,kəɹɑtɪd
moccasin,mɑkəsɪn
klick,klɪk
gyratory,d͡ʒaɪɹətəɹi
retention,ɹɪtɛnʃən
dafen,dævən
grissino,ɡɹəsinoʊ
farer,fɛɹɚ
wherewith,wɛɚwɪð
extramedullary,ɛkstɹəmədʌləɹi
outcha,aʊt͡ʃə
separatrix,sɛpəɹeɪtɹɪks
champion,t͡ʃæmpiən
delightsomely,dɪlaɪtsəmli
continue,kəntɪnjuː
example,əɡzæmpəl
charophyte,kɛɹoʊfaɪt
kye,kaɪ
with,wɪð
juan,ʍɑːn
recordation,ɹɛkəɹdeɪʃən
whodunit,huːdʌnɪt
abashless,əbæʃləs
forenoon,fɔɹnun
logget,lɔɡɪt
prying,pɹaɪɪŋ
syncope,sɪŋkəpi
sarcastic,sɑɹkæstɪk
embrown,əmbɹaʊn
yana,jɑːnə
modified,mɑdɪfaɪd
lavatory,lævətɔɹi
nessie,nɛsi
rookie,ɹʊki
nefiracetam,nɛfɪɹæsɪtæm
abductions,æbdʌkʃn̩s
definition,dɛfənɪʃən
abamp,æbæmp
reprimand,ɹɛpɹɪmænd
calamander,kæləmændɚ
escalope,eskəloʊp
interacts,ɪntəɹækts
ebenezer,ɛbənizɚ
gentrification,d͡ʒɛntɹɪfɪkeɪʃən
onomastics,ɑːnoʊmæstɪks
alcoholiday,ælkəhɒlɪdeɪ
bathes,beɪðz
graze,ɡɹeɪz
urine,jʊɹɪn
daedal,diːdəl
sickle,sɪkl̩
antiquarian,æntɪkwɛɹiən
qoph,kɒf
grumly,ɡɹʌmli
plush,plʌʃ
theorist,θɪɹəst
enzedder,ɛnzɛdəɹ
obtend,ɒbtɛnd
planter,plɑːntəɹ
hums,hʌmz
basically,beɪsɪkəli
sociolinguistically,soʊʃjoʊlɪŋɡwɪstɪkəli
diminished,dɪmɪnɪʃt
chub,t͡ʃʌb
coteau,kətoʊ
yangxin,jɑnʃiːn
savage,sævɪd͡ʒ
mogwai,mɒɡwaɪ
exacerbate,ɪɡzæsɚbeɪt
phalanx,fælæŋks
dreary,dɹɪɹi
webzine,wɛbziːn
craptastic,kɹæptæstɪk
himbo,hɪmboʊ
xenograft,zɛnəʊɡɹɑːft
peragration,pɜːɹəɡɹeɪʃən
jambeau,d͡ʒæmboʊ
protolysis,pɹoʊtɑlɪsɪs
disship,dɪsʃɪp
bravado,bɹɑːvɑːdoʊ
iseult,ɪzuːlt
poplar,pɑplɚ
quaternary,kwɑtɚnɛəɹi
flamy,fleɪmi
seabird,siːbɜːɹd
fail,feɪl
xenia,ziːniə
bheer,bɪɚ
chud,t͡ʃʌd
coal,koʊl
sprayer,spɹeɪɚ
benignant,bənɪɡnənt
hodiern,həʊdiɜːɹn
bunnies,bʌniz
fluorite,flɔɹait
saleable,seɪləbl̩
stewiacke,stjuːiæk
jangly,d͡ʒæŋɡli
gule,ɡjuːl
slane,sleɪn
searce,sɚs
wallet,wɑlət
learnt,lɝnt
necessitous,nəsɛsətəs
dunce,dʌns
tarot,tɛɹoʊ
limnetic,lɪmnɛtɪk
clamorous,klæməɹəs
transparency,tɹænspɛɹənsi
paan,pɑːn
implement,ɪmpləmɛnt
victrice,vɪktɹɪs
felbamate,fɛlbəmeɪt
bathed,beɪðd
pending,pɛndɪŋ
wontedly,wɑːntɪdli
butcher,bʊt͡ʃɚ
advancement,ædvænsmənt
rima,ɹaɪmə
expressly,ɪkspɹɛsli
unabashable,ʌnəbæʃəbəl
editing,ɛdɪtɪŋ
dilettante,dɪlɪtɑnt
simplistic,sɪmplɪstɪk
delead,diːlɛd
environmental,ənvaɪɚnmɛntəl
lens,lɛnz
cheesecake,t͡ʃizkeɪk
fecula,fɛkjʊlə
nuncupative,nʌnkjəpeɪtɪv
gyros,d͡ʒaɪɹoʊs
pygopodous,paɪɡɒpədəs
literature,lɪtɚt͡ʃɚ
sucralfate,sukɹælfeɪt
horrible,hɔɹɪbəl
hagar,heɪɡɑːɹ
linux,lɪnʊks
jurisconsult,d͡ʒʊəɹɪskənsʌlt
procaine,pɹoʊkeɪn
enlightenment,ɪnlaɪtənmənt
ditheist,daɪθiɪst
animate,ænəmeɪt
intransigence,ɪntɹænsɪd͡ʒəns
hukou,huːkoʊ
pharmacologic,fɑɹməkəlɒd͡ʒɪk
emu,imju
trumphobia,tɹʌmfəʊbiə
ecumenopolises,ɛkjumɛnɒpɒlɪsɪz
oxybutynin,ɑksibjuːtənɪn
matutinal,mæt͡ʃətaɪnəl
sodomise,sɒdəmaɪz
nerka,nɝkə
troops,tɹuːps
branchial,bɹæŋkiəl
urquhart,ɜːɹkɑːɹt
wench,wɛnt͡ʃ
prognostic,pɹɒɡnɒstɪk
accouter,əkutɚ
spill,spɪl
ms,mɪs
gagging,ɡæɡɪŋ
shea,ʃi
harpy,hɑɹpi
uncommon,ʌnkɒmən
muffin,mʌfɪn
crup,kɹʌp
ambience,æmbiəns
minhag,mɪnhəɡ
construct,kɑnstɹʌkt
jainism,d͡ʒeɪnɪzm̩
stands,stændz
percontation,pɝkənteɪʃən
methotrexate,mɛθətɹɛkseɪt
plumbic,plʌmbɪk
niihau,niːhaʊ
absorptivity,əbsɔɹptɪvəti
pescetarian,pɛskətɛɹiən
kutenai,kuːtəneɪ
ballsy,bɔlzi
pleroma,pləɹoʊmə
dodipoll,dɒdɪpoʊl
ammit,æmɪt
laurel,lɔɹəl
underskirt,ʌndəskɜːt
fucker,fʌkəɹ
dolerite,dɑləɹaɪt
girl,ɡɝəl
fabian,feɪbiən
irreligious,ɪɹɪlɪd͡ʒəs
relay,ɹileɪ
euler,ɔɪlɚ
insouciance,ɪnsuːsiəns
electricity,əlɛktɹɪsɪti
terrain,təɹeɪn
confucius,kənfjuʃəs
stupefy,stjupəfaɪ
doge,doʊʒ
deepfake,diːpfeɪk
wit,wɪt
nasi,neɪsaɪ
status,stætəs
abib,ɑviv
musket,mʌskət
criterion,kɹɪtɪəɹiən
zebu,zɛbjuː
snakes,sneɪks
environ,ənvaɪəɹən
ropes,ɹoʊps
dirige,dɪɹɪd͡ʒi
lovejoy,lʌvd͡ʒɔɪ
amphibian,æmfɪbɪən
tedge,tɛd͡ʒ
reflexive,ɹəflɛksɪv
odesivimab,əʊdɪsɪvɪmæb
cellifugal,sɛlɪfjʊɡəl
abidden,əbɪdn̩
zhao,ʒaʊ
nourishment,nʊɹɪʃmənt
clacks,klæks
warlock,wɔɹlɑk
painstakingly,peɪnsteɪkɪŋli
streuselkuchen,stɹɔɪzl̩kuːkən
scut,skʌt
eniac,ɛniæk
kext,kɛkst
orionid,oʊɹaɪənɪd
annabeth,ænəbɛθ
photobomb,fəʊtəʊbɒm
adjument,æd͡ʒʊmənt
bran,bɹæn
hamstring,hæmstɹɪŋ
yanhu,jænhu
homolog,hoʊməlɑːɡ
cognitohazard,kɑɡnitəhæzɚd
esthesis,ɪsθiːsɪs
titmouse,tɪtmaʊs
tryna,tɹaɪənə
nibba,nɪɡə
grapple,ɡɹæpəl
bullpucky,bʊlpʌki
cyanidin,saɪænədɪn
temazepam,təmæzəpæm
prograde,pɹəʊɡɹeɪd
yod,jɑd
milliard,mɪliɑɹd
tiktaalik,tɪktɑlɪk
prolegomenon,pɹoʊlɪɡɑmənɑn
wren,ɹɛn
boadicea,bəʊədɪsiːə
abloom,əbluːm
jedi,d͡ʒɛdaɪ
gamboge,ɡæmbuʒ
logomachy,loʊɡɑməki
tuyere,tujɛɹ
hilarious,hɪlɛəɹiəs
gunai,ɡʌnaɪ
homeostatic,hoʊmioʊstætɪk
perlection,pəlɛkʃən
scanno,skænoʊ
keck,kɛk
contemn,kəntɛm
roti,ɹoʊti
uralic,jʊəɹælɪk
groin,ɡɹɔɪn
metaphor,mɛtəfɔɹ
llechid,ɬɛxɪd
airport,ɛɹpɔɹt
beamer,bimɚ
normcore,nɔɹmkoɹ
gangplows,ɡæŋplaʊz
mango,mæŋɡoʊ
flaps,flæps
ablation,əbleɪʃn̩
scotchman,skɒt͡ʃmən
campaign,kəmpeɪn
robinsonade,ɹɑbɪnsəneɪd
leukothea,ljuːkɒθiə
abampere,æbæmpɪɹ
whitby,ʍɪtbi
miwok,miwɑk
scrapple,skɹæpəl
parochial,pəɹoʊkiəl
inoculation,ɪnɑkjəleɪʃən
gus,ɡuːz
journalist,d͡ʒɝnəlɪst
matron,meɪtɹən
apogamy,əpɒɡəmɪ
vth,fɪfθ
abrash,ɑbɹɑʃ
chugging,t͡ʃʌɡɪŋ
moragan,məɹɑɡən
bertha,bɜːɹθə
morglay,mɔːɹɡleɪ
anthropomorphic,ænθɹɒpəmɔɹfɪk
caprifig,kæpɹəfɪɡ
independence,ɪndɪpɛndəns
uptalking,əptɔkɪŋ
calcareous,kælkɛəɹiəs
ribonuclease,ɹaɪbəʊnjuːklieɪz
algorithm,ælɡəɹɪðəm
pamplona,pæmploʊnə
settler,sɛtl̩ɚ
politicization,pəlɪtɪsɪzeɪʃən
bullseye,bʊlzaɪ
plighter,plaɪtəɹ
signals,sɪɡnəlz
subnival,sʌbnaɪvəl
dasyure,dæsijʊəɹ
jollier,d͡ʒɑliɚ
calne,kɑːln
crafty,kɹæfti
costocervical,kɑstoʊsɝvəkəl
scabland,skæblænd
galena,ɡəliːnə
nobel,nəʊbɛl
iatromathematics,aɪætɹoʊmæθəmætɪks
overleant,oʊvɚlɛnt
vitriol,vɪtɹiəl
al,ɑːl
vincristine,vɪnkɹɪstiːn
osmanthus,ɒzmænθəs
prestation,pɹɛsteɪʃən
afghanistan,æfɡænɪstɑːn
victories,vɪktəɹiz
simultaneity,saɪməltəniɪti
denosumab,dɛnoʊsəmæb
unctuousness,ʌŋkt͡ʃuəsnəs
discreet,dɪskɹiːt
fesnyng,fɛsnɪŋ
toyota,tɔɪoʊtə
accensor,əksɛnsɚ
zeugma,zuːɡmə
hushed,hʌʃt
mentor,mɛntəɹ
caressing,kəɹɛsɪŋ
abri,əbɹi
toledo,təliːdəʊ
cepstrum,kɛpstɹəm
scurrile,skɝɹaɪl
indominable,ɪndɑmɪnəbl̩
observator,ɒbzɜːvətə
scam,skæm
cinchophen,sɪŋkəfɛn
saeter,seɪtɚ
spumous,spjuːməs
humuhumunukunukuapuaa,humuhumunukunukuaːpuaʔa
joaquin,wɑkiːn
displacement,dɪzpleɪsmənt
guttle,ɡʌtəl
irised,aɪɹɪst
ichthyonym,ɪkθiənɪm
investigation,ɪnvɛstɪɡeɪʃən
use,jus
infamy,ɪnfəmi
bosentan,bəʊsɛntæn
sedentary,sɛdəntɛɹi
burro,bɝoʊ
agile,æd͡ʒaɪl
telithromycin,təlɪθɹoʊmaɪsn̩
criminal,kɹɪmənəl
miscredit,mɪskɹɛdɪt
blowing,bloʊɪŋ
farrago,fəɹeɪɡoʊ
bestial,bɛst͡ʃəl
bureaucracy,bjʊɹɑːkɹəsi
bingy,bɪŋi
mourner,mɔɹnɚ
gibnut,ɡɪbnʌt
beothuk,beɪəθʊk
savour,seɪvəɹ
skens,skɛnz
negligence,nɛɡlɪd͡ʒəns
naskh,næsk
joey,d͡ʒoʊi
ornament,ɔɹnəmənt
appendant,əpɛndənt
thurible,θjʊəɹɪbəl
girlish,ɡɝlɪʃ
driving,dɹaɪvɪŋ
abbevillian,æbəviljən
nestling,nɛsəlɪŋ
tatted,tætɪd
carlos,kɑɹloʊs
sikh,siːk
familia,fəmɪlɪə
signalize,sɪɡnəlaɪz
winning,wɪnɪŋ
caritative,kæɹɪteɪtɪv
caramelize,karəməlʌɪz
cachectic,kəkɛktɪk
quoll,kwɒl
ban,bæn
fritz,fɹɪts
zhiqing,d͡ʒɪt͡ʃɪŋ
ind,ɪnd
sourcing,sɔɹsɪŋ
aks,æks
bustier,bʌstiəɹ
seneca,sɛnɪkə
venturesome,vɛntjʊəɹsʌm
fugged,fʌɡɛd
hedera,hɛdəɹə
jammer,d͡ʒæmɚ
preparable,pɹɪpæɹəbəl
phat,fæt
fierce,fɪɹs
buick,bjuːɪk
thecla,θiːklə
stupour,stjuːpəɹ
goes,ɡoʊz
jalap,hæləp
figure,fɪɡɚ
obstructive,ɑbstɹʌktɪv
negligibly,nɛɡləd͡ʒəbli
juridical,d͡ʒʊɹɪdɪkəl
carceral,kɑɹsɹl̩
aww,ɑː
fine,faɪn
academicize,ækədɛməsaɪz
fatayer,fətaɪjəɹ
shat,ʃæt
busking,bʌskɪŋ
tanker,tæŋkəɹ
deistic,deɪɪstɪk
percept,pɝsɛpt
skirts,skɝts
medea,mədiːə
pledging,plɛd͡ʒɪŋ
reasonably,ɹiːznəbli
hides,haɪdz
crenellate,kɹɛnəleɪt
true,tɹuː
gawd,ɡɔːd
diathetic,daɪəθətɪk
xenoscience,zɛnəsaɪəns
aural,ɔɹəl
succory,sʌkəɹi
blousy,blaʊsi
garlicky,ɡɑɹlɪki
cytogenetic,saɪtoʊd͡ʒənɛtɪk
postville,poʊstvɪl
tijuanan,tihwɑnən
protactinium,pɹoʊtæktɪniəm
alum,æləm
macroeconomic,mækɹoʊɛkənɑːmɪk
agnatic,æɡnætɪk
phosphine,fɒsfiːn
tonga,toʊŋə
imbecile,ɪmbəsɪl
schachter,ʃæktɚ
upper,ʌpɚ
schmidt,ʃmɪt
kofta,kɔːftə
cloys,klɔɪz
turret,tʌɹɪt
dishwasher,dɪʃwɑʃɚ
exhumation,ekshjuːmeɪʃən
warned,wɔɹnd
accend,æksɛnd
cocks,kɒks
doit,dɔɪt
fascia,feɪʃjə
complex,kəmplɛks
hepatize,hɛpətaɪz
delude,dɪluːd
aberdonian,æbədoʊnjən
conley,kɒnlɪ
yin,jɪn
noctiluca,nɑktɪlukə
hrivna,hərɪvnə
arsinh,ɑːɹsaɪnʃ
originator,əɹɪd͡ʒɪneɪtɚ
lemonade,lɛməneɪd
idioglottic,ɪdioʊɡlɑtɪk
unkempt,ʌnkɛmpt
spirochetolytic,spaɪroʊkitəlɪtɪk
timaru,tɪməɹuː
barley,bɑɹli
liberal,lɪbəɹəl
stansfeld,stænsfiːld
jester,d͡ʒɛstɚ
nimby,nɪmbi
november,noʊvɛmbɚ
caoshu,tsaʊʃuː
paramorphic,pɛɹəmɔɹfɪk
romanichal,ɹɑmɪnit͡ʃæl
inertia,ɪnɝʃə
enrapture,ɪnɹæpt͡ʃəɹ
chili,t͡ʃɪli
querulous,kwiːɹjələs
spurge,spɝd͡ʒ
zaftig,zɑftɪɡ
faboo,fæbuː
corridor,kɔɹədɚ
hidation,hɪdeɪʃən
meek,mik
bremelanotide,brɛməlænətaɪd
uropygial,jʊəɹəʊpɪd͡ʒɪəl
gadgetry,ɡæd͡ʒətɹi
partake,pɑɹteɪk
charade,ʃəɹeɪd
romcom,rɑmkɑm
mung,muːŋ
brisks,bɹɪsks
comprising,kəmpɹaɪzɪŋ
danielle,dænjɛl
anticausotic,æntikɔːzɒtɪk
autochthones,ɔːtɒkθəniːz
abecedaria,eɪbisidæɹiə
screed,skɹid
analphabet,ænælfəbɛt
zhe,ʒiː
budding,bʌdiŋ
minoxidil,mənɑksədɪl
surpluses,sɝplʌsɪz
maxine,mæksiːn
interjection,ɪntɚd͡ʒɛkʃən
dali,dɑːli
geyser,ɡaɪsɚ
delight,dɪlaɪt
warrantise,wɒɹəntaɪz
gluconeogenic,ɡluːkəʊniːəʊd͡ʒɛnɪk
synecdoche,sɪnɛkdəki
policy,pɑləsi
pleb,plɛb
presbyter,pɹesbɪtɚ
offspring,ɔfspɹɪŋ
fran,fɹæn
dolichophallic,dɒlɪkəʊfælɪk
decry,dɪkɹaɪ
flageolet,flæd͡ʒəlɪt
bison,baɪ̯sən
mahayana,mʌhəjɑːnə
troad,tɹəʊd
metyrapone,mətɪɹəpoʊn
dotty,dɒti
marise,məɹiːz
greaved,ɡɹiːvd
set,sɛt
uruguay,jʊɹəɡwaɪ
pulque,pʊlkeɪ
hauriant,hɔɹɪənt
treating,tɹiːtɪŋ
rawest,ɹɔːɪst
elton,ɛltən
poker,poʊkɚ
bentwood,bɛntwʊd
ribaudequins,ɹɪbəʊdɪkɪnz
twinkhon,twɪŋkhʌn
cosgrove,kɑzɡɹoʊv
combinatorial,kɑmbɪnətɔɹiəl
septuagenarian,sɛpt͡ʃəwəd͡ʒɪnɛɹiən
lassie,læsi
marianne,mæɹiæn
poteen,pətiːn
wist,wɪst
witchcraft,wɪt͡ʃkɹæft
hairshirt,hɛɹʃɝt
glandular,ɡlænd͡ʒəlɚ
primer,pɹɪmɚ
minyans,mɪnaɪənz
japonia,d͡ʒæpəʊniə
blacklist,blæklɪst
loyalist,lɔɪəlɪst
velveteen,vɛlvətiːn
erythematoedematous,ɛɹəthɛmətoʊədɛmətəs
occlude,əkluːd
abdominocardiac,æbdɑmɪnoʊkɑɹdiæk
abrahamman,eɪbɹəmæn
dragonet,dɹæɡənɛt
hallewell,hælɪwɛl
shuriken,ʃuːɹɪkən
sigh,saɪ
betide,bətaɪd
doh,doʊ
curious,kjɚiəs
chatelaine,ʃætl̩eɪn
throughline,θɹulaɪn
abbe,æbeɪ
attakid,ætəkɪd
collins,kɑlɪnz
sozzle,sɒzəl
arrival,əɹaɪvəl
quingenary,kwɪnd͡ʒɛnəɹi
layan,lʌjʌn
cheeked,t͡ʃiːkt
conniving,kənaɪvɪŋ
griffith,ɡɹɪfɪθ
unanimous,junænəməs
horribly,hɑɹəbli
dumbledor,dʌmbəldɔːɹ
accentuate,æksent͡ʃueɪt
hypertopology,haɪpəɹtəpɒləd͡ʒi
binarseniate,baɪnɑːɹsiːnieɪt
bashaw,bəʃɔː
enervated,ɛnɝveɪtəd
act,ækt
extremity,ɪkstɹɛməti
ubicate,juːbɪkeɪ̯t
dresses,dɹɛsɪz
before,bɪfɔɹ
oxytocic,ɑksitoʊsɪk
derny,dɜːɹni
parakeet,pɛɹəkit
om,oʊm
merluce,mɜːɹluːs
yanqui,jɑŋki
dihydroquercetin,daɪhaɪdɹəʊkwɜːɹsɪtɪn
oceanography,oʊʃənɑɡɹəfi
barquette,bɑːɹkɛt
atmospheric,ætməsfɛɹɪk
backlight,bæklaɪt
chilean,t͡ʃɪliən
matutinal,mətjutənl̩
beatlesque,biːtəlɛsk
fiasco,fiæskəʊ
philippic,fɪlɪpɪk
study,stʌdi
sebastian,səbæst͡ʃən
dispurvey,dɪspəɹveɪ
sis,sɪs
klamath,klæməθ
longe,lʌnd͡ʒ
abyssalpelagic,əbɪsl̩pəlæd͡ʒɪk
schultz,ʃʊlts
ramekin,ɹæmɪkɪn
thoroughness,θʌɹoʊnəs
indecipherable,ɪndɪsaɪfəɹəbəl
wheelchair,hwilt͡ʃɛɹ
hold,hoʊld
raised,ɹeɪzd
lollipop,lɑlipɑp
parenchymatous,pɛɹənkɪmətəs
mend,mɛnd
apophis,əpɑfəs
wen,wɛn
perish,pɛɹɪʃ
ethel,ɛθɪl
alee,əliː
nitpick,nɪtpɪk
excess,əksɛs
british,bɹɪtɪʃ
abacate,æbəkɑti
concord,kɒŋkɔɹd
givens,ɡɪvənz
beers,bɪɹz
saar,zɑː
kilometer,kəlɑmɪtəɹ
magician,məd͡ʒɪʃən
qilin,tʃiːlɪn
splendid,splɛndɪd
clydach,klʌdəx
paclitaxel,pæklɪtæksl̩
helluva,hɛləvə
cataphile,kætəfaɪl
mal,mæl
berbice,bɝbis
agar,æɡɚ
wurst,vʊɹst
tolyatti,tɔljɑti
lackawanna,lækəwɑnə
cephas,sifəs
ortiz,ɔɹtis
emtricitabine,ɛmtɹɪsaɪtəbin
visitor,vɪzɪtɚ
agonizing,æɡənaɪzɪŋ
richdom,ɹɪt͡ʃdəm
pherecydes,fɛɹɪsaɪdiːz
admirers,ædmaɪɚɚz
doctrinal,dɑktɹaɪnəl
tralse,tɹɑls
subsistence,səbsɪstəns
countermand,kaʊntɚmænd
mongol,mɑŋɡoʊl
leukaemogenesis,luːkiːmoʊd͡ʒɛnɪsɪs
sacculus,sækjələs
rift,ɹɪft
sterns,stɜːɹnz
petronella,pɛtɹənɛlə
kinleith,kɪnliːθ
abe,eɪb
histamine,hɪstəmiːn
homosemic,hoʊməsimək
fasten,fæsən
nuraghe,nʊəɹɑːɡeɪ
smorc,smɔɹk
pomalidomide,pəʊməlɪdəmaɪd
scleritome,sklɛɹɪtoʊm
perilla,pəɹɪlə
napolitana,nɑpəlitɑnə
practice,pɹæktɪs
rug,ɹʌɡ
spoiler,spɔɪlɚ
blech,blɛk
chott,ʃɑt
elongate,ilɔŋɡeɪt
transhumance,tɹænzhjuːməns
licensor,laɪsənsəɹ
adiapneustia,ædiəpnustiə
coronas,kəɹoʊnəs
ringbone,rɪŋboʊn
earnest,ɝnɪst
inverecund,ɪnvɛɹɪkʌnd
khamsin,kæmsin
fructose,fɹuktoʊs
flank,flæŋk
trigamy,tɹɪɡəmi
schmear,ʃmɪəɹ
pokhrel,pəʊkɹɛl
absconder,æbskɑndɚ
halloa,hɛloʊ
occasionable,əkeɪʒənəbəl
colucci,kəluːt͡ʃi
allophony,æləfoʊni
schurz,ʃʊʁts
emanate,ɛməneɪt
chowder,t͡ʃaʊdɚ
mitmita,mitmitɑ
ultimate,ʌltəmɪt
blythe,blaɪð
jean,ʒɑːn
scripture,skɹɪpt͡ʃɚ
cognoscenti,kɒnjəʃɛnti
ephedrone,ɛfədɹoʊn
formats,fɔɹmæts
hench,hɛnt͡ʃ
smiling,smaɪlɪŋ
waspish,wɑspɪʃ
impenitent,ɪmpɛnətənt
campagna,kæmpɑːnjə
hamazaki,hɑməzɑki
redesign,ɹiːdɪzaɪn
